athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Aisha WATT,USA,women_200m,2023,23.38,23.38,0.0,1,0.0,0.0,
Melicia MOUZZON,USA,women_200m,2022,23.49,23.38,0.11,1,0.0,0.0,
Melicia MOUZZON,USA,women_200m,2023,23.38,23.38,0.0,1,0.0,0.11,
Grace OBOUR,GHA,women_200m,2023,23.38,23.38,0.0,1,0.0,0.0,22.0
Naomi VAN DEN BROECK,BEL,women_200m,2023,23.38,23.38,0.0,1,0.0,0.0,27.5
Louisa GRAUVOGEL,GER,women_200m,2021,23.39,23.39,0.0,1,0.0,0.0,24.7
Kendall BAISDEN,USA,women_200m,2021,23.39,23.39,0.0,1,0.0,0.0,26.2
Adriana RODRÍGUEZ,CUB,women_200m,2021,23.39,23.39,0.0,1,0.0,0.0,21.9
Ivet LALOVA-COLLIO,BUL,women_200m,2021,23.39,23.39,0.0,1,0.0,0.0,37.2
Eveline SAALBERG,NED,women_200m,2021,23.39,23.39,0.0,1,0.0,0.0,23.0
Jada GRIFFIN,USA,women_200m,2022,23.39,23.39,0.0,2,0.0566,0.0,
Jada GRIFFIN,USA,women_200m,2023,23.45,23.39,0.06,1,0.0,-0.06,
Blessing ODIONG,NGR,women_200m,2023,23.39,23.39,0.0,1,0.0,0.0,
Maya SINGLETARY,USA,women_200m,2023,23.39,23.39,0.0,1,0.0,0.0,
Jedah CALDWELL,USA,women_200m,2021,23.4,23.4,0.0,1,0.0,0.0,23.1
Remona BURCHELL,JAM,women_200m,2022,23.4,23.4,0.0,1,0.0,0.0,30.5
Sonia MOLINA-PRADOS,ESP,women_200m,2022,23.4,23.4,0.0,2,0.0566,0.0,28.8
Nikola BENDOVÁ,CZE,women_200m,2022,23.4,23.4,0.0,3,0.0577,0.0,22.8
Nikola BENDOVÁ,CZE,women_200m,2023,23.48,23.4,0.08,1,0.0,-0.08,22.8
Helene PARISOT,FRA,women_200m,2023,23.4,23.4,0.0,1,0.0,0.0,30.4
Grace KONRAD,CAN,women_200m,2023,23.4,23.4,0.0,3,0.0404,0.0,
Olivia BECHTEL,USA,women_200m,2021,23.41,23.41,0.0,3,0.0058,0.0,
Evelis Jazmin AGUILAR,COL,women_200m,2021,23.41,23.41,0.0,1,0.0,0.0,28.3
Danielle BESS,USA,women_200m,2021,23.41,23.41,0.0,1,0.0,0.0,18.8
Candice MCLEOD,JAM,women_200m,2021,23.41,23.41,0.0,1,0.0,0.0,24.5
Maddy DOANE,USA,women_200m,2021,23.41,23.41,0.0,1,0.0,0.0,
Guifen HUANG,CHN,women_200m,2021,23.41,23.41,0.0,4,0.0374,0.0,23.9
Guifen HUANG,CHN,women_200m,2023,23.49,23.41,0.08,1,0.0,-0.08,23.9
Paulina GUZOWSKA,POL,women_200m,2021,23.41,23.41,0.0,2,0.0354,0.0,21.0
Inna EFTIMOVA,BUL,women_200m,2021,23.41,23.41,0.0,2,0.0071,0.0,33.0
Germaine ABESSOLO BIVINA,CMR,women_200m,2021,23.41,23.41,0.0,2,0.0,0.0,31.2
Iantha WRIGHT,TTO,women_200m,2022,23.41,23.41,0.0,1,0.0,0.0,22.0
Tia CLAYTON,JAM,women_200m,2022,23.41,23.41,0.0,1,0.0,0.0,17.9
Amandine BROSSIER,FRA,women_200m,2022,23.41,23.41,0.0,1,0.0,0.0,26.9
Eirini VASILEIOU,GRE,women_200m,2022,23.41,23.41,0.0,1,0.0,0.0,32.4
Mei KODAMA,JPN,women_200m,2021,23.46,23.41,0.05,1,0.0,0.0,23.3
Mei KODAMA,JPN,women_200m,2022,23.41,23.41,0.0,2,0.0566,0.05,23.3
Camille RUTHERFORD,BAH,women_200m,2021,23.42,23.42,0.0,2,0.0424,0.0,18.8
Anniina KORTETMAA,FIN,women_200m,2021,23.42,23.42,0.0,3,0.0361,0.0,27.0
Anniina KORTETMAA,FIN,women_200m,2022,23.42,23.42,0.0,2,0.0141,0.0,27.0
Anniina KORTETMAA,FIN,women_200m,2023,23.46,23.42,0.04,1,0.0,-0.04,27.0
Emma ZAPLETALOVÁ,SVK,women_200m,2021,23.42,23.42,0.0,1,0.0,0.0,21.4
Selena Mariel ARJONA,PAN,women_200m,2022,23.42,23.42,0.0,1,0.0,0.0,23.3
Kennedy GAMBLE,USA,women_200m,2023,23.42,23.42,0.0,1,0.0,0.0,23.3
Jyothi YARRAJI,IND,women_200m,2023,23.42,23.42,0.0,2,0.0354,0.0,23.7
Alyssa COLBERT,USA,women_200m,2023,23.42,23.42,0.0,1,0.0,0.0,20.2
Julia NIEDERBERGER,SUI,women_200m,2022,23.48,23.42,0.06,2,0.0071,0.0,22.6
Julia NIEDERBERGER,SUI,women_200m,2023,23.42,23.42,0.0,1,0.0,0.06,22.6
Esther NAVERO,ESP,women_200m,2023,23.42,23.42,0.0,1,0.0,0.0,22.9
Taylor MANSON,USA,women_200m,2021,23.43,23.43,0.0,1,0.0,0.0,21.5
Trishauna HEMMINGS,JAM,women_200m,2021,23.43,23.43,0.0,1,0.0,0.0,24.4
Trishauna HEMMINGS,JAM,women_200m,2022,23.43,23.43,0.0,2,0.0071,0.0,24.4
Tyra GITTENS,TTO,women_200m,2021,23.43,23.43,0.0,1,0.0,0.0,22.9
Maroussia PARÉ,FRA,women_200m,2021,23.43,23.43,0.0,2,0.0424,0.0,25.0
Aalliyah FRANCIS,JAM,women_200m,2022,23.43,23.43,0.0,3,0.0404,0.0,19.9
JaMeesia FORD,USA,women_200m,2022,23.43,23.43,0.0,2,0.0141,0.0,
Aysha SHAHEED,USA,women_200m,2023,23.43,23.43,0.0,1,0.0,0.0,
Isidora JIMÉNEZ,CHI,women_200m,2023,23.43,23.43,0.0,1,0.0,0.0,29.8
Skadi SCHIER,GER,women_200m,2023,23.43,23.43,0.0,1,0.0,0.0,23.2
Immanuela ALIU,GBR,women_200m,2021,23.44,23.44,0.0,1,0.0,0.0,20.9
Michelle-Lee AHYE,TTO,women_200m,2021,23.44,23.44,0.0,2,0.0212,0.0,29.1
Allie HEINZER,USA,women_200m,2021,23.44,23.44,0.0,2,0.0424,0.0,
Margaret ADEOYE,GBR,women_200m,2021,23.44,23.44,0.0,1,0.0,0.0,36.1
Kristina KHOROSHEVA,ANA,women_200m,2021,23.44,23.44,0.0,1,0.0,0.0,28.8
Kristina KHOROSHEVA,ANA,women_200m,2022,23.49,23.44,0.05,1,0.0,-0.05,28.8
Caitlyn BOBB,BER,women_200m,2022,23.44,23.44,0.0,1,0.0,0.0,19.0
Marina SCHERZL,GER,women_200m,2022,23.44,23.44,0.0,1,0.0,0.0,23.1
Anabel MEDINA VENTURA,DOM,women_200m,2022,23.44,23.44,0.0,2,0.0424,0.0,25.5
Faith AKINBILEJE,GBR,women_200m,2022,23.44,23.44,0.0,1,0.0,0.0,16.8
Hajar EDDOU,MAR,women_200m,2022,23.44,23.44,0.0,1,0.0,0.0,22.9
Shuri AONO,JPN,women_200m,2022,23.44,23.44,0.0,1,0.0,0.0,22.2
Abby GEISER,USA,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,
Alessia PAVESE,ITA,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,24.8
Ashantai BOLLERS,CAN,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,
Suellen Vitoria SILVA DE SANT ANNA,BRA,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,19.1
N'Ketia SEEDO,NED,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,20.0
Anny Caroline DE BASSI,BRA,women_200m,2023,23.44,23.44,0.0,1,0.0,0.0,26.0
Na'Asha ROBINSON,USA,women_200m,2021,23.45,23.45,0.0,1,0.0,0.0,24.2
Peyton RICKS,USA,women_200m,2021,23.45,23.45,0.0,2,0.0,0.0,
Taliyah BROOKS,USA,women_200m,2021,23.45,23.45,0.0,1,0.0,0.0,26.2
Marina MAKSIMOVA,RUS,women_200m,2021,23.45,23.45,0.0,1,0.0,0.0,24.3
Michelle ATHERLEY,USA,women_200m,2021,23.45,23.45,0.0,1,0.0,0.0,25.5
Ashley SEYMOUR,USA,women_200m,2022,23.45,23.45,0.0,1,0.0,0.0,
Deondra GREEN,CAN,women_200m,2022,23.45,23.45,0.0,1,0.0,0.0,21.6
Chioma OKONKWO,USA,women_200m,2022,23.45,23.45,0.0,2,0.0283,0.0,
Cha'Mia ROTHWELL,USA,women_200m,2023,23.45,23.45,0.0,1,0.0,0.0,24.9
Milian FIELDS,USA,women_200m,2023,23.45,23.45,0.0,1,0.0,0.0,
Sharli'e MCCULLER,USA,women_200m,2023,23.45,23.45,0.0,1,0.0,0.0,
Izabela JASTRZĄB,POL,women_200m,2023,23.45,23.45,0.0,1,0.0,0.0,23.3
Ivana ILIĆ,SRB,women_200m,2023,23.45,23.45,0.0,1,0.0,0.0,21.0
Hannah CONNELL,BAR,women_200m,2021,23.46,23.46,0.0,1,0.0,0.0,21.3
Madison MERRIDITH,USA,women_200m,2021,23.46,23.46,0.0,1,0.0,0.0,23.2
Taejha BADAL,TTO,women_200m,2021,23.46,23.46,0.0,1,0.0,0.0,18.0
Patience Knowledge OMOVOH,NGR,women_200m,2022,23.46,23.46,0.0,1,0.0,0.0,21.5
Olivia WOMACK,USA,women_200m,2022,23.46,23.46,0.0,2,0.0283,0.0,
Skylynn BLUE,USA,women_200m,2022,23.46,23.46,0.0,1,0.0,0.0,
Yasmin LIVERPOOL,GBR,women_200m,2022,23.46,23.46,0.0,1,0.0,0.0,23.6
Rani ROSIUS,BEL,women_200m,2021,23.49,23.46,0.03,2,0.0,0.0,21.2
Rani ROSIUS,BEL,women_200m,2023,23.46,23.46,0.0,1,0.0,0.03,21.2
Céline BÜRGI,SUI,women_200m,2023,23.46,23.46,0.0,1,0.0,0.0,23.7
Carolina KRAFZIK,GER,women_200m,2021,23.47,23.47,0.0,1,0.0,0.0,26.1
Silke LEMMENS,SUI,women_200m,2021,23.47,23.47,0.0,1,0.0,0.0,21.8
Lauryn HALL,USA,women_200m,2022,23.47,23.47,0.0,1,0.0,0.0,21.6
Maren Bakke AMUNDSEN,NOR,women_200m,2022,23.47,23.47,0.0,1,0.0,0.0,19.4
Courtney WILLIAMS,USA,women_200m,2023,23.47,23.47,0.0,1,0.0,0.0,
Anthaya CHARLTON,BAH,women_200m,2023,23.47,23.47,0.0,1,0.0,0.0,
Maya TUCKER,USA,women_200m,2023,23.47,23.47,0.0,1,0.0,0.0,
Hanne CLAES,BEL,women_200m,2023,23.47,23.47,0.0,1,0.0,0.0,31.8
Emma Beiter BOMME,DEN,women_200m,2023,23.47,23.47,0.0,1,0.0,0.0,25.0
Madeline PRICE,CAN,women_200m,2021,23.48,23.48,0.0,1,0.0,0.0,25.8
Akvilė ANDRIUKAITYTĖ,LTU,women_200m,2021,23.48,23.48,0.0,1,0.0,0.0,21.3
Marina Andreea BABOI,ROU,women_200m,2021,23.48,23.48,0.0,2,0.0071,0.0,22.1
Ella CLAYTON,CAN,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,18.8
Jania MARTIN,USA,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,
Megan MOSS,BAH,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,20.1
Jalyn HARRIS,USA,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,22.7
Alexis WILLIAMS,USA,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,
Latifa ALI,GHA,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,23.4
Marlene KÖRNER,GER,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,18.9
A. CHANDRALEKHA,IND,women_200m,2022,23.48,23.48,0.0,1,0.0,0.0,25.4
Quincy MALEKANI,ZAM,women_200m,2023,23.48,23.48,0.0,1,0.0,0.0,28.0
Kristen O'HANDLEY,CAN,women_200m,2023,23.48,23.48,0.0,1,0.0,0.0,
Kiyah YEAST,USA,women_200m,2023,23.48,23.48,0.0,1,0.0,0.0,21.1
Mengxue LIAO,CHN,women_200m,2021,23.49,23.49,0.0,1,0.0,0.0,25.9
Zenghuan TONG,CHN,women_200m,2021,23.49,23.49,0.0,1,0.0,0.0,25.4
Assia RAZIKI,MAR,women_200m,2021,23.49,23.49,0.0,1,0.0,0.0,24.7
Mizgin AY,TUR,women_200m,2021,23.49,23.49,0.0,1,0.0,0.0,21.5
Alyssa JONES,USA,women_200m,2022,23.49,23.49,0.0,1,0.0,0.0,18.3
Gabby SCOTT,PUR,women_200m,2023,23.49,23.49,0.0,2,0.0071,0.0,26.2
Chane VERMEULEN,RSA,women_200m,2023,23.49,23.49,0.0,1,0.0,0.0,17.0
Jaidyn RAMSEY,USA,women_200m,2023,23.49,23.49,0.0,1,0.0,0.0,
Sophie WEIßENBERG,GER,women_200m,2023,23.49,23.49,0.0,1,0.0,0.0,25.7
Yanina LUTSENKA,BLR,women_200m,2023,23.49,23.49,0.0,1,0.0,0.0,23.2
Carmen MARCO,ESP,women_200m,2023,23.49,23.49,0.0,1,0.0,0.0,23.5
Gabrielle FARQUHARSON,USA,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,28.3
Christal MOSLEY,USA,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,
Margaret Vanessa BARRIE,SLE,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,24.9
Linesha THOMPSON,JAM,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,22.3
Jaqual BUSH,USA,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,
Mechaela HYACINTH,LCA,women_200m,2021,23.5,23.5,0.0,1,0.0,0.0,21.5
Kyla Ashley RICHARDSON,PHI,women_200m,2022,23.5,23.5,0.0,1,0.0,0.0,24.0
Isis BROOKS,USA,women_200m,2022,23.5,23.5,0.0,1,0.0,0.0,
Maya Fonda BRUNEY,ITA,women_200m,2022,23.5,23.5,0.0,1,0.0,0.0,24.2
Orphée NEOLA,FRA,women_200m,2022,23.5,23.5,0.0,1,0.0,0.0,31.4
Milicent NDORO,KEN,women_200m,2022,23.5,23.5,0.0,1,0.0,0.0,35.8
Alice MANGIONE,ITA,women_200m,2023,23.5,23.5,0.0,1,0.0,0.0,26.3
