Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
,12.34,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.45,,Tobi AMUSAN,23 APR 1997,NGR,2.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.47,,Tia JONES,08 SEP 2000,USA,3.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.59,,Nia ALI,23 OCT 1988,USA,4.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.59,,Britany ANDERSON,03 JAN 2001,JAM,5.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.59,,Kendra HARRISON,18 SEP 1992,USA,6.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.81,,Nadine VISSER,09 FEB 1995,NED,7.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.83,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,8.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,12.27,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.38,,Tia JONES,08 SEP 2000,USA,2.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.40,,Kendra HARRISON,18 SEP 1992,USA,3.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.44,,Britany ANDERSON,03 JAN 2001,JAM,4.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.51,,Megan TAPPER,18 MAR 1994,JAM,5.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.66,,Devynne CHARLTON,26 NOV 1995,BAH,6.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.81,,Pia SKRZYSZOWSKA,20 APR 2001,POL,7.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,12.88,,Nadine VISSER,09 FEB 1995,NED,8.,,Memorial van Damme,02 SEP 2022,,,2022,,dl_meeting
,13.22,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,9.,,Weltklasse Zürich,08 SEP 2022,,,2022,,dl_meeting
,12.48,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.66,,Alaysha JOHNSON,20 JUL 1996,USA,2.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.69,,Nia ALI,23 OCT 1988,USA,3.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.76,,Megan TAPPER,18 MAR 1994,JAM,4.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.79,,Tonea MARSHALL,17 OCT 1998,USA,5.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.92,,Reetta HURSKE,15 MAY 1995,FIN,6.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,13.00,,Michelle JENNEKE,23 JUN 1993,AUS,7.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,13.08,,Sarah LAVIN,28 MAY 1994,IRL,8.,,Diamond League Meeting,05 MAY 2023,,,2023,,dl_meeting
,12.40,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.47,,Tobi AMUSAN,23 APR 1997,NGR,2.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.51,,Tia JONES,08 SEP 2000,USA,3.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.81,,Pia SKRZYSZOWSKA,20 APR 2001,POL,4.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.83,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,5.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.83,,Nia ALI,23 OCT 1988,USA,6.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.09,,Nadine VISSER,09 FEB 1995,NED,7.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,14.36,,Alaysha JOHNSON,20 JUL 1996,USA,8.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,12.52,,Tobi AMUSAN,23 APR 1997,NGR,1.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.73,,Sarah LAVIN,28 MAY 1994,IRL,2.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.78,,Pia SKRZYSZOWSKA,20 APR 2001,POL,3.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.85,,Devynne CHARLTON,26 NOV 1995,BAH,4.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.97,,Nadine VISSER,09 FEB 1995,NED,5.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.98,,Reetta HURSKE,15 MAY 1995,FIN,6.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,13.01,,Michelle JENNEKE,23 JUN 1993,AUS,7.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,13.09,,Laeticia BAPTÉ,08 FEB 1999,FRA,8.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,12.34,,Tobi AMUSAN,23 APR 1997,NGR,1.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.35,,Kendra HARRISON,18 SEP 1992,USA,2.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.38,,Nia ALI,23 OCT 1988,USA,3.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.49,,Megan TAPPER,18 MAR 1994,JAM,4.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.55,,Danielle WILLIAMS,14 SEP 1992,JAM,5.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.57,,Tia JONES,08 SEP 2000,USA,6.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.58,,Alaysha JOHNSON,20 JUL 1996,USA,7.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.67,,Pia SKRZYSZOWSKA,20 APR 2001,POL,8.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.73,,Marione FOURIE,30 APR 2002,RSA,9.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,12.30,,Nia ALI,23 OCT 1988,USA,1.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.31,,Kendra HARRISON,18 SEP 1992,USA,2.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.39,,Alaysha JOHNSON,20 JUL 1996,USA,3.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.39,,Tia JONES,08 SEP 2000,USA,4.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.68,,Pia SKRZYSZOWSKA,20 APR 2001,POL,5.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.73,,Laeticia BAPTÉ,08 FEB 1999,FRA,6.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.74,,Sarah LAVIN,28 MAY 1994,IRL,7.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,13.28,,Elena CARRARO,03 JAN 2001,ITA,8.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,12.54,,Danielle WILLIAMS,14 SEP 1992,JAM,1.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.58,,Alaysha JOHNSON,20 JUL 1996,USA,2.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.59,,Kendra HARRISON,18 SEP 1992,USA,3.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.62,,Tia JONES,08 SEP 2000,USA,4.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.64,,Megan TAPPER,18 MAR 1994,JAM,5.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.73,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,6.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.75,,Nia ALI,23 OCT 1988,USA,7.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.75,,Devynne CHARLTON,26 NOV 1995,BAH,8.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,13.10,,Pia SKRZYSZOWSKA,20 APR 2001,POL,9.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,12.47,,Danielle WILLIAMS,14 SEP 1992,JAM,4.,,Prefontaine Classic,17 SEP 2023,,,2023,,dl_meeting
,12.45,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.49,,Devynne CHARLTON,26 NOV 1995,BAH,2.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.55,,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,3.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.56,,Danielle WILLIAMS,14 SEP 1992,JAM,4.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.58,,Tobi AMUSAN,23 APR 1997,NGR,5.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.67,,Masai RUSSELL,17 JUN 2000,USA,6.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.70,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,7.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.88,,Megan TAPPER,18 MAR 1994,JAM,8.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.01,,Alaysha JOHNSON,20 JUL 1996,USA,9.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.04,,Yanni WU,28 JUL 1997,CHN,10.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,12.63,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.64,,Devynne CHARLTON,26 NOV 1995,BAH,2.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.74,,Danielle WILLIAMS,14 SEP 1992,JAM,3.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.76,,Masai RUSSELL,17 JUN 2000,USA,4.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.78,,Alaysha JOHNSON,20 JUL 1996,USA,5.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.81,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,6.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.83,,Megan TAPPER,18 MAR 1994,JAM,7.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.15,,Yanni WU,28 JUL 1997,CHN,8.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,DQ,,Tobi AMUSAN,23 APR 1997,NGR,,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,12.49,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,1.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,12.51,,Tonea MARSHALL,17 OCT 1998,USA,2.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,12.53,,Pia SKRZYSZOWSKA,20 APR 2001,POL,3.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,12.54,,Amber HUGHES,23 SEP 1994,USA,4.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,12.73,,Sarah LAVIN,28 MAY 1994,IRL,5.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,DQ,,Alaysha JOHNSON,20 JUL 1996,USA,,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,12.35,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.38,,Grace STARK,06 MAY 2001,USA,2.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.38,,Ackera NUGENT,29 APR 2002,JAM,3.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.49,,Nadine VISSER,09 FEB 1995,NED,4.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.53,,Danielle WILLIAMS,14 SEP 1992,JAM,5.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.59,,Alaysha JOHNSON,20 JUL 1996,USA,6.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.69,,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,7.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.75,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,8.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.29,,Ackera NUGENT,29 APR 2002,JAM,1.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.37,,Grace STARK,06 MAY 2001,USA,2.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.38,,Danielle WILLIAMS,14 SEP 1992,JAM,3.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.40,,Masai RUSSELL,17 JUN 2000,USA,4.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.42,,Alaysha JOHNSON,20 JUL 1996,USA,5.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.47,,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,6.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.49,,Nadine VISSER,09 FEB 1995,NED,7.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.52,,Kendra HARRISON,18 SEP 1992,USA,8.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.76,,Tonea MARSHALL,17 OCT 1998,USA,9.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,12.24,,Ackera NUGENT,29 APR 2002,JAM,1.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.31,,Masai RUSSELL,17 JUN 2000,USA,2.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.52,,Nadine VISSER,09 FEB 1995,NED,3.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.57,,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,4.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.66,,Alaysha JOHNSON,20 JUL 1996,USA,5.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.70,,Kendra HARRISON,18 SEP 1992,USA,6.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.78,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,7.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,13.20,,Giada CARMASSI,15 MAY 1994,ITA,8.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,DNF,,Devynne CHARLTON,26 NOV 1995,BAH,,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,12.36,,Jasmine CAMACHO-QUINN,21 AUG 1996,PUR,1.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.40,,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,2.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.47,,Masai RUSSELL,17 JUN 2000,USA,3.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.49,,Grace STARK,06 MAY 2001,USA,4.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.54,,Nadine VISSER,09 FEB 1995,NED,5.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.57,,Danielle WILLIAMS,14 SEP 1992,JAM,6.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.57,,Kendra HARRISON,18 SEP 1992,USA,7.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.90,,Pia SKRZYSZOWSKA,20 APR 2001,POL,8.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,DQ,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,12.53,,Danielle WILLIAMS,14 SEP 1992,JAM,1.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.58,,Grace STARK,06 MAY 2001,USA,2.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.62,,Marione FOURIE,30 APR 2002,RSA,3.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.74,,Tobi AMUSAN,23 APR 1997,NGR,4.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.81,,Pia SKRZYSZOWSKA,20 APR 2001,POL,5.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.92,,Tonea MARSHALL,17 OCT 1998,USA,6.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.00,,Yanni WU,28 JUL 1997,CHN,7.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.19,,Liz CLAY,09 MAY 1995,AUS,8.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.23,,Nia ALI,23 OCT 1988,USA,9.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,DNF,,Devynne CHARLTON,26 NOV 1995,BAH,,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.42,,Grace STARK,06 MAY 2001,USA,1.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.55,,Danielle WILLIAMS,14 SEP 1992,JAM,2.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.62,,Marione FOURIE,30 APR 2002,RSA,3.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.66,,Tobi AMUSAN,23 APR 1997,NGR,4.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.70,,Tonea MARSHALL,17 OCT 1998,USA,5.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.74,,Pia SKRZYSZOWSKA,20 APR 2001,POL,6.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.78,,Devynne CHARLTON,26 NOV 1995,BAH,7.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.96,,Yanni WU,28 JUL 1997,CHN,8.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.01,,Nia ALI,23 OCT 1988,USA,9.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,12.33,,Grace STARK,06 MAY 2001,USA,1.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.37,,Ackera NUGENT,29 APR 2002,JAM,2.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.49,,Nadine VISSER,09 FEB 1995,NED,3.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.59,,Devynne CHARLTON,26 NOV 1995,BAH,4.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.69,,Kendra HARRISON,18 SEP 1992,USA,5.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.69,,Giada CARMASSI,15 MAY 1994,ITA,6.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.79,,Pia SKRZYSZOWSKA,20 APR 2001,POL,7.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.84,,Alaysha JOHNSON,20 JUL 1996,USA,8.,,BAUHAUS-Galan,15 JUN 2025,,,2025,,dl_meeting
,12.21,,Grace STARK,06 MAY 2001,USA,1.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.24,,Tobi AMUSAN,23 APR 1997,NGR,2.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.30,,Ackera NUGENT,29 APR 2002,JAM,3.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.48,,Kendra HARRISON,18 SEP 1992,USA,4.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.51,,Nadine VISSER,09 FEB 1995,NED,5.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.53,,Devynne CHARLTON,26 NOV 1995,BAH,6.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.66,,Alaysha JOHNSON,20 JUL 1996,USA,7.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.67,,Pia SKRZYSZOWSKA,20 APR 2001,POL,8.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,12.34,,Megan TAPPER,18 MAR 1994,JAM,1.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.43,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,2.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.56,,Nadine VISSER,09 FEB 1995,NED,3.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.57,,Masai RUSSELL,17 JUN 2000,USA,4.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.64,,Grace STARK,06 MAY 2001,USA,5.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.68,,Alia ARMSTRONG,28 DEC 2000,USA,6.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.69,,Devynne CHARLTON,26 NOV 1995,BAH,7.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.82,,Giada CARMASSI,15 MAY 1994,ITA,8.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.19,,Masai RUSSELL,17 JUN 2000,USA,1.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.24,,Tonea MARSHALL,17 OCT 1998,USA,2.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.25,,Tobi AMUSAN,23 APR 1997,NGR,3.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.31,,Danielle WILLIAMS,14 SEP 1992,JAM,4.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.32,,Alia ARMSTRONG,28 DEC 2000,USA,5.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.41,,Kendra HARRISON,18 SEP 1992,USA,6.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.43,,Ackera NUGENT,29 APR 2002,JAM,7.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.60,,Nadine VISSER,09 FEB 1995,NED,8.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.66,,Megan TAPPER,18 MAR 1994,JAM,9.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
,12.45,,Nadine VISSER,09 FEB 1995,NED,1.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,12.53,,Masai RUSSELL,17 JUN 2000,USA,2.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,12.54,,Ditaji KAMBUNDJI,20 MAY 2002,SUI,3.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,12.57,,Ackera NUGENT,29 APR 2002,JAM,4.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,12.82,,Tobi AMUSAN,23 APR 1997,NGR,5.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,12.94,,Alaysha JOHNSON,20 JUL 1996,USA,6.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,13.06,,Megan TAPPER,18 MAR 1994,JAM,7.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,13.20,,Kendra HARRISON,18 SEP 1992,USA,8.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,13.24,,Selina VON JACKOWSKI,10 DEC 1997,SUI,9.,,Weltklasse Zürich,28 AUG 2025,,,2025,,dl_meeting
,12.49,,Danielle WILLIAMS,14 SEP 1992,JAM,1.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,12.52,,Kendra HARRISON,18 SEP 1992,USA,2.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,12.82,,Pamela DUTKIEWICZ,28 SEP 1991,GER,3.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,12.91,,Elvira HERMAN,09 JAN 1997,BLR,4.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,12.96,,Tobi AMUSAN,23 APR 1997,NGR,5.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,13.39,,Ayako KIMURA,11 JUN 1988,JPN,6.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,13.42,,Marthe KOALA,08 MAR 1994,BUR,7.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,13.50,,Michelle JENNEKE,23 JUN 1993,AUS,8.,,IAAF Continental Cup,08 SEP 2018,,,2018,,major_meet
,12.67,,Elvira HERMAN,09 JAN 1997,BLR,1.,,European Athletics Championships,09 AUG 2018,,,2018,,major_meet
,12.72,,Pamela DUTKIEWICZ,28 SEP 1991,GER,2.,,European Athletics Championships,09 AUG 2018,,,2018,,major_meet
,12.77,,Cindy ROLEDER,21 AUG 1989,GER,3.,,European Athletics Championships,09 AUG 2018,,,2018,,major_meet
,12.88,,Nadine VISSER,09 FEB 1995,NED,4.,,European Athletics Championships,09 AUG 2018,,,2018,,major_meet
,13.00,,Ricarda LOBE,13 APR 1994,GER,5.,,European Athletics Championships,09 AUG 2018,,,2018,,major_meet
