Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
,54.66,,Janieve RUSSELL,14 NOV 1993,JAM,3.,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,54.69,,Jessie KNIGHT,15 JUN 1994,GBR,4.,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,55.16,,Cara Nnenya HAILEY,23 FEB 1994,USA,5.,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,55.39,,Lea SPRUNGER,05 MAR 1990,SUI,6.,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,57.04,,Meghan BEESLEY,15 NOV 1989,GBR,7.,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,DNS,,Ashley SPENCER,08 JUN 1993,USA,,,Müller British GP,13 JUL 2021,,,2021,,dl_meeting
,52.77,,Dalilah MUHAMMAD,07 FEB 1990,USA,1.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,53.79,,Shamier LITTLE,20 MAR 1995,USA,2.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,54.20,,Gianna WOODRUFF,18 NOV 1993,PAN,3.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,54.40,,Anna RYZHYKOVA,24 NOV 1989,UKR,4.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,54.50,,Janieve RUSSELL,14 NOV 1993,JAM,5.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,55.16,,Cara Nnenya HAILEY,23 FEB 1994,USA,6.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,55.57,,Ronda WHYTE,06 NOV 1990,JAM,7.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,55.86,,Leah NUGENT,23 NOV 1992,JAM,8.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,56.52,,Sage WATSON,20 JUN 1994,CAN,9.,,Prefontaine Classic,21 AUG 2021,,,2021,,dl_meeting
,53.05,,Femke BOL,23 FEB 2000,NED,1.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,53.78,,Shamier LITTLE,20 MAR 1995,USA,2.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,54.32,,Anna RYZHYKOVA,24 NOV 1989,UKR,3.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,54.50,,Dalilah MUHAMMAD,07 FEB 1990,USA,4.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,54.75,,Lea SPRUNGER,05 MAR 1990,SUI,5.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,54.89,,Janieve RUSSELL,14 NOV 1993,JAM,6.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,56.41,,Leah NUGENT,23 NOV 1992,JAM,7.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,56.53,,Viktoriya TKACHUK,08 NOV 1994,UKR,8.,,Athletissima Lausanne,26 AUG 2021,,,2021,,dl_meeting
,54.44,,Gianna WOODRUFF,18 NOV 1993,PAN,1.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,54.59,,Anna RYZHYKOVA,24 NOV 1989,UKR,2.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,54.75,,Janieve RUSSELL,14 NOV 1993,JAM,3.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,54.78,,Cara Nnenya HAILEY,23 FEB 1994,USA,4.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,54.93,,Viktoriya TKACHUK,08 NOV 1994,UKR,5.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,55.61,,Emma ZAPLETALOVÁ,24 MAR 2000,SVK,6.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,56.36,,Paulien COUCKUYT,19 MAY 1997,BEL,7.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,57.18,,Shamier LITTLE,20 MAR 1995,USA,8.,,Meeting de Paris,28 AUG 2021,,,2021,,dl_meeting
,54.54,,Dalilah MUHAMMAD,07 FEB 1990,USA,1.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,55.25,,Viktoriya TKACHUK,08 NOV 1994,UKR,2.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,55.37,,Anna RYZHYKOVA,24 NOV 1989,UKR,3.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,55.40,,Lina NIELSEN,13 MAR 1996,GBR,4.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,55.43,,Gianna WOODRUFF,18 NOV 1993,PAN,5.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,55.50,,Jessie KNIGHT,15 JUN 1994,GBR,6.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,56.21,,Janieve RUSSELL,14 NOV 1993,JAM,7.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,57.43,,Jessica TURNER,08 AUG 1995,GBR,8.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,53.02,,Femke BOL,23 FEB 2000,NED,1.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,54.18,,Janieve RUSSELL,14 NOV 1993,JAM,2.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,54.50,,Anna RYZHYKOVA,24 NOV 1989,UKR,3.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,54.73,,Lina NIELSEN,13 MAR 1996,GBR,4.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,54.80,,Rushell CLAYTON,18 OCT 1992,JAM,5.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,54.84,,Ayomide FOLORUNSO,17 OCT 1996,ITA,6.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,55.37,,Viktoriya TKACHUK,08 NOV 1994,UKR,7.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,56.25,,Linda OLIVIERI,14 JUL 1998,ITA,8.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,56.52,,Yasmin GIGER,06 NOV 1999,SUI,9.,,Golden Gala Pietro Mennea,09 JUN 2022,,,2022,,dl_meeting
,52.61,,Femke BOL,23 FEB 2000,NED,1.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,54.81,,Anna RYZHYKOVA,24 NOV 1989,UKR,2.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,54.84,,Jessie KNIGHT,15 JUN 1994,GBR,3.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,54.91,,Amalie IUEL,17 APR 1994,NOR,4.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,55.06,,Lina NIELSEN,13 MAR 1996,GBR,5.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,55.18,,Viktoriya TKACHUK,08 NOV 1994,UKR,6.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,56.07,,Line KLOSTER,27 FEB 1990,NOR,7.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,58.74,,Carolina KRAFZIK,27 MAR 1995,GER,8.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,52.27,,Femke BOL,23 FEB 2000,NED,1.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,53.90,,Rushell CLAYTON,18 OCT 1992,JAM,2.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,54.33,,Anna RYZHYKOVA,24 NOV 1989,UKR,3.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,54.66,,Ayomide FOLORUNSO,17 OCT 1996,ITA,4.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,54.72,,Viktoriya TKACHUK,08 NOV 1994,UKR,5.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,54.80,,Viivi LEHIKOINEN,27 AUG 1999,FIN,6.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,54.89,,Jessie KNIGHT,15 JUN 1994,GBR,7.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,56.68,,Cassandra TATE,11 SEP 1990,USA,8.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,53.33,,Rushell CLAYTON,18 OCT 1992,JAM,1.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,53.52,,Janieve RUSSELL,14 NOV 1993,JAM,2.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,54.13,,Gianna WOODRUFF,18 NOV 1993,PAN,3.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,54.27,,Viktoriya TKACHUK,08 NOV 1994,UKR,4.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,54.53,,Anna RYZHYKOVA,24 NOV 1989,UKR,5.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,54.62,,Line KLOSTER,27 FEB 1990,NOR,6.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,55.01,,Ayomide FOLORUNSO,17 OCT 1996,ITA,7.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,56.36,,Camille SERI,01 MAY 1999,FRA,8.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,52.95,,Femke BOL,23 FEB 2000,NED,1.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,53.92,,Janieve RUSSELL,14 NOV 1993,JAM,2.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,54.33,,Andrenette KNIGHT,19 NOV 1996,JAM,3.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,54.59,,Anna RYZHYKOVA,24 NOV 1989,UKR,4.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,54.97,,Gianna WOODRUFF,18 NOV 1993,PAN,5.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,55.29,,Viktoriya TKACHUK,08 NOV 1994,UKR,6.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,56.03,,Dalilah MUHAMMAD,07 FEB 1990,USA,7.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,DNF,,Rushell CLAYTON,18 OCT 1992,JAM,,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,53.95,,Shamier LITTLE,20 MAR 1995,USA,1.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,54.15,,Rushell CLAYTON,18 OCT 1992,JAM,2.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,54.42,,Shiann SALMON,31 MAR 1999,JAM,3.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,55.41,,Janieve RUSSELL,14 NOV 1993,JAM,4.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,55.72,,Dalilah MUHAMMAD,07 FEB 1990,USA,5.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,55.74,,Gianna WOODRUFF,18 NOV 1993,PAN,6.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,55.83,,Noura ENNADI,05 APR 1999,MAR,7.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,56.97,,Anna RYZHYKOVA,24 NOV 1989,UKR,8.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,52.43,,Femke BOL,23 FEB 2000,NED,1.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,53.38,,Shamier LITTLE,20 MAR 1995,USA,2.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,54.42,,Anna HALL,23 MAR 2001,USA,3.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,54.59,,Gianna WOODRUFF,18 NOV 1993,PAN,4.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,54.71,,Viktoriya TKACHUK,08 NOV 1994,UKR,5.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,54.71,,Rushell CLAYTON,18 OCT 1992,JAM,6.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,55.34,,Ayomide FOLORUNSO,17 OCT 1996,ITA,7.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,55.99,,Anna RYZHYKOVA,24 NOV 1989,UKR,8.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,52.30,,Femke BOL,23 FEB 2000,NED,1.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,53.84,,Rushell CLAYTON,18 OCT 1992,JAM,2.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,54.46,,Gianna WOODRUFF,18 NOV 1993,PAN,3.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,54.91,,Janieve RUSSELL,14 NOV 1993,JAM,4.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,55.28,,Anna HALL,23 MAR 2001,USA,5.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,55.36,,Viktoriya TKACHUK,08 NOV 1994,UKR,6.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,55.53,,Anna RYZHYKOVA,24 NOV 1989,UKR,7.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,56.44,,Line KLOSTER,27 FEB 1990,NOR,8.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,52.76,,Femke BOL,23 FEB 2000,NED,1.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,54.67,,Viivi LEHIKOINEN,27 AUG 1999,FIN,2.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,55.12,,Ayomide FOLORUNSO,17 OCT 1996,ITA,3.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,55.13,,Jessie KNIGHT,15 JUN 1994,GBR,4.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,55.41,,Anna RYZHYKOVA,24 NOV 1989,UKR,5.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,55.69,,Viktoriya TKACHUK,08 NOV 1994,UKR,6.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,56.62,,Lina NIELSEN,13 MAR 1996,GBR,7.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,56.68,,Gianna WOODRUFF,18 NOV 1993,PAN,8.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,51.45,,Femke BOL,23 FEB 2000,NED,1.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,53.75,,Janieve RUSSELL,14 NOV 1993,JAM,2.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,53.76,,Shamier LITTLE,20 MAR 1995,USA,3.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,53.97,,Rushell CLAYTON,18 OCT 1992,JAM,4.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,54.09,,Jessie KNIGHT,15 JUN 1994,GBR,5.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,54.25,,Viktoriya TKACHUK,08 NOV 1994,UKR,6.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,54.53,,Anna RYZHYKOVA,24 NOV 1989,UKR,7.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,55.52,,Gianna WOODRUFF,18 NOV 1993,PAN,8.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,53.56,,Rushell CLAYTON,18 OCT 1992,JAM,1.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,53.87,,Andrenette KNIGHT,19 NOV 1996,JAM,2.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,54.01,,Janieve RUSSELL,14 NOV 1993,JAM,3.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,54.08,,Ayomide FOLORUNSO,17 OCT 1996,ITA,4.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,54.35,,Anna RYZHYKOVA,24 NOV 1989,UKR,5.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,54.56,,Anna COCKRELL,28 AUG 1997,USA,6.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,55.25,,Viktoriya TKACHUK,08 NOV 1994,UKR,7.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,55.44,,Viivi LEHIKOINEN,27 AUG 1999,FIN,8.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,55.45,,Gianna WOODRUFF,18 NOV 1993,PAN,9.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,52.11,,Femke BOL,23 FEB 2000,NED,1.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,53.80,,Janieve RUSSELL,14 NOV 1993,JAM,2.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.10,,Rushell CLAYTON,18 OCT 1992,JAM,3.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.29,,Anna COCKRELL,28 AUG 1997,USA,4.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.42,,Ayomide FOLORUNSO,17 OCT 1996,ITA,5.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.75,,Andrenette KNIGHT,19 NOV 1996,JAM,6.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.95,,Hanne CLAES,04 AUG 1991,BEL,7.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.98,,Viktoriya TKACHUK,08 NOV 1994,UKR,8.,,Memorial van Damme,08 SEP 2023,,,2023,,dl_meeting
,54.48,,Anna COCKRELL,28 AUG 1997,USA,5.,,Prefontaine Classic,17 SEP 2023,,,2023,,dl_meeting
,53.98,,Rushell CLAYTON,18 OCT 1992,JAM,1.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,54.27,,Shiann SALMON,31 MAR 1999,JAM,2.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,55.09,,Anna RYZHYKOVA,24 NOV 1989,UKR,3.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,55.28,,Zenéy GELDENHUYS,22 MAY 2000,RSA,4.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,55.74,,Janieve RUSSELL,14 NOV 1993,JAM,5.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,55.81,,Viivi LEHIKOINEN,27 AUG 1999,FIN,6.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,56.15,,Noura ENNADI,05 APR 1999,MAR,7.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,56.71,,Jessie KNIGHT,15 JUN 1994,GBR,8.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,54.02,,Rushell CLAYTON,18 OCT 1992,JAM,1.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,54.63,,Andrenette KNIGHT,19 NOV 1996,JAM,2.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,55.07,,Janieve RUSSELL,14 NOV 1993,JAM,3.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,55.50,,Amalie IUEL,17 APR 1994,NOR,4.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,55.52,,Jessie KNIGHT,15 JUN 1994,GBR,5.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,55.58,,Anna RYZHYKOVA,24 NOV 1989,UKR,6.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,56.06,,Ayomide FOLORUNSO,17 OCT 1996,ITA,7.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,56.23,,Viivi LEHIKOINEN,27 AUG 1999,FIN,8.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,53.07,,Femke BOL,23 FEB 2000,NED,1.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,53.78,,Rushell CLAYTON,18 OCT 1992,JAM,2.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,54.62,,Andrenette KNIGHT,19 NOV 1996,JAM,3.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,54.99,,Janieve RUSSELL,14 NOV 1993,JAM,4.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,55.64,,Anna RYZHYKOVA,24 NOV 1989,UKR,5.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,55.99,,Ayomide FOLORUNSO,17 OCT 1996,ITA,6.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,56.03,,Cathelijn PEETERS,06 NOV 1996,NED,7.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,56.65,,Moa GRANAT,08 AUG 2004,SWE,8.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,51.30,,Femke BOL,23 FEB 2000,NED,1.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,52.78,,Shamier LITTLE,20 MAR 1995,USA,2.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,53.24,,Rushell CLAYTON,18 OCT 1992,JAM,3.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,53.69,,Andrenette KNIGHT,19 NOV 1996,JAM,4.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,54.15,,Jessie KNIGHT,15 JUN 1994,GBR,5.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,54.50,,Cathelijn PEETERS,06 NOV 1996,NED,6.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,54.50,,Shiann SALMON,31 MAR 1999,JAM,7.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,54.65,,Lina NIELSEN,13 MAR 1996,GBR,8.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,52.25,,Femke BOL,23 FEB 2000,NED,1.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,53.32,,Rushell CLAYTON,18 OCT 1992,JAM,2.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,54.48,,Janieve RUSSELL,14 NOV 1993,JAM,3.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,54.93,,Andrenette KNIGHT,19 NOV 1996,JAM,4.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,55.08,,Ayomide FOLORUNSO,17 OCT 1996,ITA,5.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,55.53,,Paulien COUCKUYT,19 MAY 1997,BEL,6.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,56.28,,Cathelijn PEETERS,06 NOV 1996,NED,7.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,58.57,,Shamier LITTLE,20 MAR 1995,USA,8.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,52.13,,Femke BOL,23 FEB 2000,NED,1.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,52.88,,Anna COCKRELL,28 AUG 1997,USA,2.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,53.11,,Rushell CLAYTON,18 OCT 1992,JAM,3.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,53.15,,Shiann SALMON,31 MAR 1999,JAM,4.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,53.59,,Janieve RUSSELL,14 NOV 1993,JAM,5.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,53.68,,Andrenette KNIGHT,19 NOV 1996,JAM,6.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,54.92,,Nikoleta JÍCHOVÁ,29 AUG 2000,CZE,7.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,55.44,,Anna RYZHYKOVA,24 NOV 1989,UKR,8.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,55.99,,Dalilah MUHAMMAD,07 FEB 1990,USA,9.,,Silesia Kamila Skolimowska Memorial,25 AUG 2024,,,2024,,dl_meeting
,52.59,,Anna COCKRELL,28 AUG 1997,USA,1.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,53.20,,Shiann SALMON,31 MAR 1999,JAM,2.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,54.15,,Shamier LITTLE,20 MAR 1995,USA,3.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,54.46,,Janieve RUSSELL,14 NOV 1993,JAM,4.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,54.90,,Andrenette KNIGHT,19 NOV 1996,JAM,5.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,55.00,,Ayomide FOLORUNSO,17 OCT 1996,ITA,6.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,55.16,,Louise MARAVAL,31 JUL 2001,FRA,7.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,55.93,,Lina NIELSEN,13 MAR 1996,GBR,8.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,56.96,,Anna RYZHYKOVA,24 NOV 1989,UKR,9.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,52.97,,Shiann SALMON,31 MAR 1999,JAM,1.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,53.17,,Anna COCKRELL,28 AUG 1997,USA,2.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,54.07,,Shamier LITTLE,20 MAR 1995,USA,3.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,54.75,,Janieve RUSSELL,14 NOV 1993,JAM,4.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,55.26,,Ayomide FOLORUNSO,17 OCT 1996,ITA,5.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
