Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
,7.68,,Radek JUŠKA,08 MAR 1993,CZE,11.,,Roma Golden Gala - Pietro Mennea,31 MAY 2018,,,2018,,dl_meeting
,8.83,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.39,,Jeff HENDERSON,19 FEB 1989,USA,2.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.25,,Luvo MANYONGA,08 JAN 1991,RSA,3.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.20,,Ruswahl SAMAAI,25 SEP 1991,RSA,4.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.09,,Thobias NILSSON MONTLER,15 FEB 1996,SWE,5.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.05,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,6.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.04,,Henry FRAYNE,14 APR 1990,AUS,7.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,7.94,,Tyrone SMITH,07 AUG 1984,BER,8.,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.50,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,7.98,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,7.91,,Jeff HENDERSON,19 FEB 1989,USA,,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,7.89,,Henry FRAYNE,14 APR 1990,AUS,,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,7.83,,Thobias NILSSON MONTLER,15 FEB 1996,SWE,,,Stockholm BAUHAUS-galan,10 JUN 2018,,,2018,,dl_meeting
,8.58,,Luvo MANYONGA,08 JAN 1991,RSA,1.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.42,,Ruswahl SAMAAI,25 SEP 1991,RSA,2.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.25,,Jarrion LAWSON,06 MAY 1994,USA,3.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.24,,Henry FRAYNE,14 APR 1990,AUS,4.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.20,,Jeff HENDERSON,19 FEB 1989,USA,5.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.15,,Dan BRAMBLE,14 OCT 1990,GBR,6.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.12,,Marquis DENDY,17 NOV 1992,USA,7.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,7.76,,Timothy DUCKWORTH,18 JUN 1996,GBR,8.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,7.73,,Feron SAYERS,15 OCT 1994,GBR,9.,,London Müller Anniversary Games,22 JUL 2018,,,2018,,dl_meeting
,8.24,,Tajay GAYLE,02 AUG 1996,JAM,1.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,8.16,,Jianan WANG,27 AUG 1996,CHN,2.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,8.14,,Ruswahl SAMAAI,25 SEP 1991,RSA,3.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.98,,Yaoguang ZHANG,21 JUN 1993,CHN,4.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.97,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,5.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.90,,Zarck VISSER,15 SEP 1989,RSA,6.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.90,,Changzhou HUANG,20 AUG 1994,CHN,7.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.85,,Emiliano LASA,25 JAN 1990,URU,8.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,7.55,,Zack BAZILE,07 JAN 1996,USA,9.,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,NM,,Damar FORBES,11 SEP 1990,JAM,,,IAAF Diamond League,18 MAY 2019,,,2019,,dl_meeting
,8.22,,Thobias MONTLER,15 FEB 1996,SWE,1.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.12,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,2.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.09,,Jeff HENDERSON,19 FEB 1989,USA,3.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.07,,Luvo MANYONGA,08 JAN 1991,RSA,4.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.05,,Tajay GAYLE,02 AUG 1996,JAM,5.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.99,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,6.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.97,,Serhiy NYKYFOROV,06 FEB 1994,UKR,7.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.77,,Zarck VISSER,15 SEP 1989,RSA,8.,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.00,,Luvo MANYONGA,08 JAN 1991,RSA,,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.95,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.91,,Tajay GAYLE,02 AUG 1996,JAM,,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.83,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,7.52,,Zarck VISSER,15 SEP 1989,RSA,,,BAUHAUS-galan,30 MAY 2019,,,2019,,dl_meeting
,8.34,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,8.21,,Luvo MANYONGA,08 JAN 1991,RSA,2.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,8.16,,Ruswahl SAMAAI,25 SEP 1991,RSA,3.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,7.80,,Eusebio CÁCERES,10 SEP 1991,ESP,4.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,7.76,,Yahya BERRABAH,13 OCT 1981,MAR,5.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,7.56,,Fabian HEINLE,14 MAY 1994,GER,7.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,7.52,,Zarck VISSER,15 SEP 1989,RSA,8.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,7.49,,Tyrone SMITH,07 AUG 1984,BER,9.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,6.10,,Jeff HENDERSON,19 FEB 1989,USA,10.,,Meeting International Mohammed VI d'Athletisme de Rabat,16 JUN 2019,,,2019,,dl_meeting
,8.32,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.19,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,2.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.13,,Luvo MANYONGA,08 JAN 1991,RSA,3.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.13,,Tajay GAYLE,02 AUG 1996,JAM,4.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.08,,Ruswahl SAMAAI,25 SEP 1991,RSA,5.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.05,,Darcy ROPER,31 MAR 1998,AUS,6.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,7.74,,Will CLAYE,13 JUN 1991,USA,7.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,7.68,,Benjamin GFÖHLER,27 JAN 1994,SUI,8.,,Athletissima Lausanne,05 JUL 2019,,,2019,,dl_meeting
,8.11,,Filippo RANDAZZO,27 APR 1996,ITA,1.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,8.04,,Eusebio CÁCERES,10 SEP 1991,ESP,2.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,8.00,,Tajay GAYLE,02 AUG 1996,JAM,3.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.93,,Radek JUŠKA,08 MAR 1993,CZE,4.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.85,,Thobias MONTLER,15 FEB 1996,SWE,5.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.85,,Kristian PULLI,02 SEP 1994,FIN,6.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.72,,Reynold BANIGO,13 AUG 1998,GBR,7.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.70,,Henry FRAYNE,14 APR 1990,AUS,8.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.61,,Alex FARQUHARSON,09 JUN 1997,GBR,9.,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.99,,Filippo RANDAZZO,27 APR 1996,ITA,,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.83,,Radek JUŠKA,08 MAR 1993,CZE,,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,7.78,,Thobias MONTLER,15 FEB 1996,SWE,,,Müller Grand Prix Gateshead,23 MAY 2021,,,2021,,dl_meeting
,8.55,,Tajay GAYLE,02 AUG 1996,JAM,1.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,8.29,,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,2.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,8.23,,Thobias MONTLER,15 FEB 1996,SWE,3.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,8.01,,Ruswahl SAMAAI,25 SEP 1991,RSA,4.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,7.80,,Benjamin GFÖHLER,27 JAN 1994,SUI,5.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,7.76,,Serhiy NYKYFOROV,06 FEB 1994,UKR,6.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,7.61,,Lester LESCAY,15 OCT 2001,CUB,7.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,7.57,,Andrzej KUCH,27 OCT 1991,POL,8.,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,8.27,,Tajay GAYLE,02 AUG 1996,JAM,,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,7.94,,Ruswahl SAMAAI,25 SEP 1991,RSA,,,Bauhaus-Galan,04 JUL 2021,,,2021,,dl_meeting
,8.24,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,8.29,,Tajay GAYLE,02 AUG 1996,JAM,2.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,8.27,,Thobias MONTLER,15 FEB 1996,SWE,3.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,7.99,,Marquis DENDY,17 NOV 1992,USA,4.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,7.95,,Ruswahl SAMAAI,25 SEP 1991,RSA,5.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,7.92,,Filippo RANDAZZO,27 APR 1996,ITA,6.,,Herculis,09 JUL 2021,,,2021,,dl_meeting
,7.99,,Steffin MCCARTER,19 JAN 1997,USA,1.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.95,,Ruswahl SAMAAI,25 SEP 1991,RSA,2.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.89,,Filippo RANDAZZO,27 APR 1996,ITA,3.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.77,,Benjamin GFÖHLER,27 JAN 1994,SUI,4.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.71,,Artyom PRIMAK,14 JAN 1993,ANA,5.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.68,,Erwan KONATE,18 APR 2003,FRA,6.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.55,,Eusebio CÁCERES,10 SEP 1991,ESP,7.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,7.42,,Fabian HEINLE,14 MAY 1994,GER,8.,,Allianz Memorial Van Damme,03 SEP 2021,,,2021,,dl_meeting
,8.27,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,8.13,,Simon EHAMMER,07 FEB 2000,SUI,2.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,8.08,,Maykel MASSÓ,08 MAY 1999,CUB,3.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,8.04,,Thobias MONTLER,15 FEB 1996,SWE,4.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,7.89,,Emiliano LASA,25 JAN 1990,URU,5.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,7.73,,Ruswahl SAMAAI,25 SEP 1991,RSA,6.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,7.64,,JuVaughn HARRISON,30 APR 1999,USA,7.,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,7.81,,Emiliano LASA,25 JAN 1990,URU,,,Meeting International Mohammed VI d'Athletisme de Rabat,05 JUN 2022,,,2022,,dl_meeting
,8.10,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,8.05,,Thobias MONTLER,15 FEB 1996,SWE,2.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.95,,Simon EHAMMER,07 FEB 2000,SUI,3.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.90,,Emiliano LASA,25 JAN 1990,URU,4.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.68,,Ruswahl SAMAAI,25 SEP 1991,RSA,5.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.62,,Kristian PULLI,02 SEP 1994,FIN,6.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.58,,Ingar BRATSETH-KIPLESUND,15 NOV 1996,NOR,7.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.43,,Benjamin GFÖHLER,27 JAN 1994,SUI,9.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,7.42,,LaQuan NAIRN,31 JUL 1996,BAH,10.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,8.13,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,8.09,,Steffin MCCARTER,19 JAN 1997,USA,2.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,8.09,,Maykel MASSÓ,08 MAY 1999,CUB,3.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,8.09,,Marquis DENDY,17 NOV 1992,USA,4.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,7.78,,Emiliano LASA,25 JAN 1990,URU,5.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,7.63,,Filippo RANDAZZO,27 APR 1996,ITA,6.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,7.59,,Piotr TARKOWSKI,10 AUG 1999,POL,7.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,NM,,Ruswahl SAMAAI,25 SEP 1991,RSA,,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,8.35,,Maykel MASSÓ,08 MAY 1999,CUB,1.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,8.31,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,2.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,8.31,,Marquis DENDY,17 NOV 1992,USA,3.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,8.06,,Tajay GAYLE,02 AUG 1996,JAM,4.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,7.96,,Thobias MONTLER,15 FEB 1996,SWE,5.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,7.90,,Mattia FURLANI,07 FEB 2005,ITA,7.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,7.87,,Erwan KONATE,18 APR 2003,FRA,8.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,7.83,,Jules POMMERY,22 JAN 2001,FRA,9.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,7.82,,Steffin MCCARTER,19 JAN 1997,USA,10.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,8.13,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,8.11,,Simon EHAMMER,07 FEB 2000,SUI,2.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.90,,Jules POMMERY,22 JAN 2001,FRA,4.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.87,,William WILLIAMS,31 JAN 1995,USA,5.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.83,,Maykel MASSÓ,08 MAY 1999,CUB,6.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.82,,Thobias MONTLER,15 FEB 1996,SWE,7.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.71,,Emiliano LASA,25 JAN 1990,URU,8.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.63,,Erwan KONATE,18 APR 2003,FRA,9.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,7.31,,Jean-Pierre BERTRAND,05 NOV 1992,FRA,10.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,8.32,,Simon EHAMMER,07 FEB 2000,SUI,1.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,8.26,,Marquis DENDY,17 NOV 1992,USA,2.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,8.21,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,3.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,8.04,,Steffin MCCARTER,19 JAN 1997,USA,4.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,8.01,,Thobias MONTLER,15 FEB 1996,SWE,5.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,7.87,,Tajay GAYLE,02 AUG 1996,JAM,6.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,7.75,,Ingar BRATSETH-KIPLESUND,15 NOV 1996,NOR,7.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,7.74,,Sander SKOTHEIM,31 MAY 2002,NOR,8.,,Oslo Bislett Games,15 JUN 2023,,,2023,,dl_meeting
,8.11,,LaQuan NAIRN,31 JUL 1996,BAH,1.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,8.07,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,2.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.98,,Yuki HASHIOKA,23 JAN 1999,JPN,3.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.97,,Simon EHAMMER,07 FEB 2000,SUI,4.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.83,,Filip PRAVDICA,28 JUL 1995,CRO,6.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.78,,Cheswill JOHNSON,30 SEP 1997,RSA,7.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.75,,Thobias MONTLER,15 FEB 1996,SWE,8.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,7.73,,Mattia FURLANI,07 FEB 2005,ITA,9.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,8.20,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,8.07,,Tajay GAYLE,02 AUG 1996,JAM,2.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,8.05,,Jarrion LAWSON,06 MAY 1994,USA,3.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,8.04,,Radek JUŠKA,08 MAR 1993,CZE,4.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.97,,Simon EHAMMER,07 FEB 2000,SUI,6.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.81,,Christopher MITREVSKI,12 JUL 1996,AUS,7.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.81,,William WILLIAMS,31 JAN 1995,USA,8.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.60,,Carey MCLEOD,14 APR 1998,JAM,9.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.53,,Mattia FURLANI,07 FEB 2005,ITA,10.,,Weltklasse Zürich,31 AUG 2023,,,2023,,dl_meeting
,7.99,,William WILLIAMS,31 JAN 1995,USA,6.,,Prefontaine Classic,17 SEP 2023,,,2023,,dl_meeting
,8.05,,Marquis DENDY,17 NOV 1992,USA,1.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,8.04,,Jianan WANG,27 AUG 1996,CHN,2.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.99,,Yuhao SHI,26 SEP 1998,CHN,3.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.93,,Carey MCLEOD,14 APR 1998,JAM,4.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.88,,Mattia FURLANI,07 FEB 2005,ITA,5.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.75,,William WILLIAMS,31 JAN 1995,USA,6.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.74,,Jarrion LAWSON,06 MAY 1994,USA,7.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.63,,Yu-Tang LIN,11 MAY 2000,TPE,8.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.56,,Tajay GAYLE,02 AUG 1996,JAM,9.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,7.48,,LaQuan NAIRN,31 JUL 1996,BAH,10.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,8.52,,Carey MCLEOD,14 APR 1998,JAM,1.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,8.36,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,2.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,8.30,,Simon EHAMMER,07 FEB 2000,SUI,3.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,8.13,,Simon BATZ,01 DEC 2002,GER,4.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,8.01,,Tajay GAYLE,02 AUG 1996,JAM,5.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,7.94,,Radek JUŠKA,08 MAR 1993,CZE,6.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,7.74,,Thobias MONTLER,15 FEB 1996,SWE,7.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,7.59,,LaQuan NAIRN,31 JUL 1996,BAH,8.,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,6.49,,Simon EHAMMER,07 FEB 2000,SUI,,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,NM,,William WILLIAMS,31 JAN 1995,USA,,,Seashore Group Doha Meeting,10 MAY 2024,,,2024,,dl_meeting
,8.06,,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,8.01,,Wayne PINNOCK,24 OCT 2000,JAM,2.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.99,,Simon EHAMMER,07 FEB 2000,SUI,3.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.92,,Tajay GAYLE,02 AUG 1996,JAM,4.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.89,,Filip PRAVDICA,28 JUL 1995,CRO,5.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.88,,Mattia FURLANI,07 FEB 2005,ITA,6.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.82,,Carey MCLEOD,14 APR 1998,JAM,7.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.80,,Jeremiah DAVIS,31 AUG 2001,USA,8.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.69,,Jarrion LAWSON,06 MAY 1994,USA,9.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,7.64,,Anvar ANVAROV,22 OCT 2000,UZB,10.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,8.18,,Wayne PINNOCK,24 OCT 2000,JAM,1.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
