Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
,10.19,,Jimmy VICAUT,27 FEB 1992,FRA,3.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,10.21,,Yupun ABEYKOON,31 DEC 1994,SRI,4.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,10.38,,Joris VAN GOOL,04 APR 1998,NED,5.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,10.38,,Rohan BROWNING,31 DEC 1997,AUS,6.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,10.40,,Henrik LARSSON,30 SEP 1999,SWE,7.,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,DQ,,Mouhamadou FALL,25 FEB 1992,FRA, - ,,BAUHAUS-Galan,30 JUN 2022,,,2022,,dl_meeting
,9.95,,Trayvon BROMELL,10 JUL 1995,USA,1.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.00,,Marvin BRACY-WILLIAMS,15 DEC 1993,USA,2.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.00,,Ackeem BLAKE,21 JAN 2002,JAM,3.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.13,,Christian COLEMAN,06 MAR 1996,USA,4.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.13,,Yohan BLAKE,26 DEC 1989,JAM,5.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.14,,Elijah HALL,22 AUG 1994,USA,6.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.15,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,7.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.21,,Akani SIMBINE,21 SEP 1993,RSA,8.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,10.29,,Kyree KING,09 JUL 1994,USA,9.,,Silesia Kamila Skolimowska Memorial,06 AUG 2022,,,2022,,dl_meeting
,9.94,,Fred KERLEY,07 MAY 1995,USA,1.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,9.99,,Akani SIMBINE,21 SEP 1993,RSA,2.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,10.05,,Ferdinand OMANYALA,02 JAN 1996,KEN,3.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,10.09,,Letsile TEBOGO,07 JUN 2003,BOT,4.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,10.10,,Trayvon BROMELL,10 JUL 1995,USA,5.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,10.18,,Yohan BLAKE,26 DEC 1989,JAM,6.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,10.20,,Jeremiah AZU,15 MAY 2001,GBR,7.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,DQ,,Mouhamadou FALL,25 FEB 1992,FRA, - ,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,9.94,,Fred KERLEY,07 MAY 1995,USA,1.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,10.05,,Ferdinand OMANYALA,02 JAN 1996,KEN,2.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,10.09,,Trayvon BROMELL,10 JUL 1995,USA,3.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,10.09,,Akani SIMBINE,21 SEP 1993,RSA,4.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,10.15,,Rohan BROWNING,31 DEC 1997,AUS,6.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,10.15,,Yohan BLAKE,26 DEC 1989,JAM,7.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,DQ,,Marvin BRACY-WILLIAMS,15 DEC 1993,USA, - ,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,9.97,,Noah LYLES,18 JUL 1997,USA,1.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,9.98,,Ferdinand OMANYALA,02 JAN 1996,KEN,2.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.05,,Letsile TEBOGO,07 JUN 2003,BOT,3.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.16,,Yohan BLAKE,26 DEC 1989,JAM,4.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.17,,Ronnie BAKER,15 OCT 1993,USA,5.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.20,,Benjamin AZAMATI,14 JAN 1998,GHA,6.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.21,,Lamont Marcell JACOBS,26 SEP 1994,ITA,7.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,DQ,,Mouhamadou FALL,25 FEB 1992,FRA, - ,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,10.03,,Akani SIMBINE,21 SEP 1993,RSA,1.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.14,,Reece PRESCOD,29 FEB 1996,GBR,2.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.23,,Joshua HARTMANN,09 JUN 1999,GER,3.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.24,,Raphael BOUJU,15 MAY 2002,NED,4.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.27,,Aaron BROWN,27 MAY 1992,CAN,5.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.33,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,6.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,10.46,,Henrik LARSSON,30 SEP 1999,SWE,7.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,13.34,,Jimmy VICAUT,27 FEB 1992,FRA,8.,,BAUHAUS-Galan,02 JUL 2023,,,2023,,dl_meeting
,9.97,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,9.98,,Fred KERLEY,07 MAY 1995,USA,2.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,9.98,,Emmanuel ESEME,17 AUG 1993,CMR,3.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,9.99,,Cravont CHARLESTON,02 JAN 1998,USA,4.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,10.01,,Yohan BLAKE,26 DEC 1989,JAM,5.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,10.15,,Ackeem BLAKE,21 JAN 2002,JAM,6.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,10.23,,Pjai AUSTIN,19 SEP 2000,USA,7.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,10.31,,Jeremiah AZU,15 MAY 2001,GBR,8.,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,DQ,,Marvin BRACY-WILLIAMS,15 DEC 1993,USA, - ,,Silesia Kamila Skolimowska Memorial,16 JUL 2023,,,2023,,dl_meeting
,9.92,,Ferdinand OMANYALA,02 JAN 1996,KEN,1.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,9.93,,Letsile TEBOGO,07 JUN 2003,BOT,2.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.00,,Ackeem BLAKE,21 JAN 2002,JAM,3.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.01,,Yohan BLAKE,26 DEC 1989,JAM,4.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.04,,Kishane THOMPSON,17 JUL 2001,JAM,5.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.15,,Joshua HARTMANN,09 JUN 1999,GER,6.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.16,,Courtney LINDSEY,18 NOV 1998,USA,7.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,10.21,,Arthur CISSÉ,29 DEC 1996,CIV,8.,,Herculis Meeting International d’Athlétisme EBS,21 JUL 2023,,,2023,,dl_meeting
,9.83,,Christian COLEMAN,06 MAR 1996,USA,1.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,9.85,,Kishane THOMPSON,17 JUL 2001,JAM,2.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,9.96,,Fred KERLEY,07 MAY 1995,USA,3.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,10.01,,Brandon CARNES,06 MAR 1995,USA,4.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,10.04,,Yohan BLAKE,26 DEC 1989,JAM,5.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,10.05,,Lamont Marcell JACOBS,26 SEP 1994,ITA,6.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,10.12,,Zhenye XIE,17 AUG 1993,CHN,7.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,10.18,,Rohan WATSON,29 APR 2002,JAM,8.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,25.13,,Ackeem BLAKE,21 JAN 2002,JAM,9.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,DQ,,Marvin BRACY-WILLIAMS,15 DEC 1993,USA, - ,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,DQ,,Marvin BRACY-WILLIAMS,15 DEC 1993,USA, - ,,Prefontaine Classic,16 SEP 2023,,,2023,,dl_meeting
,10.13,,Christian COLEMAN,06 MAR 1996,USA,1.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.17,,Fred KERLEY,07 MAY 1995,USA,2.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.20,,Ackeem BLAKE,21 JAN 2002,JAM,3.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.27,,Rohan WATSON,29 APR 2002,JAM,4.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.31,,Ryo WADA,18 MAY 2000,JPN,5.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.33,,Ronnie BAKER,15 OCT 1993,USA,6.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.38,,Yoshihide KIRYU,15 DEC 1995,JPN,7.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.40,,Brandon CARNES,06 MAR 1995,USA,8.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.43,,Yohan BLAKE,26 DEC 1989,JAM,9.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.55,,Xinrui DENG,20 DEC 2003,CHN,10.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,10.01,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.04,,Christian COLEMAN,06 MAR 1996,USA,2.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.11,,Fred KERLEY,07 MAY 1995,USA,3.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.17,,Emmanuel ESEME,17 AUG 1993,CMR,4.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.23,,Ackeem BLAKE,21 JAN 2002,JAM,5.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.29,,Rohan WATSON,29 APR 2002,JAM,6.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.35,,Brandon CARNES,06 MAR 1995,USA,7.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.37,,Yoshihide KIRYU,15 DEC 1995,JPN,8.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.47,,Guanfeng CHEN,05 FEB 2000,CHN,9.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,10.11,,Emmanuel ESEME,17 AUG 1993,CMR,1.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.19,,Andre DE GRASSE,10 NOV 1994,CAN,2.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.25,,Jeremiah AZU,15 MAY 2001,GBR,3.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.26,,Brandon HICKLIN,02 APR 1999,USA,4.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.26,,Rohan WATSON,29 APR 2002,JAM,5.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.29,,Pjai AUSTIN,19 SEP 2000,USA,6.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,10.41,,Yohan BLAKE,26 DEC 1989,JAM,8.,,Meeting International Mohammed VI d’Athlétisme de Rabat/Marrakech,19 MAY 2024,,,2024,,dl_meeting
,9.95,,Christian COLEMAN,06 MAR 1996,USA,1.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,9.98,,Ferdinand OMANYALA,02 JAN 1996,KEN,2.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.08,,Brandon HICKLIN,02 APR 1999,USA,3.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.12,,Ackeem BLAKE,21 JAN 2002,JAM,4.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.13,,Sandrey DAVISON,25 JAN 2003,JAM,5.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.19,,Rikkoi BRATHWAITE,13 FEB 1999,IVB,6.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.21,,Benjamin AZAMATI,14 JAN 1998,GHA,7.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.26,,Hiroki YANAGITA,25 JUL 2003,JPN,8.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,10.33,,Brandon CARNES,06 MAR 1995,USA,9.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,9.94,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,9.99,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,2.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.01,,Emmanuel ESEME,17 AUG 1993,CMR,3.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.03,,Lamont Marcell JACOBS,26 SEP 1994,ITA,4.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.05,,Brandon HICKLIN,02 APR 1999,USA,5.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.23,,Rohan WATSON,29 APR 2002,JAM,6.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.29,,Yohan BLAKE,26 DEC 1989,JAM,7.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,11.11,,Jeremiah AZU,15 MAY 2001,GBR,8.,,Oslo Bislett Games,30 MAY 2024,,,2024,,dl_meeting
,10.16,,Emmanuel ESEME,17 AUG 1993,CMR,1.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.18,,Kyree KING,09 JUL 1994,USA,2.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.19,,Chituru ALI,06 APR 1999,ITA,3.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.22,,Ryiem FORDE,23 MAY 2001,JAM,4.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.28,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.30,,Joshua HARTMANN,09 JUN 1999,GER,6.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.47,,Henrik LARSSON,30 SEP 1999,SWE,7.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,10.63,,Yupun ABEYKOON,31 DEC 1994,SRI,8.,,BAUHAUS-Galan,02 JUN 2024,,,2024,,dl_meeting
,9.81,,Noah LYLES,18 JUL 1997,USA,1.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,9.86,,Akani SIMBINE,21 SEP 1993,RSA,2.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,9.88,,Letsile TEBOGO,07 JUN 2003,BOT,3.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,9.97,,Louie HINCHLIFFE,18 JUL 2002,GBR,4.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,9.97,,Ackeem BLAKE,21 JAN 2002,JAM,5.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,10.00,,Zharnel HUGHES,13 JUL 1995,GBR,6.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,10.08,,Jeremiah AZU,15 MAY 2001,GBR,7.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,10.23,,Yohan BLAKE,26 DEC 1989,JAM,8.,,London Athletics Meet,20 JUL 2024,,,2024,,dl_meeting
,9.87,,Letsile TEBOGO,07 JUN 2003,BOT,1.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,9.92,,Christian COLEMAN,06 MAR 1996,USA,2.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,9.95,,Fred KERLEY,07 MAY 1995,USA,3.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.03,,Ackeem BLAKE,21 JAN 2002,JAM,4.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.05,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.07,,Kyree KING,09 JUL 1994,USA,6.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.08,,Ferdinand OMANYALA,02 JAN 1996,KEN,7.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.17,,Jeremiah AZU,15 MAY 2001,GBR,8.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,10.20,,Lamont Marcell JACOBS,26 SEP 1994,ITA,9.,,Golden Gala,30 AUG 2024,,,2024,,dl_meeting
,9.99,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.13,,Ferdinand OMANYALA,02 JAN 1996,KEN,2.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.17,,Jeremiah AZU,15 MAY 2001,GBR,3.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.18,,Christian COLEMAN,06 MAR 1996,USA,4.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.18,,Lachlan KENNEDY,04 NOV 2003,AUS,5.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.19,,Emmanuel ESEME,17 AUG 1993,CMR,6.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.20,,Letsile TEBOGO,07 JUN 2003,BOT,7.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.23,,Zhenye XIE,17 AUG 1993,CHN,8.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.31,,Rohan WATSON,29 APR 2002,JAM,9.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,10.42,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,10.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,9.98,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,9.99,,Kishane THOMPSON,17 JUL 2001,JAM,2.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.03,,Letsile TEBOGO,07 JUN 2003,BOT,3.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.07,,Emmanuel ESEME,17 AUG 1993,CMR,4.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.13,,Christian COLEMAN,06 MAR 1996,USA,5.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.18,,Rohan WATSON,29 APR 2002,JAM,6.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.19,,Jeremiah AZU,15 MAY 2001,GBR,7.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.23,,Zhenye XIE,17 AUG 1993,CHN,8.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,10.25,,Ferdinand OMANYALA,02 JAN 1996,KEN,9.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,9.95,,Akani SIMBINE,21 SEP 1993,RSA,1.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.05,,Ferdinand OMANYALA,02 JAN 1996,KEN,2.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.10,,Emmanuel ESEME,17 AUG 1993,CMR,3.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.11,,Brandon HICKLIN,02 APR 1999,USA,4.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.19,,Shaun MASWANGANYI,01 FEB 2001,RSA,5.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.25,,Jeff ERIUS,08 MAR 2004,FRA,6.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.28,,Kyree KING,09 JUL 1994,USA,7.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,10.43,,Letsile TEBOGO,07 JUN 2003,BOT,8.,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,DQ,,Fred KERLEY,07 MAY 1995,USA, - ,,Meeting International Mohammed VI d'Athlétisme de Rabat,25 MAY 2025,,,2025,,dl_meeting
,9.84,,Trayvon BROMELL,10 JUL 1995,USA,1.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,9.99,,Emmanuel ESEME,17 AUG 1993,CMR,2.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,10.01,,Ferdinand OMANYALA,02 JAN 1996,KEN,3.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,10.04,,Brandon HICKLIN,02 APR 1999,USA,4.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,10.18,,Courtney LINDSEY,18 NOV 1998,USA,5.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,10.19,,Filippo TORTU,15 JUN 1998,ITA,6.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,10.31,,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,7.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,11.21,,Chituru ALI,06 APR 1999,ITA,8.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,DQ,,Fred KERLEY,07 MAY 1995,USA, - ,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,9.85,,Kishane THOMPSON,17 JUL 2001,JAM,1.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,9.91,,Zharnel HUGHES,13 JUL 1995,GBR,2.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,9.94,,Trayvon BROMELL,10 JUL 1995,USA,3.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,9.98,,Brandon HICKLIN,02 APR 1999,USA,4.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,10.03,,Ackeem BLAKE,21 JAN 2002,JAM,5.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,10.04,,Bayanda WALAZA,09 FEB 2006,RSA,6.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,10.06,,Christian COLEMAN,06 MAR 1996,USA,7.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,10.07,,Lachlan KENNEDY,04 NOV 2003,AUS,8.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,10.20,,Jeremiah AZU,15 MAY 2001,GBR,9.,,Prefontaine Classic,05 JUL 2025,,,2025,,dl_meeting
,9.86,,Oblique SEVILLE,16 MAR 2001,JAM,1.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.00,,Noah LYLES,18 JUL 1997,USA,2.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.02,,Zharnel HUGHES,13 JUL 1995,GBR,3.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.08,,Ackeem BLAKE,21 JAN 2002,JAM,4.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.11,,Akani SIMBINE,21 SEP 1993,RSA,5.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.11,,Jeremiah AZU,15 MAY 2001,GBR,6.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.12,,Letsile TEBOGO,07 JUN 2003,BOT,7.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,10.21,,Louie HINCHLIFFE,18 JUL 2002,GBR,8.,,London Athletics Meet,19 JUL 2025,,,2025,,dl_meeting
,9.87,,Kishane THOMPSON,17 JUL 2001,JAM,1.,,Silesia Kamila Skolimowska Memorial,16 AUG 2025,,,2025,,dl_meeting
