Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat,Venue,Date,Results Score,discipline,year,ProfileURL,source
74,31:52.43,,Naruha SATO,03 OCT 1997,JPN,2,,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",11 DEC 2021,1146,women_10000m,2021,https://worldathletics.org/athletes/athlete=14608140,toplist
75,31:53.89,,Paige STONER,31 JAN 1996,USA,10,,"Irvine, CA (USA)",14 MAY 2021,1144,women_10000m,2021,https://worldathletics.org/athletes/athlete=14590877,toplist
76,31:54.58,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,5,,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1144,women_10000m,2021,https://worldathletics.org/athletes/athlete=14289192,toplist
77,31:55.45,,Caroline NYAGA,07 OCT 1993,KEN,6,,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1143,women_10000m,2021,https://worldathletics.org/athletes/athlete=14814043,toplist
78,31:56.57,,Medhin GEBRESLASSIE,05 APR 1999,ETH,10,,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1142,women_10000m,2021,https://worldathletics.org/athletes/athlete=14893582,toplist
79,31:56.59,,Katrina COOGAN,15 NOV 1993,USA,11,,"Irvine, CA (USA)",14 MAY 2021,1142,women_10000m,2021,https://worldathletics.org/athletes/athlete=14326518,toplist
80,31:58.88,,Pauline KAMULU,30 DEC 1994,KEN,1,,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021,1140,women_10000m,2021,https://worldathletics.org/athletes/athlete=14577978,toplist
81,31:59.09,,Natosha ROGERS,07 MAY 1991,USA,7,,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1140,women_10000m,2021,https://worldathletics.org/athletes/athlete=14413831,toplist
82,31:59.89,,Nozomi TANAKA,04 SEP 1999,JPN,1,,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",17 JAN 2021,1139,women_10000m,2021,https://worldathletics.org/athletes/athlete=14632538,toplist
83,32:02.10,,Perine NENGAMPI,1989,KEN,8,,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1137,women_10000m,2021,https://worldathletics.org/athletes/athlete=14477600,toplist
84,32:02.19,,Molly SEIDEL,12 JUL 1994,USA,3,,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021,1137,women_10000m,2021,https://worldathletics.org/athletes/athlete=14437057,toplist
85,32:03.38,,Misaki KATO,15 JUN 1991,JPN,3f2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 SEP 2021,1136,women_10000m,2021,https://worldathletics.org/athletes/athlete=14334523,toplist
86,32:03.62,,Makenna MYLER,01 JAN 1990,USA,4,,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021,1136,women_10000m,2021,https://worldathletics.org/athletes/athlete=14880932,toplist
87,32:03.79,,Anne-Marie BLANEY,09 SEP 1993,USA,13,,"Irvine, CA (USA)",14 MAY 2021,1136,women_10000m,2021,https://worldathletics.org/athletes/athlete=14530957,toplist
88,32:04.39,,Lindsay FLANAGAN,24 JAN 1991,USA,14,,"Irvine, CA (USA)",14 MAY 2021,1135,women_10000m,2021,https://worldathletics.org/athletes/athlete=14334774,toplist
89,32:04.58,,Yuka SUZUKI,14 SEP 1999,JPN,1,,"Prefectural Stadium, Kumagaya (JPN)",17 SEP 2021,1135,women_10000m,2021,https://worldathletics.org/athletes/athlete=14728060,toplist
90,32:04.59,,Emma BATES,08 JUL 1992,USA,15,,"Irvine, CA (USA)",14 MAY 2021,1135,women_10000m,2021,https://worldathletics.org/athletes/athlete=14453636,toplist
91,32:04.67,,Wakana ITSUKI,07 APR 1994,JPN,4f2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 SEP 2021,1135,women_10000m,2021,https://worldathletics.org/athletes/athlete=14557262,toplist
92,32:05.77,,Rebecca MWANGI,15 JUN 2001,KEN,1,,"Athletics Stadium, Kure (JPN)",20 NOV 2021,1134,women_10000m,2021,https://worldathletics.org/athletes/athlete=14855594,toplist
93,32:06.32,,Genevieve GREGSON,04 AUG 1989,AUS,3,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",26 JAN 2021,1133,women_10000m,2021,https://worldathletics.org/athletes/athlete=14271807,toplist
94,32:09.08,,Mikuni YADA,29 OCT 1999,JPN,1,,"Prefectural Stadium, Isahaya (JPN)",17 OCT 2021,1131,women_10000m,2021,https://worldathletics.org/athletes/athlete=14747887,toplist
95,32:09.44,,Haruka YAMAGUCHI,07 JUL 1987,JPN,3,,"Athletic Track, Abashiri (JPN)",10 JUL 2021,1131,women_10000m,2021,https://worldathletics.org/athletes/athlete=14551026,toplist
96,32:09.82,,Doreen CHESANG,16 APR 1990,UGA,3,,"Estádio José Vieira de Carvalho, Maia (POR)",08 MAY 2021,1130,women_10000m,2021,https://worldathletics.org/athletes/athlete=14329875,toplist
97,32:10.49,,Camille BUSCOMB,11 JUL 1990,NZL,19,,"National Stadium, Tokyo (JPN)",07 AUG 2021,1130,women_10000m,2021,https://worldathletics.org/athletes/athlete=14292910,toplist
98,32:10.98,,Rika KASEDA,02 MAR 1999,JPN,4,,"Athletic Track, Abashiri (JPN)",10 JUL 2021,1129,women_10000m,2021,https://worldathletics.org/athletes/athlete=14719677,toplist
99,32:11.08,,Yuna ARAI,26 APR 2000,JPN,5,,"Athletic Track, Abashiri (JPN)",10 JUL 2021,1129,women_10000m,2021,https://worldathletics.org/athletes/athlete=14819218,toplist
100,32:11.61,,Nell ROJAS,27 NOV 1987,USA,16,,"Irvine, CA (USA)",14 MAY 2021,1129,women_10000m,2021,https://worldathletics.org/athletes/athlete=14320192,toplist
1,30:09.94,,Letesenbet GIDEY,20 MAR 1998,ETH,1,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1238,women_10000m,2022,https://worldathletics.org/athletes/athlete=14654918,toplist
2,30:10.02,,Hellen OBIRI,13 DEC 1989,KEN,2,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1238,women_10000m,2022,https://worldathletics.org/athletes/athlete=14424921,toplist
3,30:10.07,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1238,women_10000m,2022,https://worldathletics.org/athletes/athlete=14375882,toplist
4,30:10.56,,Sifan HASSAN,01 JAN 1993,NED,4,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1238,women_10000m,2022,https://worldathletics.org/athletes/athlete=14489606,toplist
5,30:12.15,,Rahel DANIEL,16 NOV 2001,ERI,5,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1236,women_10000m,2022,https://worldathletics.org/athletes/athlete=14857262,toplist
6,30:12.45,,Ejgayehu TAYE,10 FEB 2000,ETH,6,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1236,women_10000m,2022,https://worldathletics.org/athletes/athlete=14848746,toplist
7,30:14.66,,Elise CRANNY,09 MAY 1996,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1234,women_10000m,2022,https://worldathletics.org/athletes/athlete=14531083,toplist
8,30:17.64,,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KAZ,7,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1231,women_10000m,2022,https://worldathletics.org/athletes/athlete=14423904,toplist
9,30:17.77,,Bosena MULATIE,21 NOV 2001,ETH,8,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1231,women_10000m,2022,https://worldathletics.org/athletes/athlete=14921807,toplist
10,30:18.05,,Karissa SCHWEIZER,04 MAY 1996,USA,9,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1231,women_10000m,2022,https://worldathletics.org/athletes/athlete=14470567,toplist
11,30:19.02,,Eilish MCCOLGAN,25 NOV 1990,GBR,1,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1230,women_10000m,2022,https://worldathletics.org/athletes/athlete=14275729,toplist
12,30:20.97,,Pauline KAMULU,30 DEC 1994,KEN,1,,"Athletic Track, Abashiri (JPN)",13 JUL 2022,1228,women_10000m,2022,https://worldathletics.org/athletes/athlete=14577978,toplist
13,30:32.57,,Yasemin CAN,11 DEC 1996,TUR,1,,"Olympiastadion, München (GER)",15 AUG 2022,1218,women_10000m,2022,https://worldathletics.org/athletes/athlete=14601536,toplist
14,30:35.93,,Jess JUDD,07 JAN 1995,GBR,11,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1215,women_10000m,2022,https://worldathletics.org/athletes/athlete=14336301,toplist
15,30:39.71,,Ririka HIRONAKA,24 NOV 2000,JPN,12,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1211,women_10000m,2022,https://worldathletics.org/athletes/athlete=14766617,toplist
16,30:46.37,,Lonah Chemtai SALPETER,12 DEC 1988,ISR,3,,"Olympiastadion, München (GER)",15 AUG 2022,1205,women_10000m,2022,https://worldathletics.org/athletes/athlete=14523502,toplist
17,30:47.72,,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,6,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1204,women_10000m,2022,https://worldathletics.org/athletes/athlete=14848733,toplist
18,30:48.48,,Almaz AYANA,21 NOV 1991,ETH,7,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1203,women_10000m,2022,https://worldathletics.org/athletes/athlete=14259917,toplist
19,30:49.52,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2,,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1202,women_10000m,2022,https://worldathletics.org/athletes/athlete=14288936,toplist
20,30:51.09,,Alicia MONSON,13 MAY 1998,USA,2,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1201,women_10000m,2022,https://worldathletics.org/athletes/athlete=14708276,toplist
21,30:54.28,,Yalemzerf YEHUALAW,03 AUG 1999,ETH,8,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1198,women_10000m,2022,https://worldathletics.org/athletes/athlete=14893581,toplist
22,31:00.10,,Dominique SCOTT,24 JUN 1992,RSA,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1193,women_10000m,2022,https://worldathletics.org/athletes/athlete=14941416,toplist
23,31:01.04,,Stella CHESANG,01 DEC 1996,UGA,14,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1192,women_10000m,2022,https://worldathletics.org/athletes/athlete=14464203,toplist
24,31:03.32,,Hawi FEYSA,01 FEB 1999,ETH,10,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1190,women_10000m,2022,https://worldathletics.org/athletes/athlete=14786742,toplist
25,31:04.88,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,11,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1188,women_10000m,2022,https://worldathletics.org/athletes/athlete=14848732,toplist
26,31:05.21,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,4,,"Olympiastadion, München (GER)",15 AUG 2022,1188,women_10000m,2022,https://worldathletics.org/athletes/athlete=14496249,toplist
27,31:09.46,,Sheila CHEPKIRUI,27 DEC 1990,KEN,3,,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1184,women_10000m,2022,https://worldathletics.org/athletes/athlete=14289156,toplist
28,31:10.57,,Natosha ROGERS,07 MAY 1991,USA,15,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1183,women_10000m,2022,https://worldathletics.org/athletes/athlete=14413831,toplist
29,31:11.11,,Weini KELATI FREZGHI,01 DEC 1996,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1183,women_10000m,2022,https://worldathletics.org/athletes/athlete=14877184,toplist
30,31:13.53,,Abersh MINSEWO,22 FEB 2001,ETH,13,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1180,women_10000m,2022,https://worldathletics.org/athletes/athlete=14805770,toplist
31,31:14.41,,Sharon LOKEDI,10 MAR 1994,KEN,2,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1180,women_10000m,2022,https://worldathletics.org/athletes/athlete=14684778,toplist
32,31:15.78,,Andrea SECCAFIEN,27 AUG 1990,CAN,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1178,women_10000m,2022,https://worldathletics.org/athletes/athlete=14267226,toplist
33,31:16.93,,Eva CHERONO,15 AUG 1996,KEN,15,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1177,women_10000m,2022,https://worldathletics.org/athletes/athlete=14472835,toplist
34,31:17.40,,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022,1177,women_10000m,2022,https://worldathletics.org/athletes/athlete=14767078,toplist
35,31:18.54,,Rose DAVIES,21 DEC 1999,AUS,3,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1176,women_10000m,2022,https://worldathletics.org/athletes/athlete=14517594,toplist
36,31:19.92,,Millie PALADINO,18 OCT 1995,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1175,women_10000m,2022,https://worldathletics.org/athletes/athlete=14530959,toplist
37,31:21.53,,Samantha HARRISON,01 FEB 1995,GBR,6,,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1173,women_10000m,2022,https://worldathletics.org/athletes/athlete=14890196,toplist
38,31:21.75,,Sarah LANCASTER,01 DEC 1987,USA,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1173,women_10000m,2022,https://worldathletics.org/athletes/athlete=14753099,toplist
39,31:22.38,,Rino GOSHIMA,29 OCT 1997,JPN,1f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1173,women_10000m,2022,https://worldathletics.org/athletes/athlete=14608144,toplist
40,31:22.55,,Paige STONER,31 JAN 1996,USA,7,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1172,women_10000m,2022,https://worldathletics.org/athletes/athlete=14590877,toplist
41,31:22.89,,Hellen Ekalale LOBUN,18 MAR 1999,KEN,1,,"Universiade Commemorative Stadium, Kobe (JPN)",24 APR 2022,1172,women_10000m,2022,https://worldathletics.org/athletes/athlete=14786743,toplist
42,31:23.13,,Courtney FRERICHS,18 JAN 1993,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1172,women_10000m,2022,https://worldathletics.org/athletes/athlete=14507523,toplist
43,31:24.03,,Selamawit TEFERI,24 MAR 1994,ISR,5,,"Olympiastadion, München (GER)",15 AUG 2022,1171,women_10000m,2022,https://worldathletics.org/athletes/athlete=14794741,toplist
44,31:24.82,,Emily LIPARI,19 NOV 1992,USA,9,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1170,women_10000m,2022,https://worldathletics.org/athletes/athlete=14315463,toplist
45,31:25.57,,Amy-Eloise MARKOVC,05 AUG 1995,GBR,2,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1170,women_10000m,2022,https://worldathletics.org/athletes/athlete=14404580,toplist
46,31:28.26,,Mercyline CHELANGAT,17 DEC 1997,UGA,16,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1167,women_10000m,2022,https://worldathletics.org/athletes/athlete=14693567,toplist
47,31:30.04,,Emily INFELD,21 MAR 1990,USA,4,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1166,women_10000m,2022,https://worldathletics.org/athletes/athlete=14313263,toplist
48,31:32.25,,Ednah KURGAT,15 JUN 1991,USA,10,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1164,women_10000m,2022,https://worldathletics.org/athletes/athlete=14681942,toplist
49,31:33.83,,Emily DURGIN,15 MAY 1994,USA,4,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1162,women_10000m,2022,https://worldathletics.org/athletes/athlete=14437059,toplist
50,31:35.44,,Ai HOSODA,27 NOV 1995,JPN,2,,"Athletic Track, Abashiri (JPN)",13 JUL 2022,1161,women_10000m,2022,https://worldathletics.org/athletes/athlete=14672593,toplist
51,31:35.67,,Kaede HAGITANI,10 OCT 2000,JPN,2,,"National Stadium, Tokyo (JPN)",07 MAY 2022,1161,women_10000m,2022,https://worldathletics.org/athletes/athlete=14852027,toplist
52,31:37.26,,Carrie VERDON,08 MAR 1994,USA,11,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1159,women_10000m,2022,https://worldathletics.org/athletes/athlete=14485673,toplist
53,31:39.39,,Stephanie BRUCE,14 JAN 1984,USA,12,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1157,women_10000m,2022,https://worldathletics.org/athletes/athlete=14320297,toplist
54,31:39.60,,Sarah INGLIS,28 AUG 1991,GBR,4,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1157,women_10000m,2022,https://worldathletics.org/athletes/athlete=14275418,toplist
55,31:39.86,,Alina REH,23 MAY 1997,GER,2f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1157,women_10000m,2022,https://worldathletics.org/athletes/athlete=14507612,toplist
56,31:40.10,,Isobel BATT-DOYLE,14 SEP 1995,AUS,,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1157,women_10000m,2022,https://worldathletics.org/athletes/athlete=14519260,toplist
57,31:41.29,,Rika KASEDA,02 MAR 1999,JPN,3,,"Athletic Track, Abashiri (JPN)",13 JUL 2022,1156,women_10000m,2022,https://worldathletics.org/athletes/athlete=14719677,toplist
58,31:46.51,,Wuga HE,28 JUL 1998,CHN,1,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022,1151,women_10000m,2022,https://worldathletics.org/athletes/athlete=14862415,toplist
59,31:47.9h,,Ruth CHEPNGETICH,08 AUG 1994,KEN,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",26 APR 2022,1150,women_10000m,2022,https://worldathletics.org/athletes/athlete=14766298,toplist
60,31:49.01,,Molly GRABILL,31 AUG 1992,USA,10,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1149,women_10000m,2022,https://worldathletics.org/athletes/athlete=14462725,toplist
61,31:49.29,,Dolshi TESFU,17 JUN 1999,ERI,18,,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1149,women_10000m,2022,https://worldathletics.org/athletes/athlete=14786771,toplist
62,31:49.46,,Lauren HURLEY,26 JAN 1988,USA,1,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1148,women_10000m,2022,https://worldathletics.org/athletes/united-states/lauren-goss-14747968,toplist
63,31:50.08,,Anchialem HAYMANOT,09 MAY 2001,ETH,16,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1148,women_10000m,2022,https://worldathletics.org/athletes/athlete=14923892,toplist
64,31:50.58,,Keira D'AMATO,21 OCT 1984,USA,2,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022,1147,women_10000m,2022,https://worldathletics.org/athletes/athlete=14307211,toplist
65,31:50.79,,Natsnet AMANUEL,05 NOV 1993,ERI,17,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1147,women_10000m,2022,https://worldathletics.org/athletes/athlete=14935358,toplist
66,31:51.53,,Meraf BAHTA,24 JUN 1989,SWE,18,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1147,women_10000m,2022,https://worldathletics.org/athletes/athlete=14262200,toplist
67,31:52.11,,Vanessa FRASER,27 JUL 1995,USA,13,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1146,women_10000m,2022,https://worldathletics.org/athletes/athlete=14520041,toplist
68,31:55.60,,Valeriia ZINENKO,06 NOV 1995,UKR,7,,"Olympiastadion, München (GER)",15 AUG 2022,1143,women_10000m,2022,https://worldathletics.org/athletes/athlete=14535083,toplist
69,31:55.61,,Caroline SANG,,USA,13,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1143,women_10000m,2022,https://worldathletics.org/athletes/athlete=14736836,toplist
70,31:55.79,,Agate CAUNE,07 AUG 2004,LAT,1,,"Jāņa Daliņa Stadium, Valmiera (LAT)",31 AUG 2022,1143,women_10000m,2022,https://worldathletics.org/athletes/athlete=14852324,toplist
71,31:56.38,,Susanna SULLIVAN,13 MAY 1990,USA,5,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1142,women_10000m,2022,https://worldathletics.org/athletes/athlete=14385840,toplist
72,31:57.01,,Olivia PRATT,21 JAN 1994,USA,6,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1142,women_10000m,2022,https://worldathletics.org/athletes/athlete=14568455,toplist
73,31:57.81,,Momoka KAWAGUCHI,28 JUN 1998,JPN,2f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1141,women_10000m,2022,https://worldathletics.org/athletes/athlete=14668328,toplist
74,31:57.85,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,2,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",09 APR 2022,1141,women_10000m,2022,https://worldathletics.org/athletes/athlete=14413307,toplist
75,31:58.59,,Wakana ITSUKI,07 APR 1994,JPN,3f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1140,women_10000m,2022,https://worldathletics.org/athletes/athlete=14557262,toplist
76,31:58.88,,Marielle HALL,28 JAN 1992,USA,14,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1140,women_10000m,2022,https://worldathletics.org/athletes/athlete=14366610,toplist
77,31:59.44,,Makena MORLEY,21 NOV 1996,USA,15,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1140,women_10000m,2022,https://worldathletics.org/athletes/athlete=14584248,toplist
78,31:59.49,,Jeralyn POE,,USA,8,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022,1140,women_10000m,2022,https://worldathletics.org/athletes/athlete=14649705,toplist
79,31:59.60,,Yuka TAKASHIMA,12 MAY 1988,JPN,4f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1139,women_10000m,2022,https://worldathletics.org/athletes/athlete=14288055,toplist
80,32:00.42,,Lilian Jepkorir CHEBII,02 JUN 1994,KEN,3,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",09 APR 2022,1139,women_10000m,2022,https://worldathletics.org/athletes/athlete=14914207,toplist
81,32:01.25,,Hina YANAGITANI,21 FEB 2000,JPN,5f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1138,women_10000m,2022,https://worldathletics.org/athletes/athlete=14856860,toplist
82,32:01.28,,Maddie ALM,09 JAN 1993,USA,14,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1138,women_10000m,2022,https://worldathletics.org/athletes/athlete=14583362,toplist
83,32:01.52,,Laura THWEATT,17 DEC 1988,USA,15,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1138,women_10000m,2022,https://worldathletics.org/athletes/athlete=14326779,toplist
84,32:02.00,,Asnakesh AWOKE,01 NOV 1995,ETH,20,,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1137,women_10000m,2022,https://worldathletics.org/athletes/athlete=14882498,toplist
85,32:02.53,,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,5,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022,1137,women_10000m,2022,https://worldathletics.org/athletes/athlete=14859612,toplist
86,32:02.70,,Caroline NYAGA,07 OCT 1993,KEN,6,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",24 JUN 2022,1137,women_10000m,2022,https://worldathletics.org/athletes/athlete=14814043,toplist
87,32:03.48,,Naruha SATO,03 OCT 1997,JPN,6f2,,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2022,1136,women_10000m,2022,https://worldathletics.org/athletes/athlete=14608140,toplist
88,32:03.80,,Desta BURKA,17 APR 2001,ETH,1f1,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022,1136,women_10000m,2022,https://worldathletics.org/athletes/athlete=14841244,toplist
89,32:03.88,,Katharina STEINRUCK,22 AUG 1989,GER,3f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1136,women_10000m,2022,https://worldathletics.org/athletes/athlete=14277958,toplist
90,32:05.78,,Amy DAVIS,15 FEB 1997,USA,16,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1134,women_10000m,2022,https://worldathletics.org/athletes/athlete=14720037,toplist
91,32:06.11,,Emma BATES,08 JUL 1992,USA,17,,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1134,women_10000m,2022,https://worldathletics.org/athletes/athlete=14453636,toplist
92,32:08.57,,Maitane MELERO,20 FEB 1983,ESP,5f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1132,women_10000m,2022,https://worldathletics.org/athletes/athlete=14261005,toplist
93,32:08.96,,Moira STEWARTOVÁ,09 JUN 1995,CZE,6f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1131,women_10000m,2022,https://worldathletics.org/athletes/athlete=14475570,toplist
94,32:09.54,,Anna ARNAUDO,18 OCT 2000,ITA,7f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1131,women_10000m,2022,https://worldathletics.org/athletes/athlete=14755309,toplist
95,32:10.24,,Rosemary WANJIRU,09 DEC 1994,KEN,1,,"ND Soft Stadium, Tendo (JPN)",14 MAY 2022,1130,women_10000m,2022,https://worldathletics.org/athletes/athlete=14483460,toplist
96,32:10.8h,,Aberash MANASBO,,ETH,3,,Hawassa (ETH),29 MAR 2022,1130,women_10000m,2022,https://worldathletics.org/athletes/athlete=14923890,toplist
97,32:11.72,,Mekdes WOLDU,20 OCT 1992,FRA,8f1,,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022,1129,women_10000m,2022,https://worldathletics.org/athletes/athlete=14419455,toplist
98,32:12.11,,Yuka ANDO,16 MAR 1994,JPN,5f2,,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022,1128,women_10000m,2022,https://worldathletics.org/athletes/athlete=14419637,toplist
99,32:13.01,,Madoka NAKANO,14 AUG 1991,JPN,5,,"National Stadium, Tokyo (JPN)",07 MAY 2022,1128,women_10000m,2022,https://worldathletics.org/athletes/athlete=14512795,toplist
100,32:13.03,,Mikuni YADA,29 OCT 1999,JPN,6,,"National Stadium, Tokyo (JPN)",07 MAY 2022,1128,women_10000m,2022,https://worldathletics.org/athletes/athlete=14747887,toplist
1,29:29.73,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1276,women_10000m,2023,https://worldathletics.org/athletes/athlete=14595214,toplist
2,29:37.80,,Sifan HASSAN,01 JAN 1993,NED,1,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1268,women_10000m,2023,https://worldathletics.org/athletes/athlete=14489606,toplist
3,29:47.42,,Grace Loibach NAWOWUNA,10 NOV 2003,KEN,2,,"FBK Stadium, Hengelo (NED)",03 JUN 2023,1259,women_10000m,2023,https://worldathletics.org/athletes/kenya/grace-loibach-nawowuna-14989694,toplist
4,29:57.45,,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1250,women_10000m,2023,https://worldathletics.org/athletes/athlete=14848746,toplist
