Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
,13.61,,Aurel MANGA,24 JUL 1992,FRA,6.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,13.64,,David KING,13 JUN 1994,GBR,7.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,13.81,,Wellington ZAZA,20 JAN 1995,LBR,8.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,13.90,,Cameron FILLERY,02 NOV 1998,GBR,9.,,Diamond League Meeting,21 MAY 2022,,,2022,,dl_meeting
,13.22,,Devon ALLEN,12 DEC 1994,USA,1.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.30,,Asier MARTÍNEZ,22 APR 2000,ESP,2.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.37,,Rafael PEREIRA,08 APR 1997,BRA,3.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.40,,Aaron MALLETT,26 SEP 1994,USA,4.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.55,,Jason JOSEPH,11 OCT 1998,SUI,5.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.76,,Paolo DAL MOLIN,31 JUL 1987,ITA,6.,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,DNF,,Wilhem BELOCIAN,22 JUN 1995,FRA,,,Oslo Bislett Games,16 JUN 2022,,,2022,,dl_meeting
,13.16,,Devon ALLEN,12 DEC 1994,USA,1.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.25,,Rafael PEREIRA,08 APR 1997,BRA,2.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.27,,Just KWAOU-MATHEY,04 DEC 1999,FRA,3.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.31,,Damian CZYKIER,10 AUG 1992,POL,4.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.39,,Milan TRAJKOVIC,17 MAR 1992,CYP,5.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.49,,Andrew POZZI,15 MAY 1992,GBR,6.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,13.69,,Asier MARTÍNEZ,22 APR 2000,ESP,7.,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,DQ,,Aaron MALLETT,26 SEP 1994,USA,,,Meeting de Paris,18 JUN 2022,,,2022,,dl_meeting
,12.99,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.03,,Trey CUNNINGHAM,26 AUG 1998,USA,2.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.08,,Hansle PARCHMENT,17 JUN 1990,JAM,3.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.20,,Daniel ROBERTS,13 NOV 1997,USA,4.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.21,,Sasha ZHOYA,25 JUN 2002,FRA,5.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.26,,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,6.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.46,,Damian CZYKIER,10 AUG 1992,POL,7.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,13.78,,Just KWAOU-MATHEY,04 DEC 1999,FRA,8.,,Herculis Meeting International d’Athlétisme EBS,10 AUG 2022,,,2022,,dl_meeting
,12.99,,Rasheed BROADBELL,13 AUG 2000,JAM,1.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.10,,Trey CUNNINGHAM,26 AUG 1998,USA,2.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.11,,Grant HOLLOWAY,19 NOV 1997,USA,3.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.13,,Hansle PARCHMENT,17 JUN 1990,JAM,4.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.49,,Rafael PEREIRA,08 APR 1997,BRA,5.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.58,,Damian CZYKIER,10 AUG 1992,POL,6.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.58,,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,7.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.66,,Jason JOSEPH,11 OCT 1998,SUI,8.,,Athletissima Lausanne,26 AUG 2022,,,2022,,dl_meeting
,13.54,,Jason JOSEPH,11 OCT 1998,SUI,6.,,Weltklasse Zürich,08 SEP 2022,,,2022,,dl_meeting
,13.08,,Rasheed BROADBELL,13 AUG 2000,JAM,1.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.12,,Grant HOLLOWAY,19 NOV 1997,USA,2.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.24,,Hansle PARCHMENT,17 JUN 1990,JAM,3.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.25,,Devon ALLEN,12 DEC 1994,USA,4.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.43,,Freddie CRITTENDEN,03 AUG 1994,USA,5.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.68,,Rafael PEREIRA,08 APR 1997,BRA,6.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.69,,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,7.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.70,,Mohamed KOUSSI,15 MAR 1994,MAR,8.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.83,,Damian CZYKIER,10 AUG 1992,POL,9.,,Meeting International Mohammed VI d'Athletisme de Rabat,28 MAY 2023,,,2023,,dl_meeting
,13.04,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.10,,Jason JOSEPH,11 OCT 1998,SUI,2.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.19,,Devon ALLEN,12 DEC 1994,USA,3.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.26,,Jamal BRITT,28 DEC 1998,USA,4.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.35,,Just KWAOU-MATHEY,04 DEC 1999,FRA,5.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.38,,Freddie CRITTENDEN,03 AUG 1994,USA,6.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.47,,Rafael PEREIRA,08 APR 1997,BRA,7.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,13.57,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,8.,,Golden Gala Pietro Mennea,02 JUN 2023,,,2023,,dl_meeting
,12.98,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.09,,Just KWAOU-MATHEY,04 DEC 1999,FRA,2.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.14,,Jamal BRITT,28 DEC 1998,USA,3.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.14,,Daniel ROBERTS,13 NOV 1997,USA,3.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.20,,Wilhem BELOCIAN,22 JUN 1995,FRA,5.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.26,,Freddie CRITTENDEN,03 AUG 1994,USA,6.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.29,,Jason JOSEPH,11 OCT 1998,SUI,7.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.32,,Eric EDWARDS,03 JAN 2000,USA,8.,,Meeting de Paris,09 JUN 2023,,,2023,,dl_meeting
,13.22,,Shunsuke IZUMIYA,26 JAN 2000,JPN,1.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.23,,Jason JOSEPH,11 OCT 1998,SUI,2.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.37,,Just KWAOU-MATHEY,04 DEC 1999,FRA,3.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.41,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,4.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.43,,Enrique LLOPIS,15 OCT 2000,ESP,5.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.56,,Rafael PEREIRA,08 APR 1997,BRA,6.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.58,,Joshua ZELLER,19 OCT 2000,GBR,7.,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,DQ,,Wilhem BELOCIAN,22 JUN 1995,FRA,,,Athletissima Lausanne,30 JUN 2023,,,2023,,dl_meeting
,13.01,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,13.06,,Shunsuke IZUMIYA,26 JAN 2000,JPN,2.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,13.25,,Jamal BRITT,28 DEC 1998,USA,3.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,13.26,,Hansle PARCHMENT,17 JUN 1990,JAM,4.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,13.27,,Tade OJORA,14 OCT 1999,GBR,5.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,13.82,,Joshua ZELLER,19 OCT 2000,GBR,6.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,14.83,,Freddie CRITTENDEN,03 AUG 1994,USA,7.,,London Athletics Meet,23 JUL 2023,,,2023,,dl_meeting
,12.96,,Hansle PARCHMENT,17 JUN 1990,JAM,1.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.03,,Daniel ROBERTS,13 NOV 1997,USA,2.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.12,,Grant HOLLOWAY,19 NOV 1997,USA,3.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.17,,Wilhem BELOCIAN,22 JUN 1995,FRA,4.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.19,,Rachid MURATAKE,06 FEB 2002,JPN,5.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.26,,Freddie CRITTENDEN,03 AUG 1994,USA,6.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.38,,Cordell TINCH,13 JUL 2000,USA,7.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.42,,Rafael PEREIRA,08 APR 1997,BRA,8.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.45,,Joshua ZELLER,19 OCT 2000,GBR,9.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.56,,Zhuoyi XU,21 AUG 2003,CHN,10.,,Wanda Diamond League Xiamen,02 SEP 2023,,,2023,,dl_meeting
,13.21,,Cordell TINCH,13 JUL 2000,USA,7.,,Prefontaine Classic,17 SEP 2023,,,2023,,dl_meeting
,13.11,,Daniel ROBERTS,13 NOV 1997,USA,1.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.16,,Cordell TINCH,13 JUL 2000,USA,2.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.17,,Shunsuke IZUMIYA,26 JAN 2000,JPN,3.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.30,,Freddie CRITTENDEN,03 AUG 1994,USA,4.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.31,,Eric EDWARDS,03 JAN 2000,USA,5.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.33,,Hansle PARCHMENT,17 JUN 1990,JAM,6.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.48,,Junxi LIU,11 DEC 2003,CHN,7.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.58,,Orlando BENNETT,12 OCT 1999,JAM,8.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.88,,Jamal BRITT,28 DEC 1998,USA,9.,,Wanda Diamond League Xiamen,20 APR 2024,,,2024,,dl_meeting
,13.12,,Daniel ROBERTS,13 NOV 1997,USA,1.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.23,,Shunsuke IZUMIYA,26 JAN 2000,JPN,2.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.26,,Hansle PARCHMENT,17 JUN 1990,JAM,3.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.26,,Cordell TINCH,13 JUL 2000,USA,4.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.37,,Eric EDWARDS,03 JAN 2000,USA,5.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.43,,Zhuoyi XU,21 AUG 2003,CHN,6.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.45,,Shenglong ZHU,25 JAN 2000,CHN,7.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.58,,Jamal BRITT,28 DEC 1998,USA,8.,,Yangtze Delta Athletics Diamond Gala,27 APR 2024,,,2024,,dl_meeting
,13.03,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.13,,Daniel ROBERTS,13 NOV 1997,USA,2.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.16,,Freddie CRITTENDEN,03 AUG 1994,USA,3.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.28,,Hansle PARCHMENT,17 JUN 1990,JAM,4.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.29,,Trey CUNNINGHAM,26 AUG 1998,USA,5.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.31,,Asier MARTÍNEZ,22 APR 2000,ESP,6.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.33,,Shunsuke IZUMIYA,26 JAN 2000,JPN,7.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.36,,Jamal BRITT,28 DEC 1998,USA,8.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.38,,Cordell TINCH,13 JUL 2000,USA,9.,,Prefontaine Classic,25 MAY 2024,,,2024,,dl_meeting
,13.15,,Sasha ZHOYA,25 JUN 2002,FRA,1.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.15,,Trey CUNNINGHAM,26 AUG 1998,USA,2.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.16,,Shunsuke IZUMIYA,26 JAN 2000,JPN,3.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.21,,Enrique LLOPIS,15 OCT 2000,ESP,4.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.21,,Dylan BEARD,15 SEP 1998,USA,5.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.29,,Michael OBASUYI,12 AUG 1999,BEL,6.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.35,,Asier MARTÍNEZ,22 APR 2000,ESP,7.,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,DNS,,Rachid MURATAKE,06 FEB 2002,JPN,,,Meeting de Paris,07 JUL 2024,,,2024,,dl_meeting
,13.01,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.08,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,2.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.10,,Cordell TINCH,13 JUL 2000,USA,3.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.13,,Trey CUNNINGHAM,26 AUG 1998,USA,4.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.25,,Sasha ZHOYA,25 JUN 2002,FRA,5.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.54,,Jason JOSEPH,11 OCT 1998,SUI,6.,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,DNF,,Shunsuke IZUMIYA,26 JAN 2000,JPN,,,Meeting International d’Athlétisme Herculis EBS,12 JUL 2024,,,2024,,dl_meeting
,13.10,,Rasheed BROADBELL,13 AUG 2000,JAM,1.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.14,,Grant HOLLOWAY,19 NOV 1997,USA,2.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.23,,Hansle PARCHMENT,17 JUN 1990,JAM,3.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.26,,Daniel ROBERTS,13 NOV 1997,USA,4.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.26,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,5.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.34,,Cordell TINCH,13 JUL 2000,USA,6.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.37,,Sasha ZHOYA,25 JUN 2002,FRA,7.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,13.78,,Jason JOSEPH,11 OCT 1998,SUI,8.,,Athletissima Lausanne,22 AUG 2024,,,2024,,dl_meeting
,12.99,,Grant HOLLOWAY,19 NOV 1997,USA,1.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.10,,Sasha ZHOYA,25 JUN 2002,FRA,2.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.15,,Freddie CRITTENDEN,03 AUG 1994,USA,3.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.18,,Hansle PARCHMENT,17 JUN 1990,JAM,4.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.18,,Daniel ROBERTS,13 NOV 1997,USA,5.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.20,,Rachid MURATAKE,06 FEB 2002,JPN,6.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.31,,Cordell TINCH,13 JUL 2000,USA,7.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.45,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,8.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.60,,Jason JOSEPH,11 OCT 1998,SUI,9.,,Weltklasse Zürich,05 SEP 2024,,,2024,,dl_meeting
,13.31,,Michael OBASUYI,12 AUG 1999,BEL,5.,,Memorial van Damme,13 SEP 2024,,,2024,,dl_meeting
,13.06,,Cordell TINCH,13 JUL 2000,USA,1.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.14,,Rachid MURATAKE,06 FEB 2002,JPN,2.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.24,,Junxi LIU,11 DEC 2003,CHN,3.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.28,,Freddie CRITTENDEN,03 AUG 1994,USA,4.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.35,,Daniel ROBERTS,13 NOV 1997,USA,5.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.36,,Enrique LLOPIS,15 OCT 2000,ESP,6.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.37,,Zhuoyi XU,21 AUG 2003,CHN,7.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.39,,Shunsuke IZUMIYA,26 JAN 2000,JPN,8.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.49,,Hansle PARCHMENT,17 JUN 1990,JAM,9.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,13.72,,Grant HOLLOWAY,19 NOV 1997,USA,10.,,Wanda Diamond League Xiamen,26 APR 2025,,,2025,,dl_meeting
,12.87,,Cordell TINCH,13 JUL 2000,USA,1.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.10,,Rachid MURATAKE,06 FEB 2002,JPN,2.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.24,,Rasheed BROADBELL,13 AUG 2000,JAM,3.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.29,,Zhuoyi XU,21 AUG 2003,CHN,4.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.30,,Junxi LIU,11 DEC 2003,CHN,5.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.32,,Hansle PARCHMENT,17 JUN 1990,JAM,6.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.44,,Enrique LLOPIS,15 OCT 2000,ESP,7.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.49,,Orlando BENNETT,12 OCT 1999,JAM,8.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.90,,Eric EDWARDS,03 JAN 2000,USA,9.,,Yangtze River Delta Athletics Diamond Gala,03 MAY 2025,,,2025,,dl_meeting
,13.14,,Rasheed BROADBELL,13 AUG 2000,JAM,1.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.25,,Jamal BRITT,28 DEC 1998,USA,2.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.27,,Enrique LLOPIS,15 OCT 2000,ESP,3.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.42,,Asier MARTÍNEZ,22 APR 2000,ESP,4.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.44,,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,5.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.46,,Oumar Doudai ABAKAR,01 JAN 2005,QAT,6.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.49,,Daniel ROBERTS,13 NOV 1997,USA,7.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,14.26,,Yaqoub ALYOUHA,31 JAN 1993,KUW,8.,,Doha Meeting,16 MAY 2025,,,2025,,dl_meeting
,13.14,,Jason JOSEPH,11 OCT 1998,SUI,1.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.14,,Cordell TINCH,13 JUL 2000,USA,2.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.28,,Dylan BEARD,15 SEP 1998,USA,3.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.29,,Orlando BENNETT,12 OCT 1999,JAM,4.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.40,,Daniel ROBERTS,13 NOV 1997,USA,5.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.44,,Wilhem BELOCIAN,22 JUN 1995,FRA,6.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.56,,Erwann CINNA,26 SEP 2003,FRA,7.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.58,,Omar MCLEOD,25 APR 1994,JAM,8.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.68,,Asier MARTÍNEZ,22 APR 2000,ESP,9.,,Golden Gala,06 JUN 2025,,,2025,,dl_meeting
,13.00,,Trey CUNNINGHAM,26 AUG 1998,USA,1.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.02,,Dylan BEARD,15 SEP 1998,USA,2.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.07,,Jason JOSEPH,11 OCT 1998,SUI,3.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.08,,Rachid MURATAKE,06 FEB 2002,JPN,4.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.11,,Grant HOLLOWAY,19 NOV 1997,USA,5.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.15,,Jamal BRITT,28 DEC 1998,USA,6.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.24,,Just KWAOU-MATHEY,04 DEC 1999,FRA,7.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.32,,Enrique LLOPIS,15 OCT 2000,ESP,8.,,Meeting de Paris,20 JUN 2025,,,2025,,dl_meeting
,13.09,,Trey CUNNINGHAM,26 AUG 1998,USA,1.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,13.14,,Cordell TINCH,13 JUL 2000,USA,2.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,13.17,,Ja'Kobe THARP,30 SEP 2005,USA,3.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,13.17,,Rachid MURATAKE,06 FEB 2002,JPN,4.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,13.17,,Dylan BEARD,15 SEP 1998,USA,5.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,13.32,,Just KWAOU-MATHEY,04 DEC 1999,FRA,6.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,17.32,,Jason JOSEPH,11 OCT 1998,SUI,7.,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,DQ,,Wilhem BELOCIAN,22 JUN 1995,FRA,,,Meeting International d’Athlétisme Herculis EBS,11 JUL 2025,,,2025,,dl_meeting
,12.98,,Cordell TINCH,13 JUL 2000,USA,1.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,13.13,,Jamal BRITT,28 DEC 1998,USA,2.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
,13.19,,Trey CUNNINGHAM,26 AUG 1998,USA,3.,,Athletissima Lausanne,20 AUG 2025,,,2025,,dl_meeting
