Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
3183,5.7,Kyle RADEMEYER,2002-01-29,RSA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1184,2023,men_PV,Men Pole Vault,,21.4,True
3183,5.7,Hunter GARRETSON,2002-04-01,USA,2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1184,2023,men_PV,Men Pole Vault,,21.2,True
3183,5.7,Menno VLOON,1994-05-11,NED,2,"Golęcin Stadion, Poznan (POL)",2023-06-18,1184,2023,men_PV,Men Pole Vault,,29.1,True
3183,5.7,Piotr LISEK,1992-08-16,POL,4,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1184,2023,men_PV,Men Pole Vault,,30.9,True
3183,5.7,Pål Haugen LILLEFOSSE,2001-06-04,NOR,4,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1184,2023,men_PV,Men Pole Vault,,22.1,True
5015,5.68,Pål Haugen LILLEFOSSE,2001-06-04,NOR,8f1,"Bryggen, Bergen (NOR)",2023-06-10,1179,2023,men_PV,Men Pole Vault,,22.0,True
5041,5.67,Scott HOUSTON,1990-06-11,USA,1f2,"Dick Vert Stadium, High Point, NC (USA)",2022-04-02,1176,2022,men_PV,Men Pole Vault,,31.8,True
5041,5.67,Austin MILLER,1994-06-01,USA,2f2,"DC Pole Vault Center, Washington, DC (USA)",2023-06-24,1176,2023,men_PV,Men Pole Vault,,29.1,True
5095,5.66,Augusto DUTRA,1990-07-16,BRA,1,"COTP Stadium, São Paulo (BRA)",2021-06-05,1173,2021,men_PV,Men Pole Vault,,30.9,True
5095,5.66,Clayton FRITSCH,1998-12-29,USA,1,"Jack Rose Track, Long Beach, CA (USA)",2022-04-14,1173,2022,men_PV,Men Pole Vault,,23.3,True
5095,5.66,Clayton FRITSCH,1998-12-29,USA,1,"UW Husky Track, Seattle, WA (USA)",2022-05-14,1173,2022,men_PV,Men Pole Vault,,23.4,True
5095,5.66,Pål Haugen LILLEFOSSE,2001-06-04,NOR,1,"Fana Stadion, Bergen (NOR)",2022-05-22,1173,2022,men_PV,Men Pole Vault,,21.0,True
5095,5.66,Dmitriy KACHANOV,2001-01-08,RUS,1,Tver (RUS),2022-06-12,1173,2022,men_PV,Men Pole Vault,,21.4,True
5095,5.66,Sondre GUTTORMSEN,1999-06-01,NOR,2,"Øverlands Minde, Stjørdal (NOR)",2022-06-25,1173,2022,men_PV,Men Pole Vault,,23.1,True
5095,5.66,Simen GUTTORMSEN,2001-01-19,NOR,3,"Øverlands Minde, Stjørdal (NOR)",2022-06-25,1173,2022,men_PV,Men Pole Vault,,21.4,True
5198,5.65,Zach MCWHORTER,1999-01-07,USA,1,"Hayward Field, Eugene, OR (USA)",2021-04-02,1171,2021,men_PV,Men Pole Vault,,22.2,True
5198,5.65,Clayton FRITSCH,1998-12-29,USA,1,"Cushing Stadium, College Station, TX (USA)",2021-05-08,1171,2021,men_PV,Men Pole Vault,,22.4,True
5198,5.65,Robert SOBERA,1991-01-19,POL,1,"Stadion Śląski, Chorzów (POL)",2021-05-30,1171,2021,men_PV,Men Pole Vault,,30.4,True
5198,5.65,Kosei TAKEKAWA,1997-12-16,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-01,1171,2021,men_PV,Men Pole Vault,,23.5,True
5198,5.65,Thiago BRAZ,1993-12-16,BRA,2,"Slottsskogsvallen, Göteborg (SWE)",2021-06-02,1171,2021,men_PV,Men Pole Vault,,27.5,True
5198,5.65,Urho KUJANPÄÄ,1997-05-18,FIN,1,"Paavo Nurmen Stadion, Turku (FIN)",2021-06-07,1171,2021,men_PV,Men Pole Vault,,24.1,True
5198,5.65,Piotr LISEK,1992-08-16,POL,2,"Golęcin Stadion, Poznan (POL)",2021-06-13,1171,2021,men_PV,Men Pole Vault,,28.8,True
5198,5.65,Harry COPPELL,1996-07-11,GBR,2,"Golęcin Stadion, Poznan (POL)",2021-06-13,1171,2021,men_PV,Men Pole Vault,,24.9,True
5198,5.65,Scott HOUSTON,1990-06-11,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,31.0,True
5198,5.65,Sam KENDRICKS,1992-09-07,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,28.8,True
5198,5.65,Carson Cody WATERS,1996-06-05,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,25.0,True
5198,5.65,Christopher NILSEN,1998-01-13,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,23.4,True
5198,5.65,Branson ELLIS,2000-07-19,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,20.9,True
5198,5.65,Keaton DANIEL,,USA,1q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,,True
5198,5.65,Jacob WOOTEN,1997-04-22,USA,7q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,24.2,True
5198,5.65,KC LIGHTFOOT,1999-11-11,USA,7q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,21.6,True
5198,5.65,Andrew IRWIN,1993-01-23,USA,9q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,28.4,True
5198,5.65,Kyle PATER,1994-12-24,USA,10q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,26.5,True
5198,5.65,Matt LUDWIG,1996-07-05,USA,10q1,"Hayward Field, Eugene, OR (USA)",2021-06-19,1171,2021,men_PV,Men Pole Vault,,25.0,True
5198,5.65,Ersu ŞAŞMA,1999-09-30,TUR,1f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-20,1171,2021,men_PV,Men Pole Vault,,21.7,True
5198,5.65,Oleg ZERNIKEL,1995-04-16,GER,4,"Stadion Manfort, Leverkusen (GER)",2021-06-27,1171,2021,men_PV,Men Pole Vault,,26.2,True
5198,5.65,Melker SVÄRD JACOBSSON,1994-01-08,SWE,5,"Stadion Manfort, Leverkusen (GER)",2021-06-27,1171,2021,men_PV,Men Pole Vault,,27.5,True
5198,5.65,Valentin LAVILLENIE,1991-07-16,FRA,3,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1171,2021,men_PV,Men Pole Vault,,29.9,True
5198,5.65,Anthony AMMIRATI,2003-07-16,FRA,4,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-06-27,1171,2021,men_PV,Men Pole Vault,,17.9,True
5198,5.65,Dominik ALBERTO,1992-04-28,SUI,5,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1171,2021,men_PV,Men Pole Vault,,29.2,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,2,"Stadion De Veen, Heusden-Zolder (BEL)",2021-07-03,1171,2021,men_PV,Men Pole Vault,,28.2,True
5198,5.65,Ben BROEDERS,1995-06-21,BEL,3,"Stadion De Veen, Heusden-Zolder (BEL)",2021-07-03,1171,2021,men_PV,Men Pole Vault,,26.0,True
5198,5.65,Emmanouil KARALIS,1999-10-20,GRE,2,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1171,2021,men_PV,Men Pole Vault,,21.7,True
5198,5.65,Oleg ZERNIKEL,1995-04-16,GER,6q1,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,26.3,True
5198,5.65,Robert SOBERA,1991-01-19,POL,7q1,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,30.5,True
5198,5.65,Augusto DUTRA,1990-07-16,BRA,8q1,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,31.0,True
5198,5.65,Valentin LAVILLENIE,1991-07-16,FRA,9q1,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,30.0,True
5198,5.65,Harry COPPELL,1996-07-11,GBR,7q2,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,25.1,True
5198,5.65,Ersu ŞAŞMA,1999-09-30,TUR,7q2,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,21.8,True
5198,5.65,Ben BROEDERS,1995-06-21,BEL,9q2,"National Stadium, Tokyo (JPN)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,26.1,True
5198,5.65,Austin MILLER,1994-06-01,USA,1,"Rocket Man Pole Vault Facility, Mooresville, NC (USA)",2021-07-31,1171,2021,men_PV,Men Pole Vault,,27.2,True
5198,5.65,Matt LUDWIG,1996-07-05,USA,1,"Stadion Miejski, Miedzyzdroje (POL)",2021-08-17,1171,2021,men_PV,Men Pole Vault,,25.1,True
5198,5.65,Valentin LAVILLENIE,1991-07-16,FRA,6,"Stade Charléty, Paris (FRA)",2021-08-28,1171,2021,men_PV,Men Pole Vault,,30.1,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,6,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1171,2021,men_PV,Men Pole Vault,,28.3,True
5198,5.65,Piotr LISEK,1992-08-16,POL,7,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1171,2021,men_PV,Men Pole Vault,,29.0,True
5198,5.65,Menno VLOON,1994-05-11,NED,8,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1171,2021,men_PV,Men Pole Vault,,27.3,True
5198,5.65,Bo Kanda LITA BAEHRE,1999-04-29,GER,9,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1171,2021,men_PV,Men Pole Vault,,22.3,True
5198,5.65,Ernest John OBIENA,1995-11-17,PHI,10,"Boudewijnstadion, Bruxelles (BEL)",2021-09-03,1171,2021,men_PV,Men Pole Vault,,25.8,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-09-18,1171,2021,men_PV,Men Pole Vault,,28.4,True
5198,5.65,Bangchao DING,1996-10-11,CHN,2,Xi'an (CHN),2021-09-21,1171,2021,men_PV,Men Pole Vault,,24.9,True
5198,5.65,Simen GUTTORMSEN,2001-01-19,NOR,2,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1171,2022,men_PV,Men Pole Vault,,21.2,True
5198,5.65,Luke WINDER,1995-08-02,USA,3,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-26,1171,2022,men_PV,Men Pole Vault,,26.6,True
5198,5.65,Sam KENDRICKS,1992-09-07,USA,1,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-04-08,1171,2022,men_PV,Men Pole Vault,,29.6,True
5198,5.65,Valentin LAVILLENIE,1991-07-16,FRA,2,"Stade Bachelard, Grenoble (FRA)",2022-05-22,1171,2022,men_PV,Men Pole Vault,,30.9,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,1,"Manchester Regional Arena, Manchester (GBR)",2022-06-03,1171,2022,men_PV,Men Pole Vault,,29.1,True
5198,5.65,Nate RICHARTZ,1994-11-02,USA,2,"Manchester Regional Arena, Manchester (GBR)",2022-06-03,1171,2022,men_PV,Men Pole Vault,,27.6,True
5198,5.65,Harry COPPELL,1996-07-11,GBR,3,"Manchester Regional Arena, Manchester (GBR)",2022-06-03,1171,2022,men_PV,Men Pole Vault,,25.9,True
5198,5.65,Keaton DANIEL,,USA,3,"Hayward Field, Eugene, OR (USA)",2022-06-08,1171,2022,men_PV,Men Pole Vault,,,True
5198,5.65,Simen GUTTORMSEN,2001-01-19,NOR,4,"Hayward Field, Eugene, OR (USA)",2022-06-08,1171,2022,men_PV,Men Pole Vault,,21.4,True
5198,5.65,Branson ELLIS,2000-07-19,USA,5,"Hayward Field, Eugene, OR (USA)",2022-06-08,1171,2022,men_PV,Men Pole Vault,,21.9,True
5198,5.65,Piotr LISEK,1992-08-16,POL,1,"Stadion Lekkoatletyczny, Suwalki (POL)",2022-06-10,1171,2022,men_PV,Men Pole Vault,,29.8,True
5198,5.65,Baptiste THIERY,2001-06-29,FRA,1,"Stade du Brotillon, Pierre-Bénite (FRA)",2022-06-11,1171,2022,men_PV,Men Pole Vault,,21.0,True
5198,5.65,Olen Tray OATES,1995-03-14,USA,1,"CVEATC, Chula Vista, CA (USA)",2022-06-11,1171,2022,men_PV,Men Pole Vault,,27.2,True
5198,5.65,Anthony AMMIRATI,2003-07-16,FRA,4,"Stade Charléty, Paris (FRA)",2022-06-18,1171,2022,men_PV,Men Pole Vault,,18.9,True
5198,5.65,Kurtis MARSCHALL,1997-04-25,AUS,5,"Stade Charléty, Paris (FRA)",2022-06-18,1171,2022,men_PV,Men Pole Vault,,25.1,True
5198,5.65,Valentin LAVILLENIE,1991-07-16,FRA,6,"Stade Charléty, Paris (FRA)",2022-06-18,1171,2022,men_PV,Men Pole Vault,,30.9,True
5198,5.65,Baptiste THIERY,2001-06-29,FRA,6,"Stade Charléty, Paris (FRA)",2022-06-18,1171,2022,men_PV,Men Pole Vault,,21.0,True
5198,5.65,Anthony AMMIRATI,2003-07-16,FRA,2,"Stade Complexe Olympique, Oran (ALG)",2022-07-02,1171,2022,men_PV,Men Pole Vault,,19.0,True
5198,5.65,Oleg ZERNIKEL,1995-04-16,GER,5,Rottach-Egern (GER),2022-07-03,1171,2022,men_PV,Men Pole Vault,,27.2,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,7q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,29.2,True
5198,5.65,Hussein Assem AL HIZAM,1998-01-04,KSA,8q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,24.5,True
5198,5.65,Thibaut COLLET,1999-06-17,FRA,9q1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,23.1,True
5198,5.65,Seito YAMAMOTO,1992-03-11,JPN,7q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,30.4,True
5198,5.65,Simen GUTTORMSEN,2001-01-19,NOR,7q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,21.5,True
5198,5.65,Luke WINDER,1995-08-02,USA,9q2,"Hayward Field, Eugene, OR (USA)",2022-07-22,1171,2022,men_PV,Men Pole Vault,,27.0,True
5198,5.65,Timur MORGUNOV,1996-10-12,ANA,1,"Salyut Geraklion Stadion, Moskva (RUS)",2022-07-23,1171,2022,men_PV,Men Pole Vault,,25.8,True
5198,5.65,Riccardo KLOTZ,1999-01-15,AUT,1,"Stadion Eggenberg, Graz (AUT)",2022-07-30,1171,2022,men_PV,Men Pole Vault,,23.5,True
5198,5.65,Dmitriy KACHANOV,2001-01-08,RUS,2,"Olympic Stadium, Cheboksary (RUS)",2022-08-04,1171,2022,men_PV,Men Pole Vault,,21.6,True
5198,5.65,Rutger KOPPELAAR,1993-05-01,NED,1q1,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,29.3,True
5198,5.65,Thibaut COLLET,1999-06-17,FRA,1q1,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,23.2,True
5198,5.65,Renaud LAVILLENIE,1986-09-18,FRA,3q1,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,35.9,True
5198,5.65,Armand DUPLANTIS,1999-11-10,SWE,3q1,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,22.8,True
5198,5.65,Sondre GUTTORMSEN,1999-06-01,NOR,5q1,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,23.2,True
5198,5.65,Oleg ZERNIKEL,1995-04-16,GER,1q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,27.3,True
5198,5.65,Bo Kanda LITA BAEHRE,1999-04-29,GER,1q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,23.3,True
5198,5.65,Torben BLECH,1995-02-12,GER,3q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,27.5,True
5198,5.65,Pål Haugen LILLEFOSSE,2001-06-04,NOR,4q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,21.2,True
5198,5.65,Menno VLOON,1994-05-11,NED,5q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,28.3,True
5198,5.65,Dominik ALBERTO,1992-04-28,SUI,6q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,30.3,True
5198,5.65,Urho KUJANPÄÄ,1997-05-18,FIN,7q2,"Olympiastadion, München (GER)",2022-08-18,1171,2022,men_PV,Men Pole Vault,,25.3,True
5198,5.65,Renaud LAVILLENIE,1986-09-18,FRA,7,"Olympiastadion, München (GER)",2022-08-20,1171,2022,men_PV,Men Pole Vault,,35.9,True
5198,5.65,Clayton FRITSCH,1998-12-29,USA,2,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1171,2023,men_PV,Men Pole Vault,,24.3,True
5198,5.65,Luke WINDER,1995-08-02,USA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1171,2023,men_PV,Men Pole Vault,,27.7,True
5198,5.65,Kyle RADEMEYER,2002-01-29,RSA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1171,2023,men_PV,Men Pole Vault,,21.2,True
5198,5.65,Clayton SIMMS,2002-10-08,USA,1,"Rock Chalk Park, Lawrence, KS (USA)",2023-04-15,1171,2023,men_PV,Men Pole Vault,,20.5,True
5198,5.65,Zach MCWHORTER,1999-01-07,USA,2,"CVEATC, Chula Vista, CA (USA)",2023-04-30,1171,2023,men_PV,Men Pole Vault,,24.3,True
5198,5.65,Ernest John OBIENA,1995-11-17,PHI,1,"Morodok Techo National Stadium, Phnom Penh (CAM)",2023-05-08,1171,2023,men_PV,Men Pole Vault,,27.5,True
5198,5.65,Keaton DANIEL,,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1171,2023,men_PV,Men Pole Vault,,,True
5198,5.65,Austin MILLER,1994-06-01,USA,4,"Bungertstadion, Rehlingen (GER)",2023-05-28,1171,2023,men_PV,Men Pole Vault,,29.0,True
5198,5.65,Gillian LADWIG,1998-12-03,GER,1f1,"Westpfalzstadion, Zweibrücken (GER)",2023-06-03,1171,2023,men_PV,Men Pole Vault,,24.5,True
5198,5.65,Anthony AMMIRATI,2003-07-16,FRA,1f1,"Stade du Brotillon, Pierre-Bénite (FRA)",2023-06-10,1171,2023,men_PV,Men Pole Vault,,19.9,True
5198,5.65,Sam KENDRICKS,1992-09-07,USA,2,"Paul-Greifzu-Stadion, Dessau (GER)",2023-06-17,1171,2023,men_PV,Men Pole Vault,,30.8,True
5198,5.65,Bo Kanda LITA BAEHRE,1999-04-29,GER,3,"Paul-Greifzu-Stadion, Dessau (GER)",2023-06-17,1171,2023,men_PV,Men Pole Vault,,24.1,True
5198,5.65,Pål Haugen LILLEFOSSE,2001-06-04,NOR,6f1,"Stadion Śląski, Chorzów (POL)",2023-06-23,1171,2023,men_PV,Men Pole Vault,,22.1,True
5198,5.65,Gillian LADWIG,1998-12-03,GER,1f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1171,2023,men_PV,Men Pole Vault,,24.6,True
5198,5.65,Pedro BUARÓ,2001-06-14,POR,1f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1171,2023,men_PV,Men Pole Vault,,22.0,True
6126,5.64,Tommi HOLTTINEN,1997-05-03,FIN,1,"Kaarlen kenttä, Vaasa (FIN)",2021-05-30,1168,2021,men_PV,Men Pole Vault,,24.1,True
6126,5.64,Mikko PAAVOLA,1998-01-16,FIN,2,"Kaarlen kenttä, Vaasa (FIN)",2021-05-30,1168,2021,men_PV,Men Pole Vault,,23.4,True
6126,5.64,Anthony AMMIRATI,2003-07-16,FRA,1f1,"Kadrioru staadion, Tallinn (EST)",2021-07-18,1168,2021,men_PV,Men Pole Vault,,18.0,True
6126,5.64,Riccardo KLOTZ,1999-01-15,AUT,1,"Innsbruck USI, Innsbruck (AUT)",2022-07-25,1168,2022,men_PV,Men Pole Vault,,23.5,True
6175,5.63,Mathieu COLLET,1995-03-15,FRA,1,Chiari (ITA),2021-09-07,1165,2021,men_PV,Men Pole Vault,,26.5,True
6175,5.63,Sondre GUTTORMSEN,1999-06-01,NOR,1,"Princeton, NJ (USA)",2022-04-16,1165,2022,men_PV,Men Pole Vault,,22.9,True
6175,5.63,Carson Cody WATERS,1996-06-05,USA,1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-04-29,1165,2022,men_PV,Men Pole Vault,,25.9,True
6175,5.63,Ben BROEDERS,1995-06-21,BEL,7,"Olympiastadion, Stockholm (SWE)",2022-06-30,1165,2022,men_PV,Men Pole Vault,,27.0,True
6175,5.63,Sondre GUTTORMSEN,1999-06-01,NOR,7,"Olympiastadion, Stockholm (SWE)",2022-06-30,1165,2022,men_PV,Men Pole Vault,,23.1,True
6175,5.63,Romain GAVILLON,1998-11-04,FRA,1,Canegrate (ITA),2022-07-09,1165,2022,men_PV,Men Pole Vault,,23.7,True
6175,5.63,Piotr LISEK,1992-08-16,POL,4,"Stadion Śląski, Chorzów (POL)",2022-08-06,1165,2022,men_PV,Men Pole Vault,,30.0,True
6175,5.63,Gillian LADWIG,1998-12-03,GER,2,"Marktplatz, Dessau (GER)",2022-09-13,1165,2022,men_PV,Men Pole Vault,,23.8,True
6317,5.62,Clayton FRITSCH,1998-12-29,USA,1,"Tom Tellez Track, Houston, TX (USA)",2021-04-03,1162,2021,men_PV,Men Pole Vault,,22.3,True
6317,5.62,Hussein Assem AL HIZAM,1998-01-04,KSA,1,"Rock Chalk Park, Lawrence, KS (USA)",2021-05-01,1162,2021,men_PV,Men Pole Vault,,23.3,True
6317,5.62,Rutger KOPPELAAR,1993-05-01,NED,4,"FBK Stadium, Hengelo (NED)",2021-06-06,1162,2021,men_PV,Men Pole Vault,,28.1,True
6317,5.62,Thiago BRAZ,1993-12-16,BRA,5,"FBK Stadium, Hengelo (NED)",2021-06-06,1162,2021,men_PV,Men Pole Vault,,27.5,True
6317,5.62,Ben BROEDERS,1995-06-21,BEL,6,"FBK Stadium, Hengelo (NED)",2021-06-06,1162,2021,men_PV,Men Pole Vault,,26.0,True
6317,5.62,Mikko PAAVOLA,1998-01-16,FIN,1,"Leppävaaran Stadion, Espoo (FIN)",2021-06-10,1162,2021,men_PV,Men Pole Vault,,23.4,True
6317,5.62,Dominik ALBERTO,1992-04-28,SUI,1,"Stadion Hard, Langenthal (SUI)",2021-06-25,1162,2021,men_PV,Men Pole Vault,,29.2,True
6317,5.62,KC LIGHTFOOT,1999-11-11,USA,7,"Olympiastadion, Stockholm (SWE)",2021-07-04,1162,2021,men_PV,Men Pole Vault,,21.6,True
6317,5.62,Cole WALSH,1995-06-14,USA,3,"Stade Sottevillais 76, Sotteville-lès-Rouen (FRA)",2021-07-11,1162,2021,men_PV,Men Pole Vault,,26.1,True
6317,5.62,Simen GUTTORMSEN,2001-01-19,NOR,1,"Ski stadion, Ski (NOR)",2021-08-11,1162,2021,men_PV,Men Pole Vault,,20.6,True
6317,5.62,Armand DUPLANTIS,1999-11-10,SWE,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1162,2021,men_PV,Men Pole Vault,,21.8,True
6317,5.62,Simen GUTTORMSEN,2001-01-19,NOR,6,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1162,2021,men_PV,Men Pole Vault,,20.7,True
6317,5.62,Thibaut COLLET,1999-06-17,FRA,1,"Stade Omnisports Schlossberg, Forbach (FRA)",2022-05-29,1162,2022,men_PV,Men Pole Vault,,22.9,True
6317,5.62,Kurtis MARSCHALL,1997-04-25,AUS,4,"Täby torg, Täby (SWE)",2022-06-28,1162,2022,men_PV,Men Pole Vault,,25.2,True
6317,5.62,Harry COPPELL,1996-07-11,GBR,5,"Täby torg, Täby (SWE)",2022-06-28,1162,2022,men_PV,Men Pole Vault,,26.0,True
6317,5.62,Luke WINDER,1995-08-02,USA,6,"Täby torg, Täby (SWE)",2022-06-28,1162,2022,men_PV,Men Pole Vault,,26.9,True
6317,5.62,Oleksandr ONUFRIYEV,2002-02-15,UKR,1f1,"Someron urheilukenttä, Somero (FIN)",2022-07-02,1162,2022,men_PV,Men Pole Vault,,20.4,True
6317,5.62,Baptiste THIERY,2001-06-29,FRA,2f1,Nantua (FRA),2022-07-30,1162,2022,men_PV,Men Pole Vault,,21.1,True
6317,5.62,Bo Kanda LITA BAEHRE,1999-04-29,GER,3,"Hal 5, Leuven (BEL)",2022-08-05,1162,2022,men_PV,Men Pole Vault,,23.3,True
6317,5.62,Rutger KOPPELAAR,1993-05-01,NED,4,"Hal 5, Leuven (BEL)",2022-08-05,1162,2022,men_PV,Men Pole Vault,,29.3,True
6317,5.62,Cole WALSH,1995-06-14,USA,3f2,"CVEATC, Chula Vista, CA (USA)",2023-05-28,1162,2023,men_PV,Men Pole Vault,,28.0,True
6317,5.62,Emmanouil KARALIS,1999-10-20,GRE,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2023-06-06,1162,2023,men_PV,Men Pole Vault,,23.6,True
6317,5.62,Paweł WOJCIECHOWSKI,1989-06-06,POL,7,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2023-06-06,1162,2023,men_PV,Men Pole Vault,,34.0,True
6317,5.62,Olen Tray OATES,1995-03-14,USA,3f2,"DC Pole Vault Center, Washington, DC (USA)",2023-06-24,1162,2023,men_PV,Men Pole Vault,,28.3,True
6317,5.62,Hunter GARRETSON,2002-04-01,USA,4f2,"DC Pole Vault Center, Washington, DC (USA)",2023-06-24,1162,2023,men_PV,Men Pole Vault,,21.2,True
6317,5.62,Keon HOWE,,USA,5f2,"DC Pole Vault Center, Washington, DC (USA)",2023-06-24,1162,2023,men_PV,Men Pole Vault,,,True
6618,5.61,Valco VAN WYK,2000-07-26,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",2021-03-31,1160,2021,men_PV,Men Pole Vault,,20.7,True
6618,5.61,Ethan BRAY,,USA,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-04-03,1160,2021,men_PV,Men Pole Vault,,,True
6618,5.61,Trent FRANCOM,,USA,2,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-04-03,1160,2021,men_PV,Men Pole Vault,,,True
6618,5.61,Clayton FRITSCH,1998-12-29,USA,1,"Cushing Stadium, College Station, TX (USA)",2021-04-10,1160,2021,men_PV,Men Pole Vault,,22.3,True
6618,5.61,Kyle PATER,1994-12-24,USA,2,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2021-04-17,1160,2021,men_PV,Men Pole Vault,,26.3,True
6618,5.61,Scott HOUSTON,1990-06-11,USA,1,"Matthes-Hopkins Track Complex, Lynchburg, VA (USA)",2021-05-05,1160,2021,men_PV,Men Pole Vault,,30.9,True
6618,5.61,Eerik HAAMER,2001-01-06,EST,1,"USD Lillibridge Track Complex, Vermillion, SD (USA)",2021-05-07,1160,2021,men_PV,Men Pole Vault,,20.3,True
