Rank,Mark,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,wind,age,wind_legal
11874,49.78,Caleb DEAN,2001-06-20,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",2022-04-01,1141,2022,men_400h,Men 400m Hurdles,,20.8,True
11874,49.78,Amere LATTIN,1997-07-12,USA,5,"Estadio Luguelín Santos, Bayaguana (DOM)",2022-05-14,1141,2022,men_400h,Men 400m Hurdles,,24.8,True
11874,49.78,Kyron MCMASTER,1997-01-03,IVB,2h2,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1141,2022,men_400h,Men 400m Hurdles,,25.6,True
11874,49.78,Jaheel HYDE,1997-02-02,JAM,2,"Alexander Stadium, Birmingham (GBR)",2022-08-06,1141,2022,men_400h,Men 400m Hurdles,,25.5,True
11874,49.78,Vít MÜLLER,1996-08-31,CZE,6sf3,"Olympiastadion, München (GER)",2022-08-18,1141,2022,men_400h,Men 400m Hurdles,,26.0,True
11874,49.78,Constantin PREIS,1998-05-16,GER,4f1,"Stadio Comunale, Bellinzona (SUI)",2022-09-12,1141,2022,men_400h,Men 400m Hurdles,,24.3,True
11874,49.78,Wiseman Were MUKHOBE,1997-10-13,KEN,3,"Germiston Stadium, Johannesburg (RSA)",2023-04-19,1141,2023,men_400h,Men 400m Hurdles,,25.5,True
11874,49.78,Vít MÜLLER,1996-08-31,CZE,1f1,"Atletický stadion města Plzně, Plzeň (CZE)",2023-05-27,1141,2023,men_400h,Men 400m Hurdles,,26.7,True
11874,49.78,Hiromu YAMAUCHI,1999-08-24,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-03,1141,2023,men_400h,Men 400m Hurdles,,23.8,True
12015,49.79,Emmanuel NIÑO VILLALTA,1995-02-14,CRC,1,"Estadio Nacional - La Sabana, San José (CRC)",2021-05-30,1140,2021,men_400h,Men 400m Hurdles,,26.3,True
12015,49.79,Malik METIVIER,1998-10-09,CAN,2sf2,"Hayward Field, Eugene, OR (USA)",2021-06-09,1140,2021,men_400h,Men 400m Hurdles,,22.7,True
12015,49.79,Luke CAMPBELL,1994-11-22,GER,2f3,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1140,2021,men_400h,Men 400m Hurdles,,26.6,True
12015,49.79,Constantin PREIS,1998-05-16,GER,5,"Bislett Stadion, Oslo (NOR)",2021-07-01,1140,2021,men_400h,Men 400m Hurdles,,23.1,True
12015,49.79,Alessandro SIBILIO,1999-04-27,ITA,1sf2,"Kadrioru staadion, Tallinn (EST)",2021-07-09,1140,2021,men_400h,Men 400m Hurdles,,22.2,True
12015,49.79,Efekemo OKORO,1992-02-21,GBR,1,"Thames Valley Athletics Stadium, Eton (GBR)",2021-08-28,1140,2021,men_400h,Men 400m Hurdles,,29.5,True
12015,49.79,Efekemo OKORO,1992-02-21,GBR,1,Palafrugell (ESP),2021-09-18,1140,2021,men_400h,Men 400m Hurdles,,29.6,True
12015,49.79,Kazuki KUROKAWA,2001-06-17,JPN,1f6,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2021-10-17,1140,2021,men_400h,Men 400m Hurdles,,20.3,True
12015,49.79,Saber BOUKEMOUCHE,1992-04-20,ALG,4f1,"Parc de La Colombiere, Epinal (FRA)",2022-07-24,1140,2022,men_400h,Men 400m Hurdles,,30.3,True
12015,49.79,Tatsuhiro YAMAMOTO,1997-04-23,JPN,2,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",2022-10-10,1140,2022,men_400h,Men 400m Hurdles,,25.5,True
12015,49.79,Thomas BARR,1992-07-24,IRL,4,"National Stadium, Gaborone (BOT)",2023-04-29,1140,2023,men_400h,Men 400m Hurdles,,30.8,True
12015,49.79,Victor NTWENG,1995-12-01,BOT,1,"National Stadium, Gaborone (BOT)",2023-05-27,1140,2023,men_400h,Men 400m Hurdles,,27.5,True
12015,49.79,Troy WHYTE,,USA,1,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",2023-05-27,1140,2023,men_400h,Men 400m Hurdles,,,True
12015,49.79,Caleb CAVANAUGH,2001-03-31,USA,2sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1140,2023,men_400h,Men 400m Hurdles,,22.2,True
12015,49.79,Julien WATRIN,1992-06-27,BEL,4f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1140,2023,men_400h,Men 400m Hurdles,,31.0,True
12156,49.8,Kakeru INOUE,1996-03-19,JPN,1f2,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-01,1140,2021,men_400h,Men 400m Hurdles,,25.2,True
12156,49.8,Máté KOROKNAI,1993-01-13,HUN,6h1,"National Stadium, Tokyo (JPN)",2021-07-30,1140,2021,men_400h,Men 400m Hurdles,,28.5,True
12156,49.8,Luke CAMPBELL,1994-11-22,GER,2,"Letzigrund, Zürich (SUI)",2021-09-09,1140,2021,men_400h,Men 400m Hurdles,,26.8,True
12156,49.8,Wiseman Were MUKHOBE,1997-10-13,KEN,1f1,"Nyayo National Stadium, Nairobi (KEN)",2022-03-05,1140,2022,men_400h,Men 400m Hurdles,,24.4,True
12156,49.8,Victor NTWENG,1995-12-01,BOT,1f2,"National Stadium, Gaborone (BOT)",2022-03-12,1140,2022,men_400h,Men 400m Hurdles,,26.3,True
12156,49.8,Jacob PAUL,1995-02-06,GBR,1,"Olympiastadion, Stockholm (SWE)",2022-06-30,1140,2022,men_400h,Men 400m Hurdles,,27.4,True
12156,49.8,Sokwakhana ZAZINI,2000-01-23,RSA,8,"Olympiastadion, Stockholm (SWE)",2022-06-30,1140,2022,men_400h,Men 400m Hurdles,,22.4,True
12156,49.8,Nick SMIDT,1997-05-12,NED,4h2,"Hayward Field, Eugene, OR (USA)",2022-07-16,1140,2022,men_400h,Men 400m Hurdles,,25.2,True
12156,49.8,Shawn ROWE,1992-12-07,JAM,8sf2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1140,2022,men_400h,Men 400m Hurdles,,29.6,True
12156,49.8,Johannes PRETORIUS,1994-01-26,RSA,2,"McArthur Stadium, Potchefstroom (RSA)",2023-04-01,1140,2023,men_400h,Men 400m Hurdles,,29.2,True
12156,49.8,Jaheel HYDE,1997-02-02,JAM,5,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1140,2023,men_400h,Men 400m Hurdles,,26.3,True
12156,49.8,Abdelmalik LAHOULOU,1992-05-07,ALG,3f2,"Bungertstadion, Rehlingen (GER)",2023-05-28,1140,2023,men_400h,Men 400m Hurdles,,31.1,True
12156,49.8,Dany BRAND,1996-02-23,SUI,2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2023-06-17,1140,2023,men_400h,Men 400m Hurdles,,27.3,True
12323,49.81,Mahdi PIRJAHAN,1999-09-23,IRI,3,"Stadion Juliska, Praha (CZE)",2021-06-07,1139,2021,men_400h,Men 400m Hurdles,,21.7,True
12323,49.81,Le Roux HAMMAN,1992-01-06,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-06-12,1139,2021,men_400h,Men 400m Hurdles,,29.4,True
12323,49.81,Ramsey ANGELA,1999-11-06,NED,6,"Bislett Stadion, Oslo (NOR)",2021-07-01,1139,2021,men_400h,Men 400m Hurdles,,21.7,True
12323,49.81,Cory POOLE,1999-07-29,USA,1h1,"Dick Vert Stadium, High Point, NC (USA)",2022-05-09,1139,2022,men_400h,Men 400m Hurdles,,22.8,True
12323,49.81,Jacob PAUL,1995-02-06,GBR,1,"Loughborough University Track, Loughborough (GBR)",2022-05-22,1139,2022,men_400h,Men 400m Hurdles,,27.3,True
12323,49.81,Charles BROCKMAN,1999-08-31,USA,3h3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,1139,2022,men_400h,Men 400m Hurdles,,22.7,True
12323,49.81,Nick SMIDT,1997-05-12,NED,5,"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,1139,2022,men_400h,Men 400m Hurdles,,25.1,True
12323,49.81,Kazuki KUROKAWA,2001-06-17,JPN,1h3,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-10,1139,2022,men_400h,Men 400m Hurdles,,21.0,True
12323,49.81,Alastair CHALMERS,2000-03-31,GBR,3,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1139,2022,men_400h,Men 400m Hurdles,,22.2,True
12323,49.81,Moitalel Mpoke NAADOKILA,2001-02-08,KEN,1f4,"Franklin Field, Philadelphia, PA (USA)",2023-04-27,1139,2023,men_400h,Men 400m Hurdles,,22.2,True
12323,49.81,Kazuki KUROKAWA,2001-06-17,JPN,1f3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-05-07,1139,2023,men_400h,Men 400m Hurdles,,21.9,True
12323,49.81,David KENDZIERA,1994-09-09,USA,6,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1139,2023,men_400h,Men 400m Hurdles,,28.7,True
12323,49.81,Fedor IVANOV,2002-05-20,RUS,1f2,"Luzhniki, South Arena, Moskva (RUS)",2023-06-08,1139,2023,men_400h,Men 400m Hurdles,,21.1,True
12323,49.81,Constantin PREIS,1998-05-16,GER,7f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1139,2023,men_400h,Men 400m Hurdles,,25.1,True
12323,49.81,Giacomo BERTONCELLI,1999-03-19,ITA,3,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2023-06-17,1139,2023,men_400h,Men 400m Hurdles,,24.2,True
12464,49.82,Trevor BASSITT,1998-02-26,USA,1f1,"Dwight Schar Athletic Complex, Ashland, OH (USA)",2021-04-24,1139,2021,men_400h,Men 400m Hurdles,,23.2,True
12464,49.82,William SPENCER,,USA,1f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-04-29,1139,2021,men_400h,Men 400m Hurdles,,,True
12464,49.82,Le Roux HAMMAN,1992-01-06,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",2021-05-06,1139,2021,men_400h,Men 400m Hurdles,,29.3,True
12464,49.82,Shakeem HALL-SMITH,1997-04-21,BAH,1,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",2021-05-16,1139,2021,men_400h,Men 400m Hurdles,,24.1,True
12464,49.82,Quincy HALL,1998-07-31,USA,1f2,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1139,2021,men_400h,Men 400m Hurdles,,22.8,True
12464,49.82,Alex KNIBBS,1999-04-26,GBR,1,"Putbosstadion, Oordegem (BEL)",2021-06-05,1139,2021,men_400h,Men 400m Hurdles,,22.1,True
12464,49.82,Leonardo LEDGISTER,1999-04-27,JAM,3sf3,"Hayward Field, Eugene, OR (USA)",2021-06-09,1139,2021,men_400h,Men 400m Hurdles,,22.1,True
12464,49.82,Gabriele MONTEFALCONE,1997-05-10,ITA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-05,1139,2022,men_400h,Men 400m Hurdles,,24.8,True
12464,49.82,Jesús David DELGADO,1999-06-17,ESP,3,La Nucia (ESP),2022-05-21,1139,2022,men_400h,Men 400m Hurdles,,22.9,True
12464,49.82,Jameson WOODELL,,USA,2pr1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1139,2022,men_400h,Men 400m Hurdles,,,True
12464,49.82,Vít MÜLLER,1996-08-31,CZE,6,"Stade des Grands Pêchers, Montreuil (FRA)",2022-06-02,1139,2022,men_400h,Men 400m Hurdles,,25.8,True
12464,49.82,Colten YARDLEY,,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1139,2022,men_400h,Men 400m Hurdles,,,True
12464,49.82,Ayden OWENS-DELERME,2000-05-28,PUR,3sf2,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1139,2023,men_400h,Men 400m Hurdles,,23.0,True
12464,49.82,Thomas BARR,1992-07-24,IRL,5,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1139,2023,men_400h,Men 400m Hurdles,,30.9,True
12635,49.83,Jonathan HARVEY,,USA,3h3,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1138,2021,men_400h,Men 400m Hurdles,,,True
12635,49.83,Gerald DRUMMOND,1994-09-05,CRC,2,"Estadio Nacional - La Sabana, San José (CRC)",2021-05-30,1138,2021,men_400h,Men 400m Hurdles,,26.7,True
12635,49.83,Isaiah LEVINGSTON,1998-08-24,USA,2sf1,"Hayward Field, Eugene, OR (USA)",2021-06-09,1138,2021,men_400h,Men 400m Hurdles,,22.8,True
12635,49.83,Gabriele MONTEFALCONE,1997-05-10,ITA,6f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1138,2021,men_400h,Men 400m Hurdles,,24.1,True
12635,49.83,Ludvy VAILLANT,1995-03-15,FRA,2,"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,1138,2021,men_400h,Men 400m Hurdles,,26.4,True
12635,49.83,Aldrich BAILEY JR,1994-02-06,USA,7,"Olympiastadion, Berlin (GER)",2021-09-12,1138,2021,men_400h,Men 400m Hurdles,,27.6,True
12635,49.83,Ming-Yang PENG,1998-06-10,TPE,2h2,"Yanmar Stadium Nagai, Osaka (JPN)",2022-04-30,1138,2022,men_400h,Men 400m Hurdles,,23.9,True
12635,49.83,Colten YARDLEY,,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-04-30,1138,2022,men_400h,Men 400m Hurdles,,,True
12635,49.83,James SMITH,2000-05-22,USA,2f2,"Cushing Stadium, College Station, TX (USA)",2022-04-30,1138,2022,men_400h,Men 400m Hurdles,,21.9,True
12635,49.83,Quivell JORDAN-BACOT,1999-08-08,USA,1pr1,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1138,2022,men_400h,Men 400m Hurdles,,22.8,True
12635,49.83,Aldrich BAILEY JR,1994-02-06,USA,1,"Houston, TX (USA)",2022-05-26,1138,2022,men_400h,Men 400m Hurdles,,28.3,True
12635,49.83,Julien WATRIN,1992-06-27,BEL,2h3,"Hayward Field, Eugene, OR (USA)",2022-07-16,1138,2022,men_400h,Men 400m Hurdles,,30.1,True
12635,49.83,Yasmani COPELLO,1987-04-15,TUR,7h4,"Hayward Field, Eugene, OR (USA)",2022-07-16,1138,2022,men_400h,Men 400m Hurdles,,35.3,True
12635,49.83,Kemorena TISANG,1995-04-25,BOT,2,"National Stadium, Gaborone (BOT)",2023-05-27,1138,2023,men_400h,Men 400m Hurdles,,28.1,True
12635,49.83,Yusaku KODAMA,2000-12-16,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-03,1138,2023,men_400h,Men 400m Hurdles,,22.5,True
12789,49.84,William SPENCER,,USA,1f1,"Cregger Track, Columbia, SC (USA)",2021-04-17,1138,2021,men_400h,Men 400m Hurdles,,,True
12789,49.84,Leonardo LEDGISTER,1999-04-27,JAM,1h1,"Turner Stadium, Humble, TX (USA)",2021-05-15,1138,2021,men_400h,Men 400m Hurdles,,22.1,True
12789,49.84,William SPENCER,,USA,3h1,"Hayward Field, Eugene, OR (USA)",2021-06-24,1138,2021,men_400h,Men 400m Hurdles,,,True
12789,49.84,Alastair CHALMERS,2000-03-31,GBR,6,"Kadrioru staadion, Tallinn (EST)",2021-07-10,1138,2021,men_400h,Men 400m Hurdles,,21.3,True
12789,49.84,Chieh CHEN,1992-05-08,TPE,2,New Taipei City (TPE),2021-10-20,1138,2021,men_400h,Men 400m Hurdles,,29.5,True
12789,49.84,Sokwakhana ZAZINI,2000-01-23,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",2022-04-06,1138,2022,men_400h,Men 400m Hurdles,,22.2,True
12789,49.84,Sokwakhana ZAZINI,2000-01-23,RSA,1,"Green Point Stadium, Cape Town (RSA)",2022-04-23,1138,2022,men_400h,Men 400m Hurdles,,22.2,True
12789,49.84,Takayuki KISHIMOTO,1990-05-06,JPN,4,"Yanmar Stadium Nagai, Osaka (JPN)",2022-05-01,1138,2022,men_400h,Men 400m Hurdles,,32.0,True
12789,49.84,Trevor BASSITT,1998-02-26,USA,1,"Complexe Sportif Claude-Robillard, Montréal (CAN)",2022-06-05,1138,2022,men_400h,Men 400m Hurdles,,24.3,True
12789,49.84,Tatsuhiro YAMAMOTO,1997-04-23,JPN,1f3,"Ishin Me-Life Stadium, Yamaguchi (JPN)",2022-10-16,1138,2022,men_400h,Men 400m Hurdles,,25.5,True
12789,49.84,Craig SADDLER,,USA,1,"Paul Derr TF Facility, Raleigh, NC (USA)",2023-05-13,1138,2023,men_400h,Men 400m Hurdles,,,True
12789,49.84,Shunta INOUE,2002-07-04,JPN,1h2,"Yanmar Stadium Nagai, Osaka (JPN)",2023-06-02,1138,2023,men_400h,Men 400m Hurdles,,20.9,True
12789,49.84,Seamus DERBYSHIRE,2000-01-27,GBR,3f1,"Stadion Juliska, Praha (CZE)",2023-06-05,1138,2023,men_400h,Men 400m Hurdles,,23.4,True
12789,49.84,Sean BURRELL,2002-02-23,USA,4sf1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,1138,2023,men_400h,Men 400m Hurdles,,21.3,True
12940,49.85,Carl BENGTSTRÖM,2000-01-13,SWE,2,"Slottsskogsvallen, Göteborg (SWE)",2021-06-02,1137,2021,men_400h,Men 400m Hurdles,,21.4,True
12940,49.85,Lindukuhle GORA,2001-01-31,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-06-19,1137,2021,men_400h,Men 400m Hurdles,,20.4,True
12940,49.85,Emil AGYEKUM,1999-05-22,GER,6,"Stadion Śląski, Chorzów (POL)",2021-09-05,1137,2021,men_400h,Men 400m Hurdles,,22.3,True
12940,49.85,Roshawn CLARKE,2004-07-01,JAM,2,"National Stadium, Kingston (JAM)",2022-03-13,1137,2022,men_400h,Men 400m Hurdles,,17.7,True
12940,49.85,Malik METIVIER,1998-10-09,CAN,1f1,"Elmer Gray Stadium, Abilene, TX (USA)",2022-03-19,1137,2022,men_400h,Men 400m Hurdles,,23.4,True
12940,49.85,Kunihiro OKAMURA,2000-06-25,JPN,4,"National Stadium, Tokyo (JPN)",2022-05-22,1137,2022,men_400h,Men 400m Hurdles,,21.9,True
12940,49.85,Masaki TOYODA,1998-01-17,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-11,1137,2022,men_400h,Men 400m Hurdles,,24.4,True
12940,49.85,Vladimir LYSENKO,1998-06-10,RUS,2sf1,"Olympic Stadium, Cheboksary (RUS)",2022-08-03,1137,2022,men_400h,Men 400m Hurdles,,24.1,True
12940,49.85,Sebastian URBANIAK,2001-06-09,POL,8,"Stadion Śląski, Chorzów (POL)",2022-08-06,1137,2022,men_400h,Men 400m Hurdles,,21.2,True
12940,49.85,Troy WHYTE,,USA,1h2,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",2023-05-25,1137,2023,men_400h,Men 400m Hurdles,,,True
13065,49.86,Johnny DUTCH,1989-01-20,USA,1f1,"Ray McDonald, Sr., Track Complex, Mount Olive, NC (USA)",2021-04-10,1137,2021,men_400h,Men 400m Hurdles,,32.2,True
13065,49.86,Khallifah ROSSER,1995-07-13,USA,1h1,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-16,1137,2021,men_400h,Men 400m Hurdles,,25.8,True
13065,49.86,Javier BROWN,2001-10-08,JAM,1,"National Stadium, Kingston (JAM)",2021-05-14,1137,2021,men_400h,Men 400m Hurdles,,19.6,True
13065,49.86,Robert DUNNING,1997-06-23,USA,4,"Cushing Stadium, College Station, TX (USA)",2021-05-15,1137,2021,men_400h,Men 400m Hurdles,,23.9,True
13065,49.86,Malik METIVIER,1998-10-09,CAN,1h1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-28,1137,2021,men_400h,Men 400m Hurdles,,22.6,True
13065,49.86,Jaheel HYDE,1997-02-02,JAM,4f1,"Ansin Sports Complex, Miramar, FL (USA)",2021-06-05,1137,2021,men_400h,Men 400m Hurdles,,24.3,True
13065,49.86,Dany BRAND,1996-02-23,SUI,1f2,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1137,2021,men_400h,Men 400m Hurdles,,25.5,True
13065,49.86,Eric CRAY,1988-11-06,PHI,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1137,2022,men_400h,Men 400m Hurdles,,33.4,True
13065,49.86,Takayuki KISHIMOTO,1990-05-06,JPN,5,"National Stadium, Tokyo (JPN)",2022-05-08,1137,2022,men_400h,Men 400m Hurdles,,32.0,True
13065,49.86,Charles BROCKMAN,1999-08-31,USA,1pr3,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,1137,2022,men_400h,Men 400m Hurdles,,22.7,True
13065,49.86,Saber BOUKEMOUCHE,1992-04-20,ALG,2f2,"Stade Omnisports Schlossberg, Forbach (FRA)",2022-05-29,1137,2022,men_400h,Men 400m Hurdles,,30.1,True
13065,49.86,Rivaldo LEACOCK,1998-09-01,BAR,3sf1,"Hayward Field, Eugene, OR (USA)",2022-06-08,1137,2022,men_400h,Men 400m Hurdles,,23.8,True
13065,49.86,Matic Ian GUČEK,2003-09-20,SLO,1,"Original Kornspitz Leichathletik-Zentrum, Linz (AUT)",2022-07-08,1137,2022,men_400h,Men 400m Hurdles,,18.8,True
13065,49.86,Vít MÜLLER,1996-08-31,CZE,4h1,"Olympiastadion, München (GER)",2022-08-17,1137,2022,men_400h,Men 400m Hurdles,,26.0,True
13065,49.86,Fedor IVANOV,2002-05-20,RUS,1f2,"Znamenskikh Stadion, Moskva (RUS)",2022-08-18,1137,2022,men_400h,Men 400m Hurdles,,20.2,True
13065,49.86,Caleb CAVANAUGH,2001-03-31,USA,1pr5,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1137,2023,men_400h,Men 400m Hurdles,,22.1,True
13065,49.86,Emil AGYEKUM,1999-05-22,GER,1f2,"Stade Municipal, Annecy (FRA)",2023-06-11,1137,2023,men_400h,Men 400m Hurdles,,24.1,True
13235,49.87,Jonathan HARVEY,,USA,2,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",2021-05-16,1136,2021,men_400h,Men 400m Hurdles,,,True
13235,49.87,Jaheel HYDE,1997-02-02,JAM,1,"National Stadium, Kingston (JAM)",2021-05-29,1136,2021,men_400h,Men 400m Hurdles,,24.3,True
13235,49.87,Mohamed Amine TOUATI,1998-09-09,TUN,f5,"Atıcılar Atletizm Sahası, Bursa (TUR)",2021-06-04,1136,2021,men_400h,Men 400m Hurdles,,22.7,True
13235,49.87,Le Roux HAMMAN,1992-01-06,RSA,2,"Bestmed Tuks Stadium, Pretoria (RSA)",2021-06-19,1136,2021,men_400h,Men 400m Hurdles,,29.5,True
13235,49.87,Amere LATTIN,1997-07-12,USA,7,"Olympiastadion, Stockholm (SWE)",2021-07-04,1136,2021,men_400h,Men 400m Hurdles,,24.0,True
13235,49.87,Masaki TOYODA,1998-01-17,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",2022-05-01,1136,2022,men_400h,Men 400m Hurdles,,24.3,True
13235,49.87,Wiseman Were MUKHOBE,1997-10-13,KEN,1h2,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-10,1136,2022,men_400h,Men 400m Hurdles,,24.7,True
13235,49.87,Fedor IVANOV,2002-05-20,RUS,1h1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-25,1136,2022,men_400h,Men 400m Hurdles,,20.3,True
13235,49.87,Aaron SHIRLEY,2001-05-01,USA,2pr5,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2023-05-24,1136,2023,men_400h,Men 400m Hurdles,,22.1,True
13387,49.88,Yuki MATSUSHITA,1991-09-09,JPN,7,"National Stadium, Tokyo (JPN)",2021-05-09,1136,2021,men_400h,Men 400m Hurdles,,29.7,True
13387,49.88,Sean BURRELL,2002-02-23,USA,1h1,"Cushing Stadium, College Station, TX (USA)",2021-05-13,1136,2021,men_400h,Men 400m Hurdles,,19.2,True
13387,49.88,Julien BONVIN,1999-01-10,SUI,1,"Stadion Hard, Langenthal (SUI)",2021-06-26,1136,2021,men_400h,Men 400m Hurdles,,22.5,True
13387,49.88,Joshua ABUAKU,1996-07-07,GER,4f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2021-08-14,1136,2021,men_400h,Men 400m Hurdles,,25.1,True
13387,49.88,Drake SCHNEIDER,,USA,1h1,"Davis Field, Pocatello, ID (USA)",2022-04-29,1136,2022,men_400h,Men 400m Hurdles,,,True
13387,49.88,Nahom YIRGA,2001-09-27,SUI,1f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1136,2022,men_400h,Men 400m Hurdles,,20.8,True
13387,49.88,Stephane YATO,1992-09-11,FRA,1f1,"Stedelijke Atletiekpiste, Ninove (BEL)",2022-07-16,1136,2022,men_400h,Men 400m Hurdles,,29.8,True
13387,49.88,Thomas BARR,1992-07-24,IRL,7,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1136,2023,men_400h,Men 400m Hurdles,,30.8,True
13387,49.88,Quivell JORDAN-BACOT,1999-08-08,USA,7,"Drake Stadium, Los Angeles, CA (USA)",2023-05-27,1136,2023,men_400h,Men 400m Hurdles,,23.8,True
13387,49.88,Matic Ian GUČEK,2003-09-20,SLO,1f2,"Športni center Vinko Cajnko, Slovenj Gradec (SLO)",2023-06-03,1136,2023,men_400h,Men 400m Hurdles,,19.7,True
13387,49.88,Matic Ian GUČEK,2003-09-20,SLO,2,"Golęcin Stadion, Poznan (POL)",2023-06-18,1136,2023,men_400h,Men 400m Hurdles,,19.7,True
13387,49.88,Eric CRAY,1988-11-06,PHI,3,"Alumni Stadium, Guelph (CAN)",2023-06-21,1136,2023,men_400h,Men 400m Hurdles,,34.6,True
13533,49.89,Máté KOROKNAI,1993-01-13,HUN,1,"Ikarus BSE Sporttelep, Budapest (HUN)",2021-05-09,1135,2021,men_400h,Men 400m Hurdles,,28.3,True
13533,49.89,Johnny DUTCH,1989-01-20,USA,1f1,"Ray McDonald, Sr., Track Complex, Mount Olive, NC (USA)",2021-05-15,1135,2021,men_400h,Men 400m Hurdles,,32.3,True
13533,49.89,Berke AKÇAM,2002-04-10,TUR,1f5,"Atıcılar Atletizm Sahası, Bursa (TUR)",2021-06-04,1135,2021,men_400h,Men 400m Hurdles,,19.2,True
13533,49.89,Luke CAMPBELL,1994-11-22,GER,1f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1135,2021,men_400h,Men 400m Hurdles,,26.6,True
13533,49.89,Cameron SAMUEL,1999-09-27,USA,1h4,"Hayward Field, Eugene, OR (USA)",2021-06-24,1135,2021,men_400h,Men 400m Hurdles,,21.7,True
13533,49.89,Masaki TOYODA,1998-01-17,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-26,1135,2021,men_400h,Men 400m Hurdles,,23.4,True
13533,49.89,Ezekiel NATHANIEL,2003-06-20,NGR,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-22,1135,2021,men_400h,Men 400m Hurdles,,18.2,True
13533,49.89,Sabelo DHLAMINI,1995-01-17,RSA,1,"Bestmed Tuks Stadium, Pretoria (RSA)",2022-03-02,1135,2022,men_400h,Men 400m Hurdles,,27.1,True
13533,49.89,Masaki TOYODA,1998-01-17,JPN,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",2022-04-30,1135,2022,men_400h,Men 400m Hurdles,,24.3,True
13533,49.89,Kariem HUSSEIN,1989-01-04,SUI,1,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-05-01,1135,2022,men_400h,Men 400m Hurdles,,33.3,True
