Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
18697,10.27,0.3,Mouhamadou FALL,1992-02-25,FRA,3h1,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1115,2023,men_100m,Men 100m,31.3,True
18697,10.27,0.1,Anej ČURIN PRAPOTNIK,2003-05-23,SLO,4f,"Stadion Eggenberg, Graz (AUT)",2023-06-16,1115,2023,men_100m,Men 100m,20.1,True
18697,10.27,1.9,Silvan WICKI,1995-02-13,SUI,3f1,"Allmend, Meilen (SUI)",2023-06-17,1115,2023,men_100m,Men 100m,28.3,True
18697,10.27,-0.3,Michali EVERETT,2001-01-27,JAM,2f3,"National Stadium, Kingston (JAM)",2023-06-17,1116,2023,men_100m,Men 100m,22.4,True
18697,10.27,0.0,Alaba Olukunle AKINTOLA,2001-09-14,NGR,4f1,"Marietta HS, Marietta, GA (USA)",2023-06-17,1115,2023,men_100m,Men 100m,21.8,True
18697,10.27,0.3,Elliott CUMMINGS,,USA,2h3,"Marietta HS, Marietta, GA (USA)",2023-06-17,1115,2023,men_100m,Men 100m,,True
18697,10.27,0.0,Malachi MURRAY,2000-03-18,CAN,3,"Alumni Stadium, Guelph (CAN)",2023-06-21,1115,2023,men_100m,Men 100m,23.3,True
18697,10.27,0.7,Bismark BOATENG,1992-03-15,CAN,1h2,"Alumni Field, Windsor (CAN)",2023-06-24,1115,2023,men_100m,Men 100m,31.3,True
18697,10.27,0.3,Hiroto FUJIWARA,2003-01-04,JPN,1f3,"Athletic Stadium, Tottori (JPN)",2023-06-25,1115,2023,men_100m,Men 100m,20.5,True
18697,10.27,0.7,Gaofei SUI,2001-04-19,CHN,5,"Olympic Center, Shenyang (CHN)",2023-06-27,1115,2023,men_100m,Men 100m,22.2,True
18697,10.27,-0.2,Xinrui DENG,2003-12-20,CHN,1h2,"Olympic Center, Shenyang (CHN)",2023-06-27,1116,2023,men_100m,Men 100m,19.5,True
20040,10.28,0.3,Wenjie LI,1998-02-15,CHN,1f1,"Universiade Center, Shenzhen (CHN)",2021-02-06,1112,2021,men_100m,Men 100m,23.0,True
20040,10.28,0.1,Edward OSEI-NKETIA,2001-05-08,NZL,1f4,"Porritt Stadium, Hamilton (NZL)",2021-02-13,1112,2021,men_100m,Men 100m,19.8,True
20040,10.28,1.7,Oliver MWIMBA,1994-11-06,COD,1f1,"DP de Villiers Stadium, Sasolburg (RSA)",2021-03-06,1112,2021,men_100m,Men 100m,26.3,True
20040,10.28,2.0,Johnnie BLOCKBURGER,2002-07-12,USA,1f1,"Aztrack Sports Deck, San Diego, CA (USA)",2021-03-27,1112,2021,men_100m,Men 100m,18.7,True
20040,10.28,0.7,Micaiah HARRIS,1998-12-19,USA,1f2,"Mike A. Myers Stadium, Austin, TX (USA)",2021-04-03,1112,2021,men_100m,Men 100m,22.3,True
20040,10.28,1.0,Nethaneel MITCHELL-BLAKE,1994-04-02,GBR,3f1,"National Training Center, Clermont, FL (USA)",2021-04-04,1112,2021,men_100m,Men 100m,27.0,True
20040,10.28,1.5,Joseph Paul AMOAH,1997-01-12,GHA,1h6,"Irwin Belk Track, Greensboro, NC (USA)",2021-04-10,1112,2021,men_100m,Men 100m,24.2,True
20040,10.28,0.1,Enoch ADEGOKE,2000-03-08,NGR,1,"Samuel Ogbemudia Stadium, Benin City (NGR)",2021-04-10,1112,2021,men_100m,Men 100m,21.1,True
20040,10.28,1.0,Ngoni MAKUSHA,1994-06-29,ZIM,2,"National Heroes Stadium, Lusaka (ZAM)",2021-04-10,1112,2021,men_100m,Men 100m,26.8,True
20040,10.28,0.7,Dedrick VANOVER,,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",2021-04-17,1112,2021,men_100m,Men 100m,,True
20040,10.28,1.8,Abdullah Abkar MOHAMMED,1997-01-01,USA,4,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-04-17,1112,2021,men_100m,Men 100m,24.3,True
20040,10.28,0.3,José GONZÁLEZ,1995-05-14,DOM,f2,Ibagué (COL),2021-04-23,1112,2021,men_100m,Men 100m,25.9,True
20040,10.28,0.0,Jacolby SHELTON,,USA,1f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2021-04-23,1112,2021,men_100m,Men 100m,,True
20040,10.28,-0.9,Noah LYLES,1997-07-18,USA,1h2,"Hayward Field, Eugene, OR (USA)",2021-04-24,1117,2021,men_100m,Men 100m,23.8,True
20040,10.28,-1.1,Jimmy VICAUT,1992-02-27,FRA,1h1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-04-30,1118,2021,men_100m,Men 100m,29.2,True
20040,10.28,0.5,Rikkoi BRATHWAITE,1999-02-13,IVB,1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2021-05-01,1112,2021,men_100m,Men 100m,22.2,True
20040,10.28,0.9,Cordero GRAY,1989-05-09,USA,2f1,"Mike A. Myers Stadium, Austin, TX (USA)",2021-05-01,1112,2021,men_100m,Men 100m,32.0,True
20040,10.28,-0.1,Dedrick VANOVER,,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-05-01,1112,2021,men_100m,Men 100m,,True
20040,10.28,0.0,Yuki KOIKE,1995-05-13,JPN,3,"National Stadium, Tokyo (JPN)",2021-05-09,1112,2021,men_100m,Men 100m,26.0,True
20040,10.28,-0.2,Yuki KOIKE,1995-05-13,JPN,3h1,"National Stadium, Tokyo (JPN)",2021-05-09,1113,2021,men_100m,Men 100m,26.0,True
20040,10.28,-0.4,Aska CAMBRIDGE,1993-05-31,JPN,1h2,"National Stadium, Tokyo (JPN)",2021-05-09,1114,2021,men_100m,Men 100m,27.9,True
20040,10.28,1.5,Bismark BOATENG,1992-03-15,CAN,3,"Irvine, CA (USA)",2021-05-15,1112,2021,men_100m,Men 100m,29.2,True
20040,10.28,-0.2,Mouhamadou FALL,1992-02-25,FRA,1,"Stade Josette et Roger Mikulak, Angers (FRA)",2021-05-15,1113,2021,men_100m,Men 100m,29.2,True
20040,10.28,1.9,Kamden JACKSON,,USA,3h3,"RV Christian Track, Manhattan, KS (USA)",2021-05-15,1112,2021,men_100m,Men 100m,,True
20040,10.28,1.1,Letsile TEBOGO,2003-06-07,BOT,1,"National Stadium, Gaborone (BOT)",2021-05-16,1112,2021,men_100m,Men 100m,17.9,True
20040,10.28,-1.2,Ronnie BAKER,1993-10-15,USA,1h3,"Fort Worth, TX (USA)",2021-05-18,1119,2021,men_100m,Men 100m,27.6,True
20040,10.28,1.4,Silvan WICKI,1995-02-13,SUI,4f1,"Mestský Stadion, Ostrava (CZE)",2021-05-19,1112,2021,men_100m,Men 100m,26.3,True
20040,10.28,1.4,Marvin RENÉ,1995-04-11,FRA,2f1,"Stadium Municipal, Albi (FRA)",2021-05-22,1112,2021,men_100m,Men 100m,26.1,True
20040,10.28,-0.6,Josephus LYLES,1998-07-22,USA,2h1,"Boston, MA (USA)",2021-05-23,1115,2021,men_100m,Men 100m,22.8,True
20040,10.28,1.9,Dylan BROWN,2002-02-28,USA,4pr3,"Cushing Stadium, College Station, TX (USA)",2021-05-26,1112,2021,men_100m,Men 100m,19.2,True
20040,10.28,-0.5,Mouhamadou FALL,1992-02-25,FRA,1,"Stadion Śląski, Chorzów (POL)",2021-05-29,1115,2021,men_100m,Men 100m,29.3,True
20040,10.28,0.6,Jazeel MURPHY,1994-02-27,JAM,3f2,"National Stadium, Kingston (JAM)",2021-05-29,1112,2021,men_100m,Men 100m,27.2,True
20040,10.28,1.8,Jake PENNY,1996-05-02,AUS,2f4,"Performance Centre, Gold Coast (AUS)",2021-06-05,1112,2021,men_100m,Men 100m,25.1,True
20040,10.28,1.2,Jazeel MURPHY,1994-02-27,JAM,4f1,"National Stadium, Kingston (JAM)",2021-06-05,1112,2021,men_100m,Men 100m,27.3,True
20040,10.28,2.0,Aska CAMBRIDGE,1993-05-31,JPN,6f1,"Athletic Stadium, Tottori (JPN)",2021-06-06,1112,2021,men_100m,Men 100m,28.0,True
20040,10.28,0.3,Jorge VIDES,1992-11-24,BRA,1h3,"COTP Stadium, São Paulo (BRA)",2021-06-10,1112,2021,men_100m,Men 100m,28.5,True
20040,10.28,0.3,Derick SILVA,1998-04-23,BRA,2h3,"COTP Stadium, São Paulo (BRA)",2021-06-10,1112,2021,men_100m,Men 100m,23.1,True
20040,10.28,0.0,Alaba Olukunle AKINTOLA,2001-09-14,NGR,4sf1,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1112,2021,men_100m,Men 100m,19.8,True
20040,10.28,-1.3,Mouhamadou FALL,1992-02-25,FRA,3,"Estadio Vallehermoso, Madrid (ESP)",2021-06-19,1119,2021,men_100m,Men 100m,29.3,True
20040,10.28,1.1,Chun-Han YANG,1997-01-01,TPE,1,Kaohsiung (TPE),2021-06-23,1112,2021,men_100m,Men 100m,24.5,True
20040,10.28,-0.9,Yoshihide KIRYU,1995-12-15,JPN,1sf3,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-24,1117,2021,men_100m,Men 100m,25.5,True
20040,10.28,0.2,Yoshihide KIRYU,1995-12-15,JPN,5,"Yanmar Stadium Nagai, Osaka (JPN)",2021-06-25,1112,2021,men_100m,Men 100m,25.5,True
20040,10.28,-1.8,Jerome BLAKE,1995-08-18,CAN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2021-06-30,1122,2021,men_100m,Men 100m,25.9,True
20040,10.28,1.6,Gyuhyeong LEE,1997-04-02,KOR,1sf2,Goseong (KOR),2021-07-07,1112,2021,men_100m,Men 100m,24.3,True
20040,10.28,1.4,Bruno DEDE,1999-10-07,JPN,2,"Lemon Gas Stadium, Hiratsuka (JPN)",2021-07-17,1112,2021,men_100m,Men 100m,21.8,True
20040,10.28,1.6,Ryo WADA,2000-05-18,JPN,1sf1,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",2021-07-17,1112,2021,men_100m,Men 100m,21.2,True
20040,10.28,0.5,Javoy TUCKER,1997-05-13,JAM,6h2,"Trabuco Hills HS, Mission Viejo, CA (USA)",2021-07-18,1112,2021,men_100m,Men 100m,24.2,True
20040,10.28,0.2,Julian WAGNER,1998-03-18,GER,1,"Dantestadion, München (GER)",2021-07-28,1112,2021,men_100m,Men 100m,23.4,True
20040,10.28,0.3,Silvan WICKI,1995-02-13,SUI,6h2,"National Stadium, Tokyo (JPN)",2021-07-31,1112,2021,men_100m,Men 100m,26.5,True
20040,10.28,1.0,Benjamin RICHARDSON,2003-12-19,RSA,1h4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-18,1112,2021,men_100m,Men 100m,17.7,True
20040,10.28,-0.2,Benjamin RICHARDSON,2003-12-19,RSA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-19,1113,2021,men_100m,Men 100m,17.7,True
20040,10.28,0.1,K.S. PRANAV,1997-06-05,IND,1,Bhubaneshwar (IND),2021-09-05,1112,2021,men_100m,Men 100m,24.3,True
20040,10.28,1.8,Ka Fung NG,1992-10-27,HKG,1h6,Hong Kong (HKG),2021-09-11,1112,2021,men_100m,Men 100m,28.9,True
20040,10.28,1.0,Sam GORDON,1994-10-05,GBR,2f1,"Stratford Community Track, London (GBR)",2021-09-12,1112,2021,men_100m,Men 100m,26.9,True
20040,10.28,1.6,Keisuke SASAKI,1999-12-04,JPN,1sf1,"Prefectural Stadium, Kumagaya (JPN)",2021-09-18,1112,2021,men_100m,Men 100m,21.8,True
20040,10.28,-0.1,Zhouzheng XU,1995-12-26,CHN,5sf2,Xi'an (CHN),2021-09-20,1112,2021,men_100m,Men 100m,25.7,True
20040,10.28,1.1,Luca Antonio CASSANO,1995-08-23,ITA,4f2,"Centro Sportivo della Guardia di Finanza, Castelporziano (ITA)",2021-09-21,1112,2021,men_100m,Men 100m,26.1,True
20040,10.28,0.1,Jiapeng CHEN,2002-07-05,CHN,7,Xi'an (CHN),2021-09-21,1112,2021,men_100m,Men 100m,19.2,True
20040,10.28,0.1,Edward OSEI-NKETIA,2001-05-08,NZL,1,"SOPAC, Sydney (AUS)",2022-02-19,1112,2022,men_100m,Men 100m,20.8,True
20040,10.28,1.2,Henru OLIVIER,2003-11-20,RSA,1f1,"McArthur Stadium, Potchefstroom (RSA)",2022-03-02,1112,2022,men_100m,Men 100m,18.3,True
20040,10.28,1.5,Emanuel ARCHIBALD,1994-09-09,GUY,3f8,"GC Foster College, Spanish Town (JAM)",2022-03-19,1112,2022,men_100m,Men 100m,27.5,True
20040,10.28,0.7,Jai GORDON,2003-05-18,AUS,1,"SOPAC, Sydney (AUS)",2022-03-27,1112,2022,men_100m,Men 100m,18.9,True
20040,10.28,1.3,Edward OSEI-NKETIA,2001-05-08,NZL,h2,"SOPAC, Sydney (AUS)",2022-03-31,1112,2022,men_100m,Men 100m,20.9,True
20040,10.28,1.9,J.T SMITH,,USA,1h1,"LeGrand Stadium at 1st Community Credit Union Field, San Angelo, TX (USA)",2022-04-02,1112,2022,men_100m,Men 100m,,True
20040,10.28,1.1,Marqueze WASHINGTON,1993-09-29,USA,1f4,"John McDonnell Field, Fayetteville, AR (USA)",2022-04-08,1112,2022,men_100m,Men 100m,28.5,True
20040,10.28,-1.5,Jake DORAN,2000-07-18,AUS,1f1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2022-04-09,1121,2022,men_100m,Men 100m,21.7,True
20040,10.28,1.3,Tavion NEAL,,USA,3f4,"Coleman Sports Complex, Little Rock, AR (USA)",2022-04-15,1112,2022,men_100m,Men 100m,,True
20040,10.28,0.7,Bouwahjgie NKRUMIE,2004-02-16,JAM,2,"National Stadium, Kingston (JAM)",2022-04-16,1112,2022,men_100m,Men 100m,18.2,True
20040,10.28,0.3,Shaun MASWANGANYI,2001-02-01,RSA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1112,2022,men_100m,Men 100m,21.2,True
20040,10.28,0.9,Nyckoles HARBOR,2005-07-05,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2022-04-16,1112,2022,men_100m,Men 100m,16.8,True
20040,10.28,1.8,Josh BOUR,,USA,2,"John Jacobs Track Complex, Norman, OK (USA)",2022-04-16,1112,2022,men_100m,Men 100m,,True
20040,10.28,1.4,Kai COLE,,USA,2f1,"Norfolk St. William ""Dick"" Price Stadium, Norfolk, VA (USA)",2022-04-16,1112,2022,men_100m,Men 100m,,True
20040,10.28,2.0,Hiroki YANAGITA,2003-07-25,JPN,1h5,"Lemon Gas Stadium, Hiratsuka (JPN)",2022-04-16,1112,2022,men_100m,Men 100m,18.7,True
20040,10.28,1.1,Anthony CARPENTER,1999-01-23,JAM,3f2,"National Stadium, Kingston (JAM)",2022-04-23,1112,2022,men_100m,Men 100m,23.2,True
20040,10.28,1.9,Bismark BOATENG,1992-03-15,CAN,5f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-23,1112,2022,men_100m,Men 100m,30.1,True
20040,10.28,1.4,Ogho-Oghene EGWERO,1988-11-26,NGR,2f3,"Yabatech Sport Complex, Lagos (NGR)",2022-04-28,1112,2022,men_100m,Men 100m,33.4,True
20040,10.28,1.7,Rikkoi BRATHWAITE,1999-02-13,IVB,1,"Franklin Field, Philadelphia, PA (USA)",2022-04-29,1112,2022,men_100m,Men 100m,23.2,True
20040,10.28,1.7,Eric HARRISON JR.,1999-02-18,TTO,2,"Franklin Field, Philadelphia, PA (USA)",2022-04-29,1112,2022,men_100m,Men 100m,23.2,True
20040,10.28,1.9,Stephen ABOSI,1993-04-15,BOT,4,"National Stadium, Gaborone (BOT)",2022-04-30,1112,2022,men_100m,Men 100m,29.0,True
20040,10.28,-1.8,Lucas RODRIGUES DA SILVA,2001-07-05,BRA,4,"COTP Stadium, São Paulo (BRA)",2022-05-01,1122,2022,men_100m,Men 100m,20.8,True
20040,10.28,0.3,Kion BENJAMIN,2000-11-13,TTO,2f1,"St. Thomas O'Shaughnessy Stadium, St. Paul, MN (USA)",2022-05-04,1112,2022,men_100m,Men 100m,21.5,True
20040,10.28,-1.1,Abdul Hakim SANI BROWN,1999-03-06,JPN,3h1,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1118,2022,men_100m,Men 100m,23.2,True
20040,10.28,0.6,Chituru ALI,1999-04-06,ITA,1,"Stadio dei Marmi, Roma (ITA)",2022-05-12,1112,2022,men_100m,Men 100m,23.1,True
20040,10.28,-0.1,Dante BROWN,2000-06-15,USA,2h4,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-13,1112,2022,men_100m,Men 100m,21.9,True
20040,10.28,1.2,Sterling WARNER-SAVAGE,2000-01-07,USA,6,"Morris Williams T&F Stadium, Durham, NC (USA)",2022-05-14,1112,2022,men_100m,Men 100m,22.3,True
20040,10.28,1.0,De’montray CALLIS,,USA,5h3,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",2022-05-14,1112,2022,men_100m,Men 100m,,True
20040,10.28,1.0,Eliezer ADJIBI,2000-09-23,CAN,1h2,"Terry Fox AF, Ottawa (CAN)",2022-05-14,1112,2022,men_100m,Men 100m,21.6,True
20040,10.28,1.8,Usheoritse ITSEKIRI,1998-01-31,NGR,1,"Canada Games Stadium, Regina (CAN)",2022-05-14,1112,2022,men_100m,Men 100m,24.3,True
20040,10.28,0.2,Méba Mickaël ZEZE,1994-05-19,FRA,2,Montgeron (FRA),2022-05-15,1112,2022,men_100m,Men 100m,28.0,True
20040,10.28,0.6,Abdullah Abkar MOHAMMED,1997-01-01,KSA,1h1,Kuwait (KUW),2022-05-16,1112,2022,men_100m,Men 100m,25.4,True
20040,10.28,1.0,Samson COLEBROOKE,1997-05-10,BAH,4,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",2022-05-18,1112,2022,men_100m,Men 100m,25.0,True
20040,10.28,0.9,Ojie EDOBURUN,1996-06-02,GBR,1h1,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",2022-05-18,1112,2022,men_100m,Men 100m,26.0,True
20040,10.28,1.5,Ngoni MAKUSHA,1994-06-29,ZIM,1f3,"National Heroes Stadium, Lusaka (ZAM)",2022-05-22,1112,2022,men_100m,Men 100m,27.9,True
20040,10.28,-0.2,Sean SAFO-ANTWI,1990-10-31,GHA,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1113,2022,men_100m,Men 100m,31.6,True
20040,10.28,-0.2,Joris VAN GOOL,1998-04-04,NED,3f1,"Paul-Greifzu-Stadion, Dessau (GER)",2022-05-25,1113,2022,men_100m,Men 100m,24.1,True
20040,10.28,1.3,Elliott CUMMINGS,,USA,6pr3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2022-05-25,1112,2022,men_100m,Men 100m,,True
20040,10.28,1.8,Ján VOLKO,1996-11-02,SVK,2f1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2022-05-26,1112,2022,men_100m,Men 100m,25.6,True
20040,10.28,0.0,Sean SAFO-ANTWI,1990-10-31,GHA,2f1,"Sepp-Herberger-Stadion, Weinheim (GER)",2022-05-28,1112,2022,men_100m,Men 100m,31.6,True
20040,10.28,1.0,Tommy RAMDHAN,1996-11-28,GBR,2f18,"Dagenham Arena, London (GBR)",2022-05-28,1112,2022,men_100m,Men 100m,25.5,True
20040,10.28,0.0,Oshane BAILEY,1989-09-08,JAM,2f1,"Leichtathletikarena, Eisenstadt (AUT)",2022-06-02,1112,2022,men_100m,Men 100m,32.7,True
20040,10.28,0.4,Emmanuel ESEME,1993-08-17,CMR,2f1,Troyes (FRA),2022-06-04,1112,2022,men_100m,Men 100m,28.8,True
20040,10.28,-0.3,Jeremiah AZU,2001-05-15,GBR,4,"FBK Stadium, Hengelo (NED)",2022-06-06,1113,2022,men_100m,Men 100m,21.1,True
20040,10.28,-1.0,Cravont CHARLESTON,1998-01-02,USA,1h2,"Stadion Juliska, Praha (CZE)",2022-06-06,1118,2022,men_100m,Men 100m,24.4,True
20040,10.28,-0.9,Joe FERGUSON,2000-05-03,GBR,1f1,"Loughborough University Track, Loughborough (GBR)",2022-06-07,1117,2022,men_100m,Men 100m,22.1,True
20040,10.28,1.6,Sean SAFO-ANTWI,1990-10-31,GHA,3h2,"Cote d'Or National Sports Complex, St Pierre (MRI)",2022-06-08,1112,2022,men_100m,Men 100m,31.6,True
20040,10.28,-0.1,Lawrence JOHNSON,,USA,5sf3,"Hayward Field, Eugene, OR (USA)",2022-06-08,1112,2022,men_100m,Men 100m,,True
20040,10.28,-0.8,Ryota SUZUKI,1999-06-25,JPN,2h6,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-09,1116,2022,men_100m,Men 100m,23.0,True
20040,10.28,0.8,Kotaro ITO,1998-09-10,JPN,2sf3,"Yanmar Stadium Nagai, Osaka (JPN)",2022-06-09,1112,2022,men_100m,Men 100m,23.7,True
20040,10.28,-1.2,Méba Mickaël ZEZE,1994-05-19,FRA,1f7,"Centre sportif Bout-du-Monde, Genève (SUI)",2022-06-11,1119,2022,men_100m,Men 100m,28.1,True
20040,10.28,1.8,Jeriel QUAINOO,2003-04-17,GBR,1f3,"Stratford Community Track, London (GBR)",2022-06-11,1112,2022,men_100m,Men 100m,19.2,True
20040,10.28,1.8,Illas GARCIA,,USA,1h3,"CVEATC, Chula Vista, CA (USA)",2022-06-11,1112,2022,men_100m,Men 100m,,True
20040,10.28,1.4,Demek KEMP,1996-04-26,USA,6,"Icahn Stadium, New York, NY (USA)",2022-06-12,1112,2022,men_100m,Men 100m,26.1,True
20040,10.28,1.5,Andrew ROBERTSON,1990-12-17,GBR,2f1,"Mestský Stadion Sletište, Kladno (CZE)",2022-06-14,1112,2022,men_100m,Men 100m,31.5,True
20040,10.28,-2.5,Arthur CISSÉ,1996-12-29,CIV,1,"Stade Delort, Marseille (FRA)",2022-06-15,1127,2022,men_100m,Men 100m,25.5,True
20040,10.28,0.5,Rohan BROWNING,1997-12-31,AUS,7,"Bislett Stadion, Oslo (NOR)",2022-06-16,1112,2022,men_100m,Men 100m,24.5,True
20040,10.28,0.2,Sergio LÓPEZ,1999-07-05,ESP,6f1,"Estadio Vallehermoso, Madrid (ESP)",2022-06-18,1112,2022,men_100m,Men 100m,23.0,True
20040,10.28,0.7,Muhd Azeem FAHMI,2004-04-29,MAS,1,Ipoh (MAS),2022-06-18,1112,2022,men_100m,Men 100m,18.1,True
20040,10.28,0.4,Derick SILVA,1998-04-23,BRA,4h5,Rio de Janeiro (BRA),2022-06-22,1112,2022,men_100m,Men 100m,24.2,True
20040,10.28,-0.4,Kukyoung KIM,1991-04-19,KOR,1h1,Jeongseon (KOR),2022-06-22,1114,2022,men_100m,Men 100m,31.2,True
20040,10.28,0.7,Raheem CHAMBERS,1997-10-06,JAM,6h2,"National Stadium, Kingston (JAM)",2022-06-23,1112,2022,men_100m,Men 100m,24.7,True
20040,10.28,1.2,Michael GIZZI,2003-06-08,USA,2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1112,2022,men_100m,Men 100m,19.0,True
20040,10.28,1.0,Jerod ELCOCK,1998-07-30,TTO,1h5,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-24,1112,2022,men_100m,Men 100m,23.9,True
20040,10.28,0.1,Milo SKUPIN-ALFA,1999-02-07,GER,2h2,"Olympiastadion, Berlin (GER)",2022-06-25,1112,2022,men_100m,Men 100m,23.4,True
20040,10.28,-0.9,Lorenzo PATTA,2000-05-23,ITA,4,"Stadio Guidobaldi, Rieti (ITA)",2022-06-25,1117,2022,men_100m,Men 100m,22.1,True
20040,10.28,0.0,Méba Mickaël ZEZE,1994-05-19,FRA,1h1,"Stade Helitas, Caen (FRA)",2022-06-25,1112,2022,men_100m,Men 100m,28.1,True
20040,10.28,-0.1,Kojo MUSAH,1996-04-15,DEN,1,"Skovdalen Stadion, Aalborg (DEN)",2022-06-25,1112,2022,men_100m,Men 100m,26.2,True
20040,10.28,1.1,Jak Ali HARVEY,1989-05-04,TUR,4f2,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-06-25,1112,2022,men_100m,Men 100m,33.1,True
20040,10.28,0.3,Kayhan ÖZER,1998-06-11,TUR,1h9,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-06-25,1112,2022,men_100m,Men 100m,24.0,True
20040,10.28,0.9,Ioannis NYFANTOPOULOS,1990-11-01,GRE,3,"Stade Complexe Olympique, Oran (ALG)",2022-06-30,1112,2022,men_100m,Men 100m,31.7,True
20040,10.28,0.9,Matteo MELLUZZO,2002-07-29,ITA,4,"Stade Complexe Olympique, Oran (ALG)",2022-06-30,1112,2022,men_100m,Men 100m,19.9,True
20040,10.28,-0.6,Zhiqiang WU,1994-04-10,CHN,2h2,"Marietta, GA (USA)",2022-07-02,1115,2022,men_100m,Men 100m,28.2,True
20040,10.28,0.1,Tyson SPEARS,1998-08-10,USA,1h3,"Marietta, GA (USA)",2022-07-02,1112,2022,men_100m,Men 100m,23.9,True
20040,10.28,-1.4,Rohan BROWNING,1997-12-31,AUS,3h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",2022-07-03,1120,2022,men_100m,Men 100m,24.5,True
20040,10.28,2.0,Eu-bin KANG,1993-09-21,KOR,1h3,Goseong (KOR),2022-07-06,1112,2022,men_100m,Men 100m,28.8,True
20040,10.28,1.0,Yuhao SHI,1998-09-26,CHN,2h1,"Stade Bouleyres, Bulle (SUI)",2022-07-09,1112,2022,men_100m,Men 100m,23.8,True
20040,10.28,0.9,Carlos NASCIMENTO,1994-10-12,POR,2,"Estádio José Vieira de Carvalho, Maia (POR)",2022-07-23,1112,2022,men_100m,Men 100m,27.8,True
20040,10.28,0.3,Pascal MANCINI,1989-04-18,SUI,1f1,"Harjun stadion, Jyväskylä (FIN)",2022-07-26,1112,2022,men_100m,Men 100m,33.3,True
20040,10.28,0.4,TJ BROCK,1998-02-03,USA,2h3,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",2022-07-30,1112,2022,men_100m,Men 100m,24.5,True
20040,10.28,1.0,Tazana Mikkel KAMANGA-DYRBAK,2002-01-12,DEN,1h1,"Pista Atletica, Sestriere (ITA)",2022-07-31,1112,2022,men_100m,Men 100m,20.5,True
20040,10.28,0.6,Rikkoi BRATHWAITE,1999-02-13,IVB,2h3,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1112,2022,men_100m,Men 100m,23.5,True
20040,10.28,1.0,Conroy JONES,2002-07-08,JAM,1h8,"Alexander Stadium, Birmingham (GBR)",2022-08-02,1112,2022,men_100m,Men 100m,20.1,True
20040,10.28,1.8,Kesi OLUDOYI,1998-09-02,GBR,1f3,"Stratford Community Track, London (GBR)",2022-08-14,1112,2022,men_100m,Men 100m,23.9,True
20040,10.28,-0.1,Oshane BAILEY,1989-09-08,JAM,1,Domažlice (CZE),2022-08-14,1112,2022,men_100m,Men 100m,32.9,True
20040,10.28,0.1,Chituru ALI,1999-04-06,ITA,8,"Olympiastadion, München (GER)",2022-08-16,1112,2022,men_100m,Men 100m,23.4,True
20040,10.28,0.0,Henrik LARSSON,1999-09-30,SWE,6sf1,"Olympiastadion, München (GER)",2022-08-16,1112,2022,men_100m,Men 100m,22.9,True
20040,10.28,1.4,Igor OBRAZTSOV,1995-10-21,RUS,1h1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",2022-08-25,1112,2022,men_100m,Men 100m,26.8,True
20040,10.28,-0.1,Kayhan ÖZER,1998-06-11,TUR,2,"Atıcılar Atletizm Sahası, Bursa (TUR)",2022-08-25,1112,2022,men_100m,Men 100m,24.2,True
20040,10.28,0.3,Lucas ANSAH-PEPRAH,2000-01-16,GER,5,"Olympiastadion, Berlin (GER)",2022-09-04,1112,2022,men_100m,Men 100m,22.6,True
