Rank,Mark,wind,athlete_name,dob,country,pos,venue,date,results_score,year,discipline_key,discipline_label,age,wind_legal
20181,11.44,0.7,Serena CLARK,2001-12-05,USA,8h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1106,2023,women_100m,Women 100m,21.5,True
20181,11.44,1.0,Iaunia POINTER,,USA,8h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-27,1106,2023,women_100m,Women 100m,,True
20181,11.44,2.0,Fiordaliza COFIL,2000-10-27,DOM,1h1,"Tropical Park Track, Miami, FL (USA)",2023-05-29,1106,2023,women_100m,Women 100m,22.6,True
20181,11.44,0.4,Monika ROMASZKO,2002-04-13,POL,5h2,"Stadion Śląski, Chorzów (POL)",2023-06-04,1106,2023,women_100m,Women 100m,21.1,True
20181,11.44,1.1,Symone DARIUS,1998-07-04,USA,4h2,"Marietta HS, Marietta, GA (USA)",2023-06-17,1106,2023,women_100m,Women 100m,25.0,True
20181,11.44,0.1,Karolína MAŇASOVÁ,2003-11-26,CZE,2f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1106,2023,women_100m,Women 100m,19.6,True
20181,11.44,1.7,Alana REID,2005-01-20,JAM,1h2,"Athletic Stadium, Tottori (JPN)",2023-06-25,1106,2023,women_100m,Women 100m,18.4,True
20181,11.44,0.4,Manqi GE,1997-10-13,CHN,2,"Olympic Center, Shenyang (CHN)",2023-06-27,1106,2023,women_100m,Women 100m,25.7,True
20181,11.44,-0.4,Lorène Dorcas BAZOLO,1983-05-04,POR,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1108,2023,women_100m,Women 100m,40.2,True
20181,11.44,-0.5,Alessia PAVESE,1998-07-15,ITA,2,"Centro Sportivo Saletti, Nembro (ITA)",2023-07-01,1109,2023,women_100m,Women 100m,25.0,True
21085,11.45,1.4,Hana BASIC,1996-01-22,AUS,1f1,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",2021-02-04,1104,2021,women_100m,Women 100m,25.0,True
21085,11.45,0.3,Zoe HOBBS,1997-09-11,NZL,1,"Douglas Track & Field, Auckland (NZL)",2021-02-27,1104,2021,women_100m,Women 100m,23.5,True
21085,11.45,-1.6,Shimayra WILLIAMS,1995-12-02,JAM,2f2,"National Stadium, Kingston (JAM)",2021-03-20,1113,2021,women_100m,Women 100m,25.3,True
21085,11.45,0.2,Xiaojing LIANG,1997-04-07,CHN,1f3,Shenzhen (CHN),2021-03-20,1104,2021,women_100m,Women 100m,24.0,True
21085,11.45,0.3,Aniekeme Alphonsus ETIM,1999-12-25,NGR,1f1,"Mike Sanders Track & Field Complex, Starkville, MS (USA)",2021-03-27,1104,2021,women_100m,Women 100m,21.3,True
21085,11.45,2.0,Ana Carolina AZEVEDO,1998-05-19,BRA,1h1,"CVEATC, Chula Vista, CA (USA)",2021-04-03,1104,2021,women_100m,Women 100m,22.9,True
21085,11.45,0.8,Symone DARIUS,1998-07-04,USA,1,"Drake Stadium, Des Moines, IA (USA)",2021-04-24,1104,2021,women_100m,Women 100m,22.8,True
21085,11.45,1.0,Xiaojing LIANG,1997-04-07,CHN,1h6,Zhaoqing (CHN),2021-04-24,1104,2021,women_100m,Women 100m,24.0,True
21085,11.45,0.4,Shania COLLINS,1996-11-14,USA,1h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2021-04-30,1104,2021,women_100m,Women 100m,24.5,True
21085,11.45,1.1,Tianna BARTOLETTA,1985-08-30,USA,6h1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2021-05-09,1104,2021,women_100m,Women 100m,35.7,True
21085,11.45,1.4,Rebakah SMITH,1998-05-01,USA,1h1,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-05-14,1104,2021,women_100m,Women 100m,23.0,True
21085,11.45,0.8,Joella LLOYD,2002-04-12,ANT,2h2,"Cushing Stadium, College Station, TX (USA)",2021-05-14,1104,2021,women_100m,Women 100m,19.1,True
21085,11.45,-4.4,Dina ASHER-SMITH,1995-12-04,GBR,1h2,"International Stadium, Gateshead (GBR)",2021-05-23,1130,2021,women_100m,Women 100m,25.5,True
21085,11.45,0.7,Jennifer MONTAG,1998-02-11,GER,1sr1,"Lohrheidestadion, Wattenscheid, Bochum (GER)",2021-05-24,1104,2021,women_100m,Women 100m,23.3,True
21085,11.45,1.2,Jonah ROSS,2002-05-01,USA,3pr4,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-27,1104,2021,women_100m,Women 100m,19.1,True
21085,11.45,0.9,Kamaya DUBOSE-EPPS,,USA,3pr6,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2021-05-27,1104,2021,women_100m,Women 100m,,True
21085,11.45,1.3,Lorène Dorcas BAZOLO,1983-05-04,POR,7,"Stadion Śląski, Chorzów (POL)",2021-05-29,1104,2021,women_100m,Women 100m,38.1,True
21085,11.45,0.6,Cecilia TAMAYO-GARZA,1997-03-04,MEX,4h1,"Cushing Stadium, College Station, TX (USA)",2021-05-29,1104,2021,women_100m,Women 100m,24.2,True
21085,11.45,0.0,Rani ROSIUS,2000-04-25,BEL,2,"Putbosstadion, Oordegem (BEL)",2021-05-29,1104,2021,women_100m,Women 100m,21.1,True
21085,11.45,0.0,Rani ROSIUS,2000-04-25,BEL,2h1,"Putbosstadion, Oordegem (BEL)",2021-05-29,1104,2021,women_100m,Women 100m,21.1,True
21085,11.45,0.1,Shannon RAY,1995-12-31,USA,5f1,"National Training Center, Clermont, FL (USA)",2021-05-30,1104,2021,women_100m,Women 100m,25.4,True
21085,11.45,1.5,Magdalena LINDNER,2000-04-14,AUT,3f1,"Sportzentrum Niederösterreich, St. Pölten (AUT)",2021-06-03,1104,2021,women_100m,Women 100m,21.1,True
21085,11.45,1.3,Remona BURCHELL,1991-09-15,JAM,5f1,"National Stadium, Kingston (JAM)",2021-06-05,1104,2021,women_100m,Women 100m,29.7,True
21085,11.45,1.0,Ángela Gabriela TENORIO,1996-01-27,ECU,5h1,Salamanca (ESP),2021-06-05,1104,2021,women_100m,Women 100m,25.4,True
21085,11.45,1.4,Naomi SEDNEY,1994-12-17,NED,3,"FBK Stadium, Hengelo (NED)",2021-06-06,1104,2021,women_100m,Women 100m,26.5,True
21085,11.45,1.4,Ashley HENDERSON,1995-12-04,USA,1,"Prairie View, TX (USA)",2021-06-06,1104,2021,women_100m,Women 100m,25.5,True
21085,11.45,1.2,Lotta KEMPPINEN,1998-04-01,FIN,8f1,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1104,2021,women_100m,Women 100m,23.2,True
21085,11.45,0.2,Irene SIRAGUSA,1993-06-23,ITA,2f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1104,2021,women_100m,Women 100m,28.0,True
21085,11.45,0.2,Cynthia REINLE,2000-05-06,SUI,2f2,"Centre sportif Bout-du-Monde, Genève (SUI)",2021-06-12,1104,2021,women_100m,Women 100m,21.1,True
21085,11.45,0.0,Patience Knowledge OMOVOH,2000-10-01,NGR,1h3,"Yabatech Sport Complex, Lagos (NGR)",2021-06-17,1104,2021,women_100m,Women 100m,20.7,True
21085,11.45,0.0,Bassant HEMIDA,1996-09-28,EGY,1,"Stadion Radés, Radés (TUN)",2021-06-17,1104,2021,women_100m,Women 100m,24.7,True
21085,11.45,-0.7,Marybeth SANT-PRICE,1995-04-06,USA,6h2,"Hayward Field, Eugene, OR (USA)",2021-06-18,1108,2021,women_100m,Women 100m,26.2,True
21085,11.45,0.4,Rafailia SPANOUDAKI-CHATZIRIGA,1994-06-07,GRE,3f1,"Cluj Arena, Cluj-Napoca (ROU)",2021-06-19,1104,2021,women_100m,Women 100m,27.0,True
21085,11.45,-0.7,Rebekka HAASE,1993-01-02,GER,1,"Sportanlage am Weinweg, Regensburg (GER)",2021-06-20,1108,2021,women_100m,Women 100m,28.5,True
21085,11.45,-1.1,Halle HAZZARD,1999-02-04,GRN,1,"Thomas Edison Park, Edison, NJ (USA)",2021-06-23,1110,2021,women_100m,Women 100m,22.4,True
21085,11.45,0.8,Paulina PALUCH,1998-12-03,POL,4,"Golęcin Stadion, Poznan (POL)",2021-06-24,1104,2021,women_100m,Women 100m,22.6,True
21085,11.45,1.1,Jodean WILLIAMS,1993-11-11,JAM,5h1,"National Stadium, Kingston (JAM)",2021-06-24,1104,2021,women_100m,Women 100m,27.6,True
21085,11.45,1.5,Minke BISSCHOPS,2002-09-02,NED,3sf3,"Atletiekbaan Breda, Breda (NED)",2021-06-25,1104,2021,women_100m,Women 100m,18.8,True
21085,11.45,0.5,Riccarda DIETSCHE,1996-04-30,SUI,4,"Stadion Hard, Langenthal (SUI)",2021-06-25,1104,2021,women_100m,Women 100m,25.2,True
21085,11.45,1.6,Symone MASON,1999-08-31,USA,h1,"The Bahamas National Stadium, Nassau (BAH)",2021-06-25,1104,2021,women_100m,Women 100m,21.8,True
21085,11.45,-0.5,Talea PREPENS,2001-12-28,GER,3,"Stadion Oberwerth, Koblenz (GER)",2021-06-26,1107,2021,women_100m,Women 100m,19.5,True
21085,11.45,0.2,Ana Claudia LEMOS,1988-11-06,BRA,1sf1,"COTP Stadium, São Paulo (BRA)",2021-06-27,1104,2021,women_100m,Women 100m,32.6,True
21085,11.45,0.0,Shannon RAY,1995-12-31,USA,6,"Marietta HS, Marietta, GA (USA)",2021-07-09,1104,2021,women_100m,Women 100m,25.5,True
21085,11.45,0.7,Xiaojing LIANG,1997-04-07,CHN,1h3,Hangzhou (CHN),2021-07-09,1104,2021,women_100m,Women 100m,24.3,True
21085,11.45,-0.4,Margaret Vanessa BARRIE,1996-05-29,SLE,7h3,"National Stadium, Tokyo (JPN)",2021-07-30,1106,2021,women_100m,Women 100m,25.2,True
21085,11.45,1.3,Rafailia SPANOUDAKI-CHATZIRIGA,1994-06-07,GRE,5h5,"National Stadium, Tokyo (JPN)",2021-07-30,1104,2021,women_100m,Women 100m,27.1,True
21085,11.45,-1.2,Lynna IRBY,1998-12-06,USA,4,"Christian Brothers HS, Memphis, TN (USA)",2021-08-15,1111,2021,women_100m,Women 100m,22.7,True
21085,11.45,0.9,Irene SIRAGUSA,1993-06-23,ITA,1f2,"Stadio delle Palme, Palermo (ITA)",2021-09-18,1104,2021,women_100m,Women 100m,28.2,True
21085,11.45,1.2,Aalliyah FRANCIS,2002-05-05,JAM,2h4,"Mike A. Myers Stadium, Austin, TX (USA)",2022-03-25,1104,2022,women_100m,Women 100m,19.9,True
21085,11.45,0.7,Lorraine MARTINS,2000-04-04,BRA,1,"COTP Stadium, São Paulo (BRA)",2022-03-26,1104,2022,women_100m,Women 100m,22.0,True
21085,11.45,0.3,Kasheika CAMERON,1998-10-22,JAM,4,"National Stadium, Kingston (JAM)",2022-04-02,1104,2022,women_100m,Women 100m,23.4,True
21085,11.45,0.2,Iyana GRAY,2003-02-27,USA,3f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2022-04-02,1104,2022,women_100m,Women 100m,19.1,True
21085,11.45,-5.2,Teahna DANIELS,1997-03-25,USA,1,"National Sports Centre, Devonshire (BER)",2022-04-09,1135,2022,women_100m,Women 100m,25.0,True
21085,11.45,0.1,Wurrie NJADOE,1997-08-14,USA,2f2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-04-09,1104,2022,women_100m,Women 100m,24.7,True
21085,11.45,0.8,Yanique DAYLE,1998-12-31,JAM,2f2,"Cregger Track, Columbia, SC (USA)",2022-04-16,1104,2022,women_100m,Women 100m,23.3,True
21085,11.45,1.4,Sierra ARCENEAUX,,USA,1,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",2022-05-01,1104,2022,women_100m,Women 100m,,True
21085,11.45,0.6,Jonah ROSS,2002-05-01,USA,2h3,"Dick Vert Stadium, High Point, NC (USA)",2022-05-10,1104,2022,women_100m,Women 100m,20.0,True
21085,11.45,-0.7,Tionna BROWN,,USA,5,"Ole Miss T&F Complex, Oxford, MS (USA)",2022-05-14,1108,2022,women_100m,Women 100m,,True
21085,11.45,0.7,Ana Carolina AZEVEDO,1998-05-19,BRA,1,Bragança Paulista (BRA),2022-05-14,1104,2022,women_100m,Women 100m,24.0,True
21085,11.45,0.0,Gina BASS,1995-05-03,GAM,1h2,Montgeron (FRA),2022-05-15,1104,2022,women_100m,Women 100m,27.0,True
21085,11.45,-0.4,Beyonce DEFREITAS,2001-03-09,IVB,7,"Cessna Stadium, Wichita, KS (USA)",2022-05-15,1106,2022,women_100m,Women 100m,21.2,True
21085,11.45,-1.5,Kiara PARKER,1996-10-28,USA,3f4,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",2022-05-21,1113,2022,women_100m,Women 100m,25.6,True
21085,11.45,0.1,Jadyn MAYS,2002-04-02,USA,2pr4,"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,1104,2022,women_100m,Women 100m,20.1,True
21085,11.45,0.7,Leah BELFIELD,2000-07-05,NZL,2h3,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2022-05-26,1104,2022,women_100m,Women 100m,21.9,True
21085,11.45,1.7,Reign REDMOND,2005-09-19,USA,1h1,"Buchanan HS, Clovis, CA (USA)",2022-05-27,1104,2022,women_100m,Women 100m,16.7,True
21085,11.45,0.5,Phindile KUBHEKA,2000-01-02,RSA,2f2,"DP de Villiers Stadium, Sasolburg (RSA)",2022-05-28,1104,2022,women_100m,Women 100m,22.4,True
21085,11.45,1.1,Alisha REES,1999-04-16,GBR,1f1,"Loughborough University Track, Loughborough (GBR)",2022-06-07,1104,2022,women_100m,Women 100m,23.1,True
21085,11.45,0.6,Hannah BRIER,1998-02-03,GBR,1h1,"Cardiff Athletic Stadium, Cardiff (GBR)",2022-06-12,1104,2022,women_100m,Women 100m,24.4,True
21085,11.45,-1.3,Lorène Dorcas BAZOLO,1983-05-04,POR,3,"Stadion Wankdorf, Bern (SUI)",2022-06-14,1111,2022,women_100m,Women 100m,39.1,True
21085,11.45,0.4,Anavia BATTLE,1999-03-28,USA,6h3,"Hayward Field, Eugene, OR (USA)",2022-06-23,1104,2022,women_100m,Women 100m,23.2,True
21085,11.45,0.4,Taylor ANDERSON,1994-12-01,USA,7h3,"Hayward Field, Eugene, OR (USA)",2022-06-23,1104,2022,women_100m,Women 100m,27.6,True
21085,11.45,0.8,N'Ketia SEEDO,2003-06-07,NED,3sf1,"Sportpark Orderbos, Apeldoorn (NED)",2022-06-24,1104,2022,women_100m,Women 100m,19.0,True
21085,11.45,0.0,Naomi SEDNEY,1994-12-17,NED,1sf3,"Sportpark Orderbos, Apeldoorn (NED)",2022-06-24,1104,2022,women_100m,Women 100m,27.5,True
21085,11.45,-0.2,Crystal EMMANUEL,1991-11-27,CAN,3,"McLeod Stadium, Langley (CAN)",2022-06-25,1105,2022,women_100m,Women 100m,30.6,True
21085,11.45,1.5,Carmen MARCO,1999-12-17,ESP,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2022-06-25,1104,2022,women_100m,Women 100m,22.5,True
21085,11.45,0.0,Iantha WRIGHT,2000-05-12,TTO,3f1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",2022-06-25,1104,2022,women_100m,Women 100m,22.1,True
21085,11.45,1.1,Agate DE SOUSA,2000-06-05,STP,h3,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2022-06-25,1104,2022,women_100m,Women 100m,22.1,True
21085,11.45,-0.5,Krystsina TSIMANOUSKAYA,1996-11-19,BLR,1f2,"Stadion Zygmunta Szelesta, Warszawa (POL)",2022-06-26,1107,2022,women_100m,Women 100m,25.6,True
21085,11.45,0.1,Lauren Rain WILLIAMS,1999-07-25,USA,3h2,"Marietta, GA (USA)",2022-07-02,1104,2022,women_100m,Women 100m,22.9,True
21085,11.45,1.1,Gémima JOSEPH,2001-10-17,FRA,1h3,"Stadium Municipal, Albi (FRA)",2022-07-09,1104,2022,women_100m,Women 100m,20.7,True
21085,11.45,1.0,Arialis GANDULLA,1995-06-22,POR,2,"Estádio José Vieira de Carvalho, Maia (POR)",2022-07-23,1104,2022,women_100m,Women 100m,27.1,True
21085,11.45,-0.7,Mia BRAHE-PEDERSEN,2005-11-28,USA,1h7,"Pascual Guerrero Stadium, Cali (COL)",2022-08-02,1108,2022,women_100m,Women 100m,16.7,True
21085,11.45,0.0,Joy Chinenye UDO-GABRIEL,1999-06-02,NGR,6sf2,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1104,2022,women_100m,Women 100m,23.2,True
21085,11.45,0.2,Géraldine FREY,1997-06-19,SUI,3h1,"Olympiastadion, München (GER)",2022-08-15,1104,2022,women_100m,Women 100m,25.2,True
21085,11.45,0.8,Magdalena STEFANOWICZ,2000-09-21,POL,3f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",2022-08-24,1104,2022,women_100m,Women 100m,21.9,True
21085,11.45,0.0,Lisa NIPPGEN,1997-04-02,GER,2h1,"Stadion Manfort, Leverkusen (GER)",2022-08-28,1104,2022,women_100m,Women 100m,25.4,True
21085,11.45,0.1,Boglárka TAKÁCS,2001-08-28,HUN,5,"Lantos Mihály Sportközpont, Budapest (HUN)",2022-09-02,1104,2022,women_100m,Women 100m,21.0,True
21085,11.45,0.9,Jyothi YARRAJI,1999-08-28,IND,1h2,Gujarat (IND),2022-09-30,1104,2022,women_100m,Women 100m,23.1,True
21085,11.45,1.9,Kiley ROBBINS,,USA,4f1,"USF Track Complex, Tampa, FL (USA)",2023-03-18,1104,2023,women_100m,Women 100m,,True
21085,11.45,1.0,Alexis JAMES,2004-04-09,JAM,2,"National Stadium, Kingston (JAM)",2023-03-29,1104,2023,women_100m,Women 100m,19.0,True
21085,11.45,0.0,Victory OHWOVOROLE,2002-07-04,NGR,1,"Ahmadu Bello Stadium, Kaduna (NGR)",2023-03-30,1104,2023,women_100m,Women 100m,20.7,True
21085,11.45,1.2,Marie-Éloise LECLAIR,,CAN,1f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2023-03-31,1104,2023,women_100m,Women 100m,,True
21085,11.45,1.2,Alexa ROSSUM,2001-01-06,USA,2f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2023-03-31,1104,2023,women_100m,Women 100m,22.2,True
21085,11.45,0.8,Nya BUSSEY,,USA,6f2,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1104,2023,women_100m,Women 100m,,True
21085,11.45,0.8,Kamaya DUBOSE-EPPS,,USA,2f3,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1104,2023,women_100m,Women 100m,,True
21085,11.45,0.8,Sedrickia WYNN,,USA,2f3,"Percy Beard Track, Gainesville, FL (USA)",2023-04-15,1104,2023,women_100m,Women 100m,,True
21085,11.45,1.8,Reign REDMOND,2005-09-19,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-15,1104,2023,women_100m,Women 100m,17.6,True
21085,11.45,0.2,Meixia HUANG,2003-11-23,CHN,1sf1,"Zhaoqing Sports Center, Zhaoqing (CHN)",2023-04-21,1104,2023,women_100m,Women 100m,19.4,True
21085,11.45,-0.1,Maximila IMALI,1996-02-08,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",2023-04-29,1104,2023,women_100m,Women 100m,27.2,True
21085,11.45,-0.4,Tima Seikeseye GODBLESS,2004-07-14,NGR,1,"Levy Mwanawasa Stadion, Ndola (ZAM)",2023-04-30,1106,2023,women_100m,Women 100m,18.8,True
21085,11.45,1.4,Alyson BELL,2003-11-09,GBR,2,"Manchester Regional Arena, Manchester (GBR)",2023-04-30,1104,2023,women_100m,Women 100m,19.5,True
21085,11.45,1.7,Ana Carolina AZEVEDO,1998-05-19,BRA,6,"CNDA, Bragança Paulista (BRA)",2023-05-07,1104,2023,women_100m,Women 100m,25.0,True
21085,11.45,0.2,Lorraine MARTINS,2000-04-04,BRA,2,"COTP Stadium, São Paulo (BRA)",2023-05-10,1104,2023,women_100m,Women 100m,23.1,True
21085,11.45,1.8,Milian FIELDS,,USA,5h4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,1104,2023,women_100m,Women 100m,,True
21085,11.45,0.7,Columba EFFIONG,,USA,2h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",2023-05-13,1104,2023,women_100m,Women 100m,,True
21085,11.45,-0.1,Divonne FRANKLIN,,USA,1h2,"CSU - Neta and Eddie DeRose Thunderbowl, Pueblo, CO (USA)",2023-05-25,1104,2023,women_100m,Women 100m,,True
21085,11.45,1.4,Mikayla HAYES,,USA,2pr2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",2023-05-25,1104,2023,women_100m,Women 100m,,True
21085,11.45,0.7,Ana Carolina AZEVEDO,1998-05-19,BRA,2,"COTP Stadium, São Paulo (BRA)",2023-05-27,1104,2023,women_100m,Women 100m,25.0,True
21085,11.45,-0.5,Serena COLE,2004-06-26,JAM,1f2,"National Stadium, Kingston (JAM)",2023-05-27,1107,2023,women_100m,Women 100m,18.9,True
21085,11.45,1.0,Gémima JOSEPH,2001-10-17,FRA,2h2,"Stade L. Achille, Fort-de-France (FRA)",2023-05-27,1104,2023,women_100m,Women 100m,21.6,True
21085,11.45,1.9,Cassie-Ann PEMBERTON,2001-07-24,GBR,2sr1,London Marathon Community Track (GBR),2023-05-29,1104,2023,women_100m,Women 100m,21.8,True
21085,11.45,1.3,Jura LEVY,1990-11-04,JAM,1f2,"Olse Merksem Atletiek Arena, Antwerpen (BEL)",2023-06-03,1104,2023,women_100m,Women 100m,32.6,True
21085,11.45,-0.4,Symone MASON,1999-08-31,USA,4h3,"Vanderbilt Track, Nashville, TN (USA)",2023-06-03,1106,2023,women_100m,Women 100m,23.8,True
21085,11.45,1.3,Anny Caroline DE BASSI,1997-06-16,BRA,2f3,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",2023-06-04,1104,2023,women_100m,Women 100m,26.0,True
21085,11.45,1.3,Anais Valentina HERNÁNDEZ ALEGRÍA,2001-03-05,CHI,2f3,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",2023-06-04,1104,2023,women_100m,Women 100m,22.2,True
21085,11.45,1.4,Ulyana BAZHENOVA,2002-11-30,RUS,2h1,"Luzhniki, South Arena, Moskva (RUS)",2023-06-08,1104,2023,women_100m,Women 100m,20.5,True
21085,11.45,0.6,Melissa GUTSCHMIDT,2002-01-07,SUI,4h1,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1104,2023,women_100m,Women 100m,21.4,True
21085,11.45,2.0,Nia WEDDERBURN-GOODISON,2005-01-09,GBR,5h2,"Centre sportif Bout-du-Monde, Genève (SUI)",2023-06-10,1104,2023,women_100m,Women 100m,18.4,True
21085,11.45,1.7,Bianca WILLIAMS,1993-12-18,GBR,4f1,"Sollentunavallen, Sollentuna (SWE)",2023-06-11,1104,2023,women_100m,Women 100m,29.5,True
21085,11.45,0.8,Rosalina SANTOS,1998-02-18,POR,3h1,"Stadion Eggenberg, Graz (AUT)",2023-06-16,1104,2023,women_100m,Women 100m,25.3,True
21085,11.45,1.3,Antonia DELLERT,2002-04-12,GER,1f2,"Allmend, Meilen (SUI)",2023-06-17,1104,2023,women_100m,Women 100m,21.2,True
21085,11.45,0.5,Jacqueline MADOGO,2000-04-14,CAN,2,"Alumni Stadium, Guelph (CAN)",2023-06-21,1104,2023,women_100m,Women 100m,23.2,True
21085,11.45,0.1,Lotta KEMPPINEN,1998-04-01,FIN,3f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1104,2023,women_100m,Women 100m,25.2,True
21085,11.45,0.1,Zaynab DOSSO,1999-09-12,ITA,4f2,"Stadion Śląski, Chorzów (POL)",2023-06-23,1104,2023,women_100m,Women 100m,23.8,True
21085,11.45,0.4,Qiqi YUAN,1995-10-26,CHN,3,"Olympic Center, Shenyang (CHN)",2023-06-27,1104,2023,women_100m,Women 100m,27.7,True
21085,11.45,-0.4,Melissa GUTSCHMIDT,2002-01-07,SUI,5f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1106,2023,women_100m,Women 100m,21.5,True
21085,11.45,-0.4,N'Ketia SEEDO,2003-06-07,NED,6f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1106,2023,women_100m,Women 100m,20.1,True
21085,11.45,1.1,Claudine NJARASOA,1999-06-02,MAD,2f1,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",2023-07-01,1104,2023,women_100m,Women 100m,24.1,True
21085,11.45,0.2,Nikola HOROWSKA,2001-01-03,POL,1h2,"Stadion OSiR, Wloclawek (POL)",2023-07-01,1104,2023,women_100m,Women 100m,22.5,True
22014,11.46,-0.8,Shericka JACKSON,1994-07-16,JAM,1f2,"National Stadium, Kingston (JAM)",2021-03-13,1106,2021,women_100m,Women 100m,26.7,True
22014,11.46,1.7,Ayla STANISCLAUS,2000-03-19,TTO,1f4,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",2021-03-19,1102,2021,women_100m,Women 100m,21.0,True
22014,11.46,1.8,Jaslyn GARDNER,,USA,3f1,"Myron Partridge Stadium & Sheila Tarr-Smith Field, Las Vegas, NV (USA)",2021-03-20,1102,2021,women_100m,Women 100m,,True
22014,11.46,-0.5,Lumeka KATUNDU,1991-09-21,ZAM,2,"National Heroes Stadium, Lusaka (ZAM)",2021-03-20,1105,2021,women_100m,Women 100m,29.5,True
22014,11.46,1.5,Brittany AVENI,1998-01-18,USA,1h3,"Paul Derr TF Facility, Raleigh, NC (USA)",2021-03-25,1102,2021,women_100m,Women 100m,23.2,True
22014,11.46,0.3,Camille RUTHERFORD,2002-08-31,BAH,1h5,"Mike A. Myers Stadium, Austin, TX (USA)",2021-03-26,1102,2021,women_100m,Women 100m,18.6,True
22014,11.46,1.7,Praise Oghenefejiro IDAMADUDU,1998-12-18,NGR,3f1,"Yabatech Sport Complex, Lagos (NGR)",2021-03-30,1102,2021,women_100m,Women 100m,22.3,True
22014,11.46,0.4,Jacious SEARS,2001-08-14,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",2021-04-03,1102,2021,women_100m,Women 100m,19.6,True
22014,11.46,1.3,Shannon RAY,1995-12-31,USA,4f1,"National Training Center, Clermont, FL (USA)",2021-04-04,1102,2021,women_100m,Women 100m,25.3,True
22014,11.46,0.0,Nzubechi Grace NWOKOCHA,2001-04-07,NGR,1h5,"Samuel Ogbemudia Stadium, Benin City (NGR)",2021-04-09,1102,2021,women_100m,Women 100m,20.0,True
22014,11.46,1.5,Jodie WILLIAMS,1993-09-28,GBR,4f6,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",2021-04-17,1102,2021,women_100m,Women 100m,27.6,True
22014,11.46,0.4,Wurrie NJADOE,1997-08-14,USA,1f1,"John Jacobs Track Complex, Norman, OK (USA)",2021-04-24,1102,2021,women_100m,Women 100m,23.7,True
22014,11.46,1.4,Aniekeme Alphonsus ETIM,1999-12-25,NGR,1h2,"William Carey University, Hattiesburg, MS (USA)",2021-04-30,1102,2021,women_100m,Women 100m,21.3,True
22014,11.46,1.5,Tionna BROWN,,USA,1h3,"PVAMU Track Stadium, Prairie View, TX (USA)",2021-05-07,1102,2021,women_100m,Women 100m,,True
22014,11.46,1.3,Ayla STANISCLAUS,2000-03-19,TTO,2,"Texan Track & Field Complex, Levelland, TX (USA)",2021-05-13,1102,2021,women_100m,Women 100m,21.1,True
22014,11.46,1.3,Leonie VAN VLIET,1993-06-13,NED,2f3,"Vughtse Sports Club Prins Hendrik, Vught (NED)",2021-05-13,1102,2021,women_100m,Women 100m,27.9,True
